Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	
4.792788	2000	3.45e+19	0	0	100000	1.96189	1.175147e-05	1.392918e+23	1.361422e+23	1.372922e+21	1.347693e+23	3.05381e+21	9.582253e+19	1.011949e+22	9.890673e+21	9.974221e+19	9.790931e+21	2.21858e+20	6.961466e+18	0.0006879263	6.071696e+21	0	0	0	4.954935e+21	1.554024e+20	9.613577e+20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303629e+23	1.050594e+15	1.303629e+23	5.893116e+22	3.437477e+18	5.892773e+22	3.154901e+22	7.21635e+11	3.154901e+22	1.178623e+23	1.587286e+12	1.178623e+23	3.512059e+22	4.213484e+12	3.512059e+22	1.125049e+23	1.63321e+18	1.125033e+23	1.08932e+24	1.072123e-10	5.623121e-06	1.975992e+13	1656.34	23878.61	1.192308e-08	3.038888e-16	1.197126e-24	0.006004818	0.5	6.038846e-06	1	0.02033686	0.002528992	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02983099	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03811	0	1.970298e-13	0	1.970298e-13	0	-448.3865	0	-448.3865	0	30735.54	77194.93	0.09784122	8611.776	3515587	1.106061	0	0	0	1	2	0	0	0	0	
5.04504	2000	3.45e+19	0	0	100000	1.9612	1.183274e-05	1.46623e+23	1.432913e+23	1.446856e+21	1.418444e+23	3.230463e+21	1.012425e+20	1.06521e+22	1.041005e+22	1.051134e+20	1.030494e+22	2.346918e+20	7.355225e+18	0.0006904955	6.391258e+21	0	0	0	5.2159e+21	1.634092e+20	1.011949e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.372241e+23	9.796316e+14	1.372241e+23	6.20328e+22	3.673806e+18	6.202913e+22	3.320948e+22	7.595834e+11	3.320948e+22	1.240656e+23	1.670758e+12	1.240656e+23	3.696904e+22	4.435073e+12	3.696904e+22	1.184263e+23	1.719097e+18	1.184245e+23	1.084916e+24	1.093056e-10	5.934874e-06	1.974615e+13	1760.488	26131.83	1.226454e-08	3.215436e-16	1.302949e-24	0.006349247	0.5	6.522976e-06	1	0.02140722	0.002662097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02976809	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0388	0	1.854372e-13	0	1.854372e-13	0	-449.3948	0	-449.3948	0	30746.36	77194.93	0.1029902	8614.807	3515587	1.106061	0	0	0	1	2	0	0	0	0	
5.297292	2000	3.45e+19	0	0	100000	1.96051	1.19131e-05	1.539541e+23	1.50438e+23	1.5209e+21	1.489171e+23	3.409461e+21	1.067225e+20	1.11847e+22	1.092925e+22	1.104927e+20	1.081876e+22	2.476959e+20	7.753345e+18	0.0006932098	6.710821e+21	0	0	0	5.476883e+21	1.713991e+20	1.06254e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.440853e+23	9.125015e+14	1.440853e+23	6.513444e+22	3.916776e+18	6.513053e+22	3.486995e+22	7.97535e+11	3.486995e+22	1.302689e+23	1.754237e+12	1.302689e+23	3.88175e+22	4.656683e+12	3.88175e+22	1.243476e+23	1.804992e+18	1.243458e+23	1.080698e+24	1.113307e-10	6.246516e-06	1.97322e+13	1866.442	28490.49	1.260142e-08	3.394507e-16	1.413295e-24	0.006698109	0.5	7.022709e-06	1	0.02247758	0.002795201	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02970544	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03949	0	1.74652e-13	0	1.74652e-13	0	-450.3912	0	-450.3912	0	30757.18	77194.93	0.1081392	8617.84	3515587	1.106061	0	0	0	1	2	0	0	0	0	
5.549544	2000	3.45e+19	0	0	100000	1.95982	1.199257e-05	1.612853e+23	1.575823e+23	1.595055e+21	1.559872e+23	3.590728e+21	1.1226e+20	1.171731e+22	1.144829e+22	1.1588e+20	1.133241e+22	2.608648e+20	8.155639e+18	0.0006960336	7.030384e+21	0	0	0	5.737883e+21	1.793723e+20	1.113129e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509465e+23	8.492483e+14	1.509465e+23	6.823608e+22	4.166546e+18	6.823192e+22	3.653043e+22	8.354898e+11	3.653043e+22	1.364722e+23	1.837724e+12	1.364722e+23	4.066595e+22	4.878313e+12	4.066595e+22	1.302689e+23	1.890895e+18	1.30267e+23	1.076648e+24	1.132933e-10	6.55805e-06	1.971808e+13	1974.183	30955.58	1.293408e-08	3.576091e-16	1.528202e-24	0.007051366	0.5	7.537965e-06	1	0.02354794	0.002928306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02964304	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04018	0	1.646096e-13	0	1.646096e-13	0	-451.3759	0	-451.3759	0	30768.02	77194.93	0.113288	8620.875	3515587	1.106061	0	0	0	1	2	0	0	0	0	
5.801796	2000	3.45e+19	0	0	100000	1.95913	1.207118e-05	1.686164e+23	1.647244e+23	1.66932e+21	1.630551e+23	3.774193e+21	1.178525e+20	1.224991e+22	1.196716e+22	1.212754e+20	1.184588e+22	2.741935e+20	8.561931e+18	0.0006989382	7.349947e+21	0	0	0	5.9989e+21	1.873288e+20	1.163718e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.578077e+23	7.898415e+14	1.578077e+23	7.133772e+22	4.423278e+18	7.13333e+22	3.81909e+22	8.734478e+11	3.81909e+22	1.426754e+23	1.921218e+12	1.426754e+23	4.25144e+22	5.099964e+12	4.25144e+22	1.361902e+23	1.976805e+18	1.361882e+23	1.072751e+24	1.151981e-10	6.869479e-06	1.970378e+13	2083.695	33528.12	1.326281e-08	3.760179e-16	1.647709e-24	0.007408976	0.5	8.068668e-06	1	0.0246183	0.003061411	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02958088	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04087	0	1.552514e-13	0	1.552514e-13	0	-452.3491	0	-452.3491	0	30778.86	77194.93	0.1184368	8623.913	3515587	1.106061	0	0	0	1	2	0	0	0	0	
6.054048	2000	3.45e+19	0	0	100000	1.95844	1.214893e-05	1.759476e+23	1.718643e+23	1.743695e+21	1.701206e+23	3.959788e+21	1.234977e+20	1.278252e+22	1.248587e+22	1.266787e+20	1.235919e+22	2.876769e+20	8.972056e+18	0.0007019006	7.66951e+21	0	0	0	6.259935e+21	1.952687e+20	1.214306e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646689e+23	7.342e+14	1.646689e+23	7.443936e+22	4.687133e+18	7.443468e+22	3.985138e+22	9.114091e+11	3.985138e+22	1.488787e+23	2.00472e+12	1.488787e+23	4.436285e+22	5.321636e+12	4.436285e+22	1.421115e+23	2.062723e+18	1.421094e+23	1.068994e+24	1.170496e-10	7.180807e-06	1.968932e+13	2194.962	36209.12	1.358788e-08	3.94676e-16	1.771857e-24	0.0077709	0.5	8.614749e-06	1	0.02568867	0.003194516	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02951897	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04156	0	1.465238e-13	0	1.465238e-13	0	-453.3112	0	-453.3112	0	30789.7	77194.93	0.1235856	8626.952	3515587	1.106061	0	0	0	1	2	0	0	0	0	
6.3063	2000	3.45e+19	0	0	100000	1.95775	1.222585e-05	1.832787e+23	1.790021e+23	1.81818e+21	1.771839e+23	4.147451e+21	1.291936e+20	1.331512e+22	1.300443e+22	1.3209e+20	1.287234e+22	3.013105e+20	9.385856e+18	0.000704902	7.989073e+21	0	0	0	6.520987e+21	2.03192e+20	1.264894e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715301e+23	6.821996e+14	1.715301e+23	7.7541e+22	4.958275e+18	7.753605e+22	4.151185e+22	9.493735e+11	4.151185e+22	1.55082e+23	2.088228e+12	1.55082e+23	4.621131e+22	5.543329e+12	4.621131e+22	1.480328e+23	2.148648e+18	1.480307e+23	1.065366e+24	1.188514e-10	7.492035e-06	1.967468e+13	2307.967	38999.59	1.390952e-08	4.135821e-16	1.900686e-24	0.008137094	0.5	9.176142e-06	1	0.02675903	0.003327621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02945731	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04225	0	1.383779e-13	0	1.383779e-13	0	-454.2623	0	-454.2623	0	30800.56	77194.93	0.1287343	8629.994	3515587	1.106061	0	0	0	1	2	0	0	0	0	
6.558552	2000	3.45e+19	0	0	100000	1.95706	1.230195e-05	1.906099e+23	1.861378e+23	1.892774e+21	1.842451e+23	4.33712e+21	1.349379e+20	1.384773e+22	1.352283e+22	1.375092e+20	1.338532e+22	3.150899e+20	9.803183e+18	0.0007079273	8.308636e+21	0	0	0	6.782057e+21	2.110989e+20	1.31548e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783913e+23	6.336933e+14	1.783913e+23	8.064264e+22	5.236866e+18	8.063741e+22	4.317232e+22	9.873413e+11	4.317232e+22	1.612853e+23	2.171745e+12	1.612853e+23	4.805976e+22	5.765042e+12	4.805976e+22	1.539541e+23	2.234581e+18	1.539519e+23	1.061857e+24	1.206069e-10	7.803168e-06	1.965987e+13	2422.697	41900.56	1.422795e-08	4.32735e-16	2.034234e-24	0.008507515	0.5	9.752786e-06	1	0.02782939	0.003460725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0293959	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04294	0	1.307691e-13	0	1.307691e-13	0	-455.2027	0	-455.2027	0	30811.42	77194.93	0.1338829	8633.037	3515587	1.106061	0	0	0	1	2	0	0	0	0	
6.810804	2000	3.45e+19	0	0	100000	1.95637	1.237726e-05	1.97941e+23	1.932716e+23	1.967477e+21	1.913041e+23	4.52874e+21	1.407289e+20	1.438033e+22	1.40411e+22	1.429363e+20	1.389816e+22	3.29011e+20	1.02239e+19	0.0007109639	8.628199e+21	0	0	0	7.043144e+21	2.189893e+20	1.366065e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.852525e+23	5.885147e+14	1.852525e+23	8.374428e+22	5.523073e+18	8.373876e+22	4.48328e+22	1.025312e+12	4.48328e+22	1.674886e+23	2.255268e+12	1.674886e+23	4.990821e+22	5.986777e+12	4.990821e+22	1.598755e+23	2.320522e+18	1.598731e+23	1.058458e+24	1.223192e-10	8.114208e-06	1.96449e+13	2539.136	44913.02	1.454336e-08	4.521337e-16	2.172541e-24	0.008882119	0.5	1.034462e-05	1	0.02889975	0.00359383	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02933475	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04363	0	1.236565e-13	0	1.236565e-13	0	-456.1326	0	-456.1326	0	30822.29	77194.93	0.1390314	8636.083	3515587	1.106061	0	0	0	1	2	0	0	0	0	
7.063056	2000	3.45e+19	0	0	100000	1.95568	1.245178e-05	2.052722e+23	2.004034e+23	2.042287e+21	1.983611e+23	4.722255e+21	1.465647e+20	1.491294e+22	1.455922e+22	1.483713e+20	1.441085e+22	3.430698e+20	1.064786e+19	0.0007140018	8.947762e+21	0	0	0	7.304249e+21	2.268634e+20	1.416649e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921137e+23	5.464867e+14	1.921137e+23	8.684592e+22	5.817066e+18	8.684011e+22	4.649327e+22	1.063287e+12	4.649327e+22	1.736918e+23	2.338799e+12	1.736918e+23	5.175666e+22	6.208534e+12	5.175666e+22	1.657968e+23	2.406471e+18	1.657944e+23	1.055162e+24	1.23991e-10	8.425157e-06	1.962976e+13	2657.271	48038.02	1.485592e-08	4.717769e-16	2.315649e-24	0.009260865	0.5	1.09516e-05	1	0.02997011	0.003726935	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02927384	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04432	0	1.170028e-13	0	1.170028e-13	0	-457.0523	0	-457.0523	0	30833.17	77194.93	0.1441798	8639.131	3515587	1.106061	0	0	0	1	2	0	0	0	0	
7.315308	2000	3.45e+19	0	0	100000	1.95499	1.252553e-05	2.126033e+23	2.075333e+23	2.117205e+21	2.054161e+23	4.917613e+21	1.524435e+20	1.544554e+22	1.50772e+22	1.53814e+20	1.492339e+22	3.572625e+20	1.107496e+19	0.0007170326	9.267325e+21	0	0	0	7.565371e+21	2.347211e+20	1.467233e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.989749e+23	5.074315e+14	1.989749e+23	8.994756e+22	6.119012e+18	8.994145e+22	4.815375e+22	1.101264e+12	4.815375e+22	1.798951e+23	2.422338e+12	1.798951e+23	5.360511e+22	6.430311e+12	5.360511e+22	1.717181e+23	2.492427e+18	1.717156e+23	1.051961e+24	1.256247e-10	8.736017e-06	1.961445e+13	2777.089	51276.55	1.51658e-08	4.916633e-16	2.463596e-24	0.009643707	0.5	1.157366e-05	1	0.03104047	0.00386004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02921319	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04501	0	1.107738e-13	0	1.107738e-13	0	-457.962	0	-457.962	0	30844.06	77194.93	0.1493282	8642.181	3515587	1.106061	0	0	0	1	2	0	0	0	0	
7.56756	2000	3.45e+19	0	0	100000	1.9543	1.259853e-05	2.199345e+23	2.146614e+23	2.192229e+21	2.124691e+23	5.114767e+21	1.583637e+20	1.597815e+22	1.559506e+22	1.592645e+20	1.543579e+22	3.715857e+20	1.150506e+19	0.0007200495	9.586888e+21	0	0	0	7.82651e+21	2.425627e+20	1.517815e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.058361e+23	4.711686e+14	2.058361e+23	9.30492e+22	6.429083e+18	9.304278e+22	4.981422e+22	1.139245e+12	4.981422e+22	1.860984e+23	2.505884e+12	1.860984e+23	5.545357e+22	6.65211e+12	5.545357e+22	1.776394e+23	2.578391e+18	1.776368e+23	1.04885e+24	1.272226e-10	9.046791e-06	1.959899e+13	2898.577	54629.62	1.547312e-08	5.11792e-16	2.616423e-24	0.0100306	0.5	1.221076e-05	1	0.03211083	0.003993145	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0291528	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0457	0	1.049381e-13	0	1.049381e-13	0	-458.8619	0	-458.8619	0	30854.95	77194.93	0.1544765	8645.234	3515587	1.106061	0	0	0	1	2	0	0	0	0	
7.819812	2000	3.45e+19	0	0	100000	1.95361	1.26708e-05	2.272656e+23	2.217876e+23	2.26736e+21	2.195203e+23	5.31367e+21	1.643237e+20	1.651075e+22	1.611278e+22	1.647228e+20	1.594805e+22	3.860359e+20	1.193805e+19	0.000723047	9.906451e+21	0	0	0	8.087666e+21	2.503881e+20	1.568397e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.126973e+23	4.375199e+14	2.126973e+23	9.615084e+22	6.747455e+18	9.61441e+22	5.147469e+22	1.177229e+12	5.147469e+22	1.923017e+23	2.589438e+12	1.923017e+23	5.730202e+22	6.873931e+12	5.730202e+22	1.835607e+23	2.664363e+18	1.83558e+23	1.045823e+24	1.287866e-10	9.357481e-06	1.958336e+13	3021.724	58098.27	1.577804e-08	5.321616e-16	2.77417e-24	0.01042151	0.5	1.286286e-05	1	0.03318119	0.00412625	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02909266	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04639	0	9.946691e-14	0	9.946691e-14	0	-459.7523	0	-459.7523	0	30865.85	77194.93	0.1596247	8648.288	3515587	1.106061	0	0	0	1	2	0	0	0	0	
8.072064	2000	3.45e+19	0	0	100000	1.95292	1.274234e-05	2.345968e+23	2.289122e+23	2.342597e+21	2.265696e+23	5.514277e+21	1.703221e+20	1.704336e+22	1.663037e+22	1.701887e+20	1.646018e+22	4.006099e+20	1.237383e+19	0.0007260206	1.022601e+22	0	0	0	8.348839e+21	2.581975e+20	1.618977e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.195585e+23	4.063148e+14	2.195585e+23	9.925248e+22	7.0743e+18	9.924541e+22	5.313517e+22	1.215216e+12	5.313517e+22	1.98505e+23	2.672999e+12	1.98505e+23	5.915047e+22	7.095773e+12	5.915047e+22	1.89482e+23	2.750342e+18	1.894793e+23	1.042874e+24	1.303187e-10	9.66809e-06	1.956758e+13	3146.518	61683.49	1.608066e-08	5.52771e-16	2.936876e-24	0.01081639	0.5	1.352991e-05	1	0.03425155	0.004259354	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02903279	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04708	0	9.433388e-14	0	9.433388e-14	0	-460.6333	0	-460.6333	0	30876.76	77194.93	0.1647729	8651.345	3515587	1.106061	0	0	0	1	2	0	0	0	0	
8.324316	2000	3.45e+19	0	0	100000	1.95223	1.281316e-05	2.419279e+23	2.36035e+23	2.417939e+21	2.336171e+23	5.716546e+21	1.763574e+20	1.757596e+22	1.714784e+22	1.756622e+20	1.697218e+22	4.153046e+20	1.281229e+19	0.0007289665	1.054558e+22	0	0	0	8.610029e+21	2.659908e+20	1.669556e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.264197e+23	3.773865e+14	2.264197e+23	1.023541e+23	7.409799e+18	1.023467e+23	5.479564e+22	1.253207e+12	5.479564e+22	2.047082e+23	2.756568e+12	2.047082e+23	6.099892e+22	7.317637e+12	6.099892e+22	1.954033e+23	2.83633e+18	1.954005e+23	1.04e+24	1.318205e-10	9.978618e-06	1.955164e+13	3272.947	65386.3	1.63811e-08	5.736192e-16	3.104583e-24	0.01121519	0.5	1.421187e-05	1	0.03532191	0.004392459	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02897317	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04777	0	8.951472e-14	0	8.951472e-14	0	-461.5052	0	-461.5052	0	30887.68	77194.93	0.1699209	8654.404	3515587	1.106061	0	0	0	1	2	0	0	0	0	
8.576568	2000	3.45e+19	0	0	100000	1.95154	1.288329e-05	2.492591e+23	2.431562e+23	2.493385e+21	2.406628e+23	5.920437e+21	1.824282e+20	1.810857e+22	1.76652e+22	1.811434e+20	1.748405e+22	4.301172e+20	1.325333e+19	0.0007318817	1.086514e+22	0	0	0	8.871237e+21	2.737682e+20	1.720135e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332809e+23	3.505762e+14	2.332809e+23	1.054558e+23	7.754136e+18	1.05448e+23	5.645612e+22	1.291201e+12	5.645612e+22	2.109115e+23	2.840144e+12	2.109115e+23	6.284737e+22	7.539523e+12	6.284737e+22	2.013246e+23	2.922325e+18	2.013217e+23	1.037195e+24	1.332935e-10	1.028907e-05	1.953554e+13	3401.002	69207.72	1.667946e-08	5.94705e-16	3.27733e-24	0.01161788	0.5	1.49087e-05	1	0.03639228	0.004525564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02891381	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04846	0	8.498711e-14	0	8.498711e-14	0	-462.3683	0	-462.3683	0	30898.6	77194.93	0.1750689	8657.465	3515587	1.106061	0	0	0	1	2	0	0	0	0	
8.82882	2000	3.45e+19	0	0	100000	1.95085	1.295274e-05	2.565902e+23	2.502758e+23	2.568935e+21	2.477068e+23	6.125912e+21	1.885333e+20	1.864117e+22	1.818243e+22	1.866321e+20	1.79958e+22	4.450449e+20	1.369686e+19	0.000734764	1.11847e+22	0	0	0	9.132461e+21	2.815297e+20	1.770712e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.401421e+23	3.257347e+14	2.401421e+23	1.085574e+23	8.107492e+18	1.085493e+23	5.811659e+22	1.329198e+12	5.811659e+22	2.171148e+23	2.923728e+12	2.171148e+23	6.469583e+22	7.761431e+12	6.469583e+22	2.07246e+23	3.008329e+18	2.072429e+23	1.034457e+24	1.347392e-10	1.059944e-05	1.951929e+13	3530.671	73148.74	1.697584e-08	6.160273e-16	3.455157e-24	0.01202442	0.5	1.562037e-05	1	0.03746264	0.004658669	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02885472	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04915	0	8.073052e-14	0	8.073052e-14	0	-463.2227	0	-463.2227	0	30909.54	77194.93	0.1802168	8660.528	3515587	1.106061	0	0	0	1	2	0	0	0	0	
9.081072	2000	3.45e+19	0	0	100000	1.95016	1.302151e-05	2.639214e+23	2.573938e+23	2.644589e+21	2.547492e+23	6.332933e+21	1.946714e+20	1.917378e+22	1.869955e+22	1.921283e+20	1.850742e+22	4.600849e+20	1.414279e+19	0.0007376114	1.150427e+22	0	0	0	9.393702e+21	2.892755e+20	1.821287e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.470033e+23	3.027201e+14	2.470033e+23	1.11659e+23	8.470055e+18	1.116506e+23	5.977706e+22	1.367199e+12	5.977706e+22	2.233181e+23	3.00732e+12	2.233181e+23	6.654428e+22	7.983361e+12	6.654428e+22	2.131673e+23	3.09434e+18	2.131642e+23	1.031782e+24	1.361589e-10	1.090974e-05	1.950289e+13	3661.945	77210.39	1.727032e-08	6.375852e-16	3.638104e-24	0.01243475	0.5	1.634684e-05	1	0.038533	0.004791774	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02879589	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04984	0	7.672604e-14	0	7.672604e-14	0	-464.0686	0	-464.0686	0	30920.48	77194.93	0.1853646	8663.593	3515587	1.106061	0	0	0	1	2	0	0	0	0	
9.333324	2000	3.45e+19	0	0	100000	1.94947	1.308962e-05	2.712525e+23	2.645102e+23	2.720346e+21	2.617899e+23	6.541466e+21	2.008414e+20	1.970638e+22	1.921655e+22	1.97632e+20	1.901892e+22	4.752347e+20	1.459104e+19	0.0007404224	1.182383e+22	0	0	0	9.65496e+21	2.970055e+20	1.871862e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.538645e+23	2.813993e+14	2.538645e+23	1.147607e+23	8.842016e+18	1.147518e+23	6.143754e+22	1.405203e+12	6.143754e+22	2.295214e+23	3.090919e+12	2.295214e+23	6.839273e+22	8.205313e+12	6.839273e+22	2.190886e+23	3.180359e+18	2.190854e+23	1.029166e+24	1.375538e-10	1.121997e-05	1.948634e+13	3794.815	81393.67	1.756299e-08	6.593776e-16	3.826212e-24	0.01284885	0.5	1.708808e-05	1	0.03960336	0.004924879	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02873732	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05053	0	7.295624e-14	0	7.295624e-14	0	-464.9064	0	-464.9064	0	30931.42	77194.93	0.1905123	8666.661	3515587	1.106061	0	0	0	1	2	0	0	0	0	
