Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
2968	1760	3.45e+19	0	0	100000	1.94424	1.140227e-05	8.625839e+25	4.43798e+25	8.053716e+24	3.632608e+25	2.506101e+25	1.681758e+25	6.266635e+24	3.224173e+24	5.85099e+23	2.639074e+24	1.820672e+24	1.22179e+24	0.1949675	4.386645e+24	0	0	0	2.137288e+24	1.436126e+24	8.132309e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.072901e+25	1.371662e+15	8.072901e+25	3.649393e+25	1.678328e+20	3.649377e+25	1.953716e+25	1.835052e+12	1.953716e+25	7.298787e+25	3.45817e+12	7.298787e+25	2.174891e+25	1.500568e+13	2.174891e+25	6.967024e+25	3.54879e+19	6.96702e+25	3.101361e+23	1.070444e-09	0.001593427	5.105467e+10	2.22522e+09	1.659916e+11	2.146373e-06	9.847992e-12	6.98376e-18	0.502786	0.5	0.09381122	1	12.59388	1.566113	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769183	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05576	0	4.399491e-17	0	4.399491e-17	0	-517.5973	0	-517.5973	0	31014.57	77194.93	60.59552	8689.956	3554913	1.106061	0	0	0	1	2	0	0	0	
2996	1760	3.45e+19	0	0	100000	1.94428	1.140227e-05	8.707215e+25	4.459732e+25	8.112308e+24	3.648501e+25	2.541981e+25	1.705502e+25	6.325754e+24	3.239976e+24	5.893557e+23	2.650621e+24	1.846738e+24	1.23904e+24	0.1958723	4.428028e+24	0	0	0	2.157574e+24	1.449551e+24	8.209029e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14906e+25	1.392692e+15	8.14906e+25	3.683822e+25	1.692086e+20	3.683805e+25	1.972147e+25	1.852361e+12	1.972147e+25	7.367643e+25	3.490787e+12	7.367643e+25	2.195409e+25	1.514722e+13	2.195409e+25	7.03275e+25	3.582263e+19	7.032747e+25	3.093955e+23	1.072884e-09	0.00160052	5.043124e+10	2.284204e+09	1.690299e+11	2.159545e-06	9.969234e-12	7.113125e-18	0.5027609	0.5	0.09438221	1	12.71269	1.580888	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769074	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05572	0	4.412338e-17	0	4.412338e-17	0	-517.5546	0	-517.5546	0	31013.93	77194.93	61.16718	8689.777	3554913	1.106061	0	0	0	1	2	0	0	0	
3024	1760	3.45e+19	0	0	100000	1.94432	1.140227e-05	8.788591e+25	4.481251e+25	8.170427e+24	3.664209e+25	2.578002e+25	1.729337e+25	6.384874e+24	3.25561e+24	5.935781e+23	2.662032e+24	1.872907e+24	1.256356e+24	0.1967707	4.469412e+24	0	0	0	2.177861e+24	1.462975e+24	8.285749e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22522e+25	1.413929e+15	8.22522e+25	3.71825e+25	1.705807e+20	3.718233e+25	1.990578e+25	1.86967e+12	1.990578e+25	7.4365e+25	3.523406e+12	7.4365e+25	2.215927e+25	1.528875e+13	2.215927e+25	7.098477e+25	3.615737e+19	7.098474e+25	3.086673e+23	1.075293e-09	0.001607531	4.982141e+10	2.344145e+09	1.720932e+11	2.172668e-06	1.009077e-11	7.243591e-18	0.5027362	0.5	0.0949511	1	12.8315	1.595662	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769032	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05568	0	4.42523e-17	0	4.42523e-17	0	-517.5119	0	-517.5119	0	31013.29	77194.93	61.73885	8689.599	3554913	1.106061	0	0	0	1	2	0	0	0	
3052	1760	3.45e+19	0	0	100000	1.94436	1.140227e-05	8.869967e+25	4.50254e+25	8.228075e+24	3.679733e+25	2.614163e+25	1.753263e+25	6.443993e+24	3.271076e+24	5.977661e+23	2.67331e+24	1.899178e+24	1.273738e+24	0.1976629	4.510795e+24	0	0	0	2.198149e+24	1.476399e+24	8.362468e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.301379e+25	1.435367e+15	8.301379e+25	3.752678e+25	1.719492e+20	3.752661e+25	2.00901e+25	1.88698e+12	2.00901e+25	7.505356e+25	3.556027e+12	7.505356e+25	2.236445e+25	1.54303e+13	2.236445e+25	7.164204e+25	3.649212e+19	7.1642e+25	3.079513e+23	1.077669e-09	0.001614459	4.922475e+10	2.405049e+09	1.751813e+11	2.185743e-06	1.021258e-11	7.375157e-18	0.5027119	0.5	0.09551791	1	12.95031	1.610437	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769057	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05564	0	4.438167e-17	0	4.438167e-17	0	-517.4692	0	-517.4692	0	31012.65	77194.93	62.31051	8689.42	3554913	1.106061	0	0	0	1	2	0	0	0	
3080	1760	3.45e+19	0	0	100000	1.9444	1.140227e-05	8.951342e+25	4.5236e+25	8.285252e+24	3.695075e+25	2.650463e+25	1.777279e+25	6.503112e+24	3.286376e+24	6.0192e+23	2.684456e+24	1.92555e+24	1.291186e+24	0.1985489	4.552178e+24	0	0	0	2.218438e+24	1.489822e+24	8.439188e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.377538e+25	1.457017e+15	8.377538e+25	3.787106e+25	1.733141e+20	3.787089e+25	2.027441e+25	1.90429e+12	2.027441e+25	7.574213e+25	3.588648e+12	7.574213e+25	2.256962e+25	1.557185e+13	2.256962e+25	7.22993e+25	3.682688e+19	7.229927e+25	3.072471e+23	1.080015e-09	0.001621307	4.864086e+10	2.46692e+09	1.782943e+11	2.198771e-06	1.033469e-11	7.50782e-18	0.5026881	0.5	0.09608268	1	13.06912	1.625212	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769147	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0556	0	4.451149e-17	0	4.451149e-17	0	-517.4265	0	-517.4265	0	31012.01	77194.93	62.88217	8689.241	3554913	1.106061	0	0	0	1	2	0	0	0	
3108	1760	3.45e+19	0	0	100000	1.94444	1.140227e-05	9.032718e+25	4.544435e+25	8.34196e+24	3.710239e+25	2.6869e+25	1.801384e+25	6.562231e+24	3.301513e+24	6.060399e+23	2.695473e+24	1.952021e+24	1.308697e+24	0.1994287	4.593562e+24	0	0	0	2.238727e+24	1.503244e+24	8.515908e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.453698e+25	1.478879e+15	8.453698e+25	3.821535e+25	1.746753e+20	3.821517e+25	2.045872e+25	1.921601e+12	2.045872e+25	7.643069e+25	3.62127e+12	7.643069e+25	2.27748e+25	1.57134e+13	2.27748e+25	7.295657e+25	3.716165e+19	7.295653e+25	3.065546e+23	1.082329e-09	0.001628075	4.806934e+10	2.529765e+09	1.81432e+11	2.211752e-06	1.045708e-11	7.64158e-18	0.5026647	0.5	0.09664544	1	13.18793	1.639986	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.017693	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05556	0	4.464177e-17	0	4.464177e-17	0	-517.3837	0	-517.3837	0	31011.38	77194.93	63.45383	8689.062	3554913	1.106061	0	0	0	1	2	0	0	0	
3136	1760	3.45e+19	0	0	100000	1.94448	1.140227e-05	9.114094e+25	4.565046e+25	8.398202e+24	3.725226e+25	2.723472e+25	1.825576e+25	6.62135e+24	3.316487e+24	6.101258e+23	2.706361e+24	1.978591e+24	1.326273e+24	0.2003025	4.634945e+24	0	0	0	2.259017e+24	1.516665e+24	8.592628e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.529857e+25	1.500947e+15	8.529857e+25	3.855963e+25	1.76033e+20	3.855945e+25	2.064303e+25	1.938912e+12	2.064303e+25	7.711926e+25	3.653893e+12	7.711926e+25	2.297998e+25	1.585496e+13	2.297998e+25	7.361384e+25	3.749643e+19	7.36138e+25	3.058735e+23	1.084613e-09	0.001634765	4.750982e+10	2.593587e+09	1.845945e+11	2.224687e-06	1.057974e-11	7.776434e-18	0.5026417	0.5	0.09720619	1	13.30674	1.654761	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769517	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05552	0	4.47725e-17	0	4.47725e-17	0	-517.3409	0	-517.3409	0	31010.74	77194.93	64.02549	8688.884	3554913	1.106061	0	0	0	1	2	0	0	0	
3164	1760	3.45e+19	0	0	100000	1.94452	1.140227e-05	9.19547e+25	4.585436e+25	8.453978e+24	3.740038e+25	2.760178e+25	1.849855e+25	6.68047e+24	3.3313e+24	6.141779e+23	2.717122e+24	2.005258e+24	1.343912e+24	0.2011703	4.676329e+24	0	0	0	2.279307e+24	1.530086e+24	8.669348e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.606017e+25	1.523233e+15	8.606017e+25	3.890391e+25	1.77387e+20	3.890373e+25	2.082735e+25	1.956224e+12	2.082735e+25	7.780782e+25	3.686517e+12	7.780782e+25	2.318516e+25	1.599652e+13	2.318516e+25	7.42711e+25	3.783122e+19	7.427107e+25	3.052035e+23	1.086868e-09	0.001641377	4.696194e+10	2.658392e+09	1.877817e+11	2.237576e-06	1.070269e-11	7.912381e-18	0.5026191	0.5	0.09776498	1	13.42555	1.669535	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01769796	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05548	0	4.490369e-17	0	4.490369e-17	0	-517.2981	0	-517.2981	0	31010.1	77194.93	64.59716	8688.705	3554913	1.106061	0	0	0	1	2	0	0	0	
3192	1760	3.45e+19	0	0	100000	1.94456	1.140227e-05	9.276846e+25	4.605607e+25	8.50929e+24	3.754678e+25	2.797017e+25	1.874221e+25	6.739589e+24	3.345954e+24	6.181963e+23	2.727758e+24	2.032021e+24	1.361613e+24	0.2020321	4.717712e+24	0	0	0	2.299598e+24	1.543507e+24	8.746068e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.682176e+25	1.545733e+15	8.682176e+25	3.924819e+25	1.787374e+20	3.924801e+25	2.101166e+25	1.973536e+12	2.101166e+25	7.849639e+25	3.719142e+12	7.849639e+25	2.339034e+25	1.613809e+13	2.339034e+25	7.492837e+25	3.816602e+19	7.492833e+25	3.045444e+23	1.089093e-09	0.001647912	4.642536e+10	2.724185e+09	1.909934e+11	2.25042e-06	1.082591e-11	8.049419e-18	0.5025969	0.5	0.09832181	1	13.54436	1.68431	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01770136	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05544	0	4.503534e-17	0	4.503534e-17	0	-517.2553	0	-517.2553	0	31009.46	77194.93	65.16882	8688.526	3554913	1.106061	0	0	0	1	2	0	0	0	
3220	1760	3.45e+19	0	0	100000	1.9446	1.140227e-05	9.358222e+25	4.625562e+25	8.56414e+24	3.769148e+25	2.833988e+25	1.898672e+25	6.798708e+24	3.360451e+24	6.221811e+23	2.73827e+24	2.05888e+24	1.379377e+24	0.2028881	4.759096e+24	0	0	0	2.31989e+24	1.556927e+24	8.822788e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.758336e+25	1.568449e+15	8.758336e+25	3.959248e+25	1.800842e+20	3.95923e+25	2.119597e+25	1.990849e+12	2.119597e+25	7.918495e+25	3.751768e+12	7.918495e+25	2.359552e+25	1.627966e+13	2.359552e+25	7.558564e+25	3.850083e+19	7.55856e+25	3.03896e+23	1.091289e-09	0.001654371	4.589975e+10	2.790971e+09	1.942298e+11	2.263219e-06	1.094941e-11	8.187546e-18	0.5025751	0.5	0.09887673	1	13.66317	1.699085	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01770535	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0554	0	4.516745e-17	0	4.516745e-17	0	-517.2124	0	-517.2124	0	31008.82	77194.93	65.74048	8688.347	3554913	1.106061	0	0	0	1	2	0	0	0	
3248	1760	3.45e+19	0	0	100000	1.94464	1.140227e-05	9.439597e+25	4.645303e+25	8.618531e+24	3.78345e+25	2.871088e+25	1.923207e+25	6.857827e+24	3.374793e+24	6.261326e+23	2.74866e+24	2.085833e+24	1.397201e+24	0.2037382	4.800479e+24	0	0	0	2.340182e+24	1.570346e+24	8.899508e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.834495e+25	1.591383e+15	8.834495e+25	3.993676e+25	1.814274e+20	3.993658e+25	2.138028e+25	2.008162e+12	2.138028e+25	7.987352e+25	3.784395e+12	7.987352e+25	2.380069e+25	1.642123e+13	2.380069e+25	7.62429e+25	3.883565e+19	7.624286e+25	3.032581e+23	1.093457e-09	0.001660756	4.538477e+10	2.858755e+09	1.974906e+11	2.275975e-06	1.107318e-11	8.326761e-18	0.5025536	0.5	0.09942974	1	13.78198	1.713859	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01770993	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05536	0	4.530003e-17	0	4.530003e-17	0	-517.1695	0	-517.1695	0	31008.19	77194.93	66.31214	8688.169	3554913	1.106061	0	0	0	1	2	0	0	0	
3276	1760	3.45e+19	0	0	100000	1.94468	1.140227e-05	9.520973e+25	4.664831e+25	8.672463e+24	3.797585e+25	2.908317e+25	1.947825e+25	6.916946e+24	3.38898e+24	6.300507e+23	2.758929e+24	2.11288e+24	1.415087e+24	0.2045826	4.841862e+24	0	0	0	2.360474e+24	1.583765e+24	8.976228e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.910654e+25	1.614542e+15	8.910654e+25	4.028104e+25	1.827669e+20	4.028086e+25	2.15646e+25	2.025476e+12	2.15646e+25	8.056208e+25	3.817023e+12	8.056208e+25	2.400587e+25	1.656281e+13	2.400587e+25	7.690017e+25	3.917047e+19	7.690013e+25	3.026303e+23	1.095596e-09	0.001667066	4.488014e+10	2.927543e+09	2.00776e+11	2.288686e-06	1.119721e-11	8.467061e-18	0.5025325	0.5	0.09998087	1	13.90079	1.728634	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01771508	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05532	0	4.543307e-17	0	4.543307e-17	0	-517.1266	0	-517.1266	0	31007.55	77194.93	66.8838	8687.99	3554913	1.106061	0	0	0	1	2	0	0	0	
3304	1760	3.45e+19	0	0	100000	1.94472	1.140227e-05	9.602349e+25	4.68415e+25	8.725938e+24	3.811557e+25	2.945672e+25	1.972526e+25	6.976066e+24	3.403015e+24	6.339357e+23	2.76908e+24	2.140018e+24	1.433032e+24	0.2054212	4.883246e+24	0	0	0	2.380767e+24	1.597184e+24	9.052948e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.986814e+25	1.637919e+15	8.986814e+25	4.062532e+25	1.84103e+20	4.062514e+25	2.174891e+25	2.04279e+12	2.174891e+25	8.125065e+25	3.849651e+12	8.125065e+25	2.421105e+25	1.670439e+13	2.421105e+25	7.755744e+25	3.950531e+19	7.75574e+25	3.020126e+23	1.097708e-09	0.001673304	4.438554e+10	2.997338e+09	2.040857e+11	2.301355e-06	1.132152e-11	8.608446e-18	0.5025117	0.5	0.1005301	1	14.0196	1.743409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01772079	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05528	0	4.556658e-17	0	4.556658e-17	0	-517.0837	0	-517.0837	0	31006.91	77194.93	67.45547	8687.811	3554913	1.106061	0	0	0	1	2	0	0	0	
3332	1760	3.45e+19	0	0	100000	1.94476	1.140227e-05	9.683725e+25	4.703262e+25	8.77896e+24	3.825366e+25	2.983154e+25	1.997309e+25	7.035185e+24	3.4169e+24	6.377877e+23	2.779112e+24	2.167249e+24	1.451037e+24	0.2062542	4.924629e+24	0	0	0	2.401061e+24	1.610602e+24	9.129668e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.062973e+25	1.661524e+15	9.062973e+25	4.096961e+25	1.854354e+20	4.096942e+25	2.193322e+25	2.060105e+12	2.193322e+25	8.193921e+25	3.882281e+12	8.193921e+25	2.441623e+25	1.684597e+13	2.441623e+25	7.82147e+25	3.984015e+19	7.821466e+25	3.014048e+23	1.099793e-09	0.001679469	4.39007e+10	3.068145e+09	2.074198e+11	2.313981e-06	1.144609e-11	8.750913e-18	0.5024912	0.5	0.1010776	1	14.13841	1.758183	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01772706	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05524	0	4.570056e-17	0	4.570056e-17	0	-517.0407	0	-517.0407	0	31006.27	77194.93	68.02713	8687.633	3554913	1.106061	0	0	0	1	2	0	0	0	
3360	1760	3.45e+19	0	0	100000	1.9448	1.140227e-05	9.765101e+25	4.722168e+25	8.831529e+24	3.839015e+25	3.02076e+25	2.022173e+25	7.094304e+24	3.430635e+24	6.416068e+23	2.789028e+24	2.194569e+24	1.4691e+24	0.2070816	4.966013e+24	0	0	0	2.421355e+24	1.62402e+24	9.206388e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.139133e+25	1.68536e+15	9.139133e+25	4.131389e+25	1.867641e+20	4.13137e+25	2.211754e+25	2.07742e+12	2.211754e+25	8.262778e+25	3.91491e+12	8.262778e+25	2.462141e+25	1.698756e+13	2.462141e+25	7.887197e+25	4.0175e+19	7.887193e+25	3.008065e+23	1.101851e-09	0.001685563	4.342534e+10	3.13997e+09	2.107782e+11	2.326565e-06	1.157092e-11	8.89446e-18	0.5024711	0.5	0.1016232	1	14.25722	1.772958	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01773387	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0552	0	4.583501e-17	0	4.583501e-17	0	-516.9977	0	-516.9977	0	31005.64	77194.93	68.5988	8687.454	3554913	1.106061	0	0	0	1	2	0	0	0	
3388	1760	3.45e+19	0	0	100000	1.94484	1.140227e-05	9.846477e+25	4.740871e+25	8.883647e+24	3.852506e+25	3.058489e+25	2.047117e+25	7.153423e+24	3.444222e+24	6.453932e+23	2.798829e+24	2.221979e+24	1.487222e+24	0.2079035	5.007396e+24	0	0	0	2.441649e+24	1.637437e+24	9.283108e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.215292e+25	1.709419e+15	9.215292e+25	4.165817e+25	1.880894e+20	4.165798e+25	2.230185e+25	2.094735e+12	2.230185e+25	8.331634e+25	3.947541e+12	8.331634e+25	2.482659e+25	1.712915e+13	2.482659e+25	7.952923e+25	4.050986e+19	7.952919e+25	3.002177e+23	1.103883e-09	0.001691587	4.295919e+10	3.212817e+09	2.141609e+11	2.339108e-06	1.169601e-11	9.039087e-18	0.5024513	0.5	0.102167	1	14.37603	1.787733	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0177412	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05516	0	4.596993e-17	0	4.596993e-17	0	-516.9547	0	-516.9547	0	31005	77194.93	69.17046	8687.275	3554913	1.106061	0	0	0	1	2	0	0	0	
3416	1760	3.45e+19	0	0	100000	1.94488	1.140227e-05	9.927852e+25	4.759372e+25	8.935318e+24	3.86584e+25	3.09634e+25	2.07214e+25	7.212542e+24	3.457664e+24	6.49147e+23	2.808517e+24	2.249478e+24	1.505401e+24	0.2087199	5.04878e+24	0	0	0	2.461943e+24	1.650854e+24	9.359828e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.291452e+25	1.733713e+15	9.291452e+25	4.200245e+25	1.89411e+20	4.200226e+25	2.248616e+25	2.11205e+12	2.248616e+25	8.400491e+25	3.980172e+12	8.400491e+25	2.503176e+25	1.727074e+13	2.503176e+25	8.01865e+25	4.084472e+19	8.018646e+25	2.996381e+23	1.105889e-09	0.001697541	4.250201e+10	3.286691e+09	2.175678e+11	2.351609e-06	1.182137e-11	9.184791e-18	0.5024318	0.5	0.1027091	1	14.49484	1.802507	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01774906	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05512	0	4.610533e-17	0	4.610533e-17	0	-516.9117	0	-516.9117	0	31004.36	77194.93	69.74213	8687.097	3554913	1.106061	0	0	0	1	2	0	0	0	
3444	1760	3.45e+19	0	0	100000	1.94492	1.140227e-05	1.000923e+26	4.777675e+25	8.986542e+24	3.879021e+25	3.134311e+25	2.097242e+25	7.271662e+24	3.47096e+24	6.528684e+23	2.818092e+24	2.277064e+24	1.523638e+24	0.2095309	5.090163e+24	0	0	0	2.482238e+24	1.66427e+24	9.436547e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.367611e+25	1.758239e+15	9.367611e+25	4.234674e+25	1.90729e+20	4.234654e+25	2.267047e+25	2.129366e+12	2.267047e+25	8.469347e+25	4.012804e+12	8.469347e+25	2.523694e+25	1.741233e+13	2.523694e+25	8.084377e+25	4.117959e+19	8.084373e+25	2.990676e+23	1.107869e-09	0.001703426	4.205354e+10	3.361597e+09	2.209988e+11	2.36407e-06	1.194698e-11	9.331571e-18	0.5024126	0.5	0.1032494	1	14.61365	1.817282	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01775742	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05508	0	4.624121e-17	0	4.624121e-17	0	-516.8686	0	-516.8686	0	31003.72	77194.93	70.31379	8686.918	3554913	1.106061	0	0	0	1	2	0	0	0	
3472	1760	3.45e+19	0	0	100000	1.94496	1.140227e-05	1.00906e+26	4.795781e+25	9.037322e+24	3.892048e+25	3.172402e+25	2.122422e+25	7.330781e+24	3.484114e+24	6.565576e+23	2.827557e+24	2.304736e+24	1.54193e+24	0.2103365	5.131547e+24	0	0	0	2.502534e+24	1.677686e+24	9.513268e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.443771e+25	1.783e+15	9.443771e+25	4.269102e+25	1.920435e+20	4.269083e+25	2.285479e+25	2.146683e+12	2.285479e+25	8.538204e+25	4.045437e+12	8.538204e+25	2.544212e+25	1.755393e+13	2.544212e+25	8.150103e+25	4.151446e+19	8.150099e+25	2.98506e+23	1.109824e-09	0.001709244	4.161355e+10	3.437538e+09	2.24454e+11	2.37649e-06	1.207284e-11	9.479424e-18	0.5023937	0.5	0.1037879	1	14.73246	1.832057	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01776628	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.05504	0	4.637757e-17	0	4.637757e-17	0	-516.8255	0	-516.8255	0	31003.08	77194.93	70.88545	8686.739	3554913	1.106061	0	0	0	1	2	0	0	0	
