source	case	temperature	pu_m_percent	om	exp_mu	sci_mu	residual
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0019	-206.9	-261.88417910863666	-54.98417910863665
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0048	-200.8	-237.8929172701961	-37.0929172701961
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0061	-197.1	-231.5074325905298	-34.407432590529794
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0066	-190.8	-229.36904206128114	-38.569042061281124
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0181	-178.6	-198.99877966573825	-20.39877966573826
Edwards1978	Edwards1978/T_1523K_q_25	1523.0	25.0	2.0345	-169.6	-173.4584	-3.8584000000000174
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9988	-295.0	-377.3762	-82.37619999999998
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9989	-304.9	-374.95630000000364	-70.05630000000366
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9993	-294.5	-363.06349999999475	-68.56349999999475
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9994	-278.4	-359.2402	-80.84020000000004
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9997	-287.3	-343.8839	-56.58389999999997
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9998	-274.4	-336.7230333333278	-62.32303333332783
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9999	-255.1	-328.7344666666732	-73.6344666666732
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	1.9999	-223.4	-328.7344666666732	-105.3344666666732
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0	-242.4	-319.7834	-77.38339999999997
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0	-233.4	-319.7834	-86.38339999999997
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0003	-266.7	-296.0877	-29.387699999999995
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0004	-220.4	-290.3032666666744	-69.9032666666744
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0005	-256.4	-285.25649999999314	-28.85649999999316
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0008	-212.1	-273.8854666666667	-61.78546666666668
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.002	-202.2	-249.96670000000378	-47.766700000003794
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0037	-192.3	-233.52903333333438	-41.22903333333437
Edwards1978	Edwards1978/T_1623K_q_25	1623.0	25.0	2.0048	-186.4	-226.4986	-40.098600000000005
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0	-237.2	-354.6057	-117.40570000000002
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0	-235.1	-354.6057	-119.50570000000002
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0005	-250.9	-298.60990540540155	-47.70990540540154
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0007	-267.7	-290.20056216216057	-22.500562162160577
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0007	-247.9	-290.20056216216057	-42.30056216216056
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0009	-243.1	-283.8972756756769	-40.7972756756769
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0013	-226.9	-274.69597297296826	-47.79597297296826
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0017	-218.8	-267.87248648648404	-49.072486486484024
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0022	-214.5	-261.42683243242965	-46.92683243242965
Edwards1985	Edwards1985/T_1523K_q_15	1523.0	15.0	2.0037	-209.4	-248.3784	-38.97839999999999
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9989	-367.3	-404.4931	-37.193100000000015
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-350.5	-396.2996	-45.7996
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-332.4	-396.2996	-63.89960000000002
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-315.9	-396.2996	-80.39960000000002
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9992	-281.6	-396.2996	-114.69959999999998
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9994	-358.1	-388.97399999999624	-30.873999999996215
Edwards1985	Edwards1985/T_1535K_q_23p16	1535.0	23.16	1.9995	-273.1	-384.4305	-111.33049999999997
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0	-250.3	-338.0004	-87.7004
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0	-230.1	-338.0004	-107.90040000000002
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0002	-274.5	-313.5871901639216	-39.087190163921605
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0005	-262.2	-292.4920786885082	-30.292078688508184
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0007	-237.9	-283.9872852459011	-46.087285245901086
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.001	-229.7	-274.6214918032851	-44.92149180328511
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.001	-217.2	-274.6214918032851	-57.42149180328511
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0012	-225.7	-269.8529016393466	-44.152901639346624
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0019	-213.7	-257.6086967213125	-43.90869672131254
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0023	-212.4	-252.5926262295077	-40.19262622950768
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0059	-204.9	-227.8291000000006	-22.929100000000602
Edwards1985	Edwards1985/T_1623K_q_15	1623.0	15.0	2.0061	-201.2	-226.9628	-25.7628
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-348.9	-371.9179	-23.017899999999997
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-324.0	-371.9179	-47.917899999999975
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.999	-314.9	-371.9179	-57.0179
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-357.7	-368.9946	-11.294600000000003
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-340.6	-368.9946	-28.39459999999997
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-332.2	-368.9946	-36.7946
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-289.8	-368.9946	-79.19459999999998
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9991	-281.6	-368.9946	-87.39459999999997
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9996	-297.8	-348.9138	-51.11379999999997
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-307.2	-343.1764	-35.97640000000001
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-285.6	-343.1764	-57.57639999999998
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	1.9997	-272.9	-343.1764	-70.27640000000002
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	2.0	-298.8	-318.7243	-19.924300000000017
Edwards1985	Edwards1985/T_1643K_q_23p16	1643.0	23.16	2.0	-256.8	-318.7243	-61.92430000000002
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0004	-230.0	-290.8371	-60.83710000000002
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0005	-237.9	-286.47663424656554	-48.57663424656553
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.001	-231.0	-268.14966575342413	-37.14966575342413
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.001	-231.0	-268.14966575342413	-37.14966575342413
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0026	-213.6	-241.4961191780815	-27.896119178081506
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0048	-205.6	-224.58979315068433	-18.989793150684335
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0073	-198.0	-213.2073465753425	-15.207346575342513
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0137	-188.6	-196.14430821917773	-7.544308219177736
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0321	-172.2	-170.1852616438358	2.0147383561642016
Edwards1985	Edwards1985/T_1723K_q_15	1723.0	15.0	2.0369	-167.4	-164.9844	2.415600000000012
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9989	-344.9	-347.2531	-2.3531000000000404
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.999	-328.1	-344.70252857142674	-16.602528571426717
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-336.3	-331.69719999999705	4.602800000002958
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-319.1	-331.69719999999705	-12.59719999999703
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-310.8	-331.69719999999705	-20.897199999997042
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9994	-302.4	-331.69719999999705	-29.297199999997076
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9996	-277.4	-322.9938	-45.593800000000044
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	1.9997	-294.2	-318.04998571428246	-23.849985714282468
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	2.0001	-285.9	-294.08465714284506	-8.184657142845083
Edwards1985	Edwards1985/T_1743K_q_23p16	1743.0	23.16	2.0003	-271.4	-282.9761	-11.576099999999997
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0	-273.2	-304.9582	-31.758199999999988
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0	-249.9	-304.9582	-55.05819999999997
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0005	-228.6	-277.46534415583767	-48.865344155837676
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0007	-267.7	-269.7383545454517	-2.038354545451739
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.001	-222.9	-260.5214558441597	-37.62145584415967
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0014	-222.5	-251.1611454545508	-28.66114545455079
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0027	-217.3	-232.42917402597615	-15.129174025976141
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0032	-206.7	-227.52503636363477	-20.82503636363478
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0036	-205.1	-224.1293233766231	-19.029323376623097
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0058	-197.3	-210.53453506493548	-13.234535064935471
Edwards1985	Edwards1985/T_1823K_q_15	1823.0	15.0	2.0077	-197.0	-202.5729	-5.572900000000004
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9984	-329.1	-333.9718	-4.871799999999951
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9984	-329.1	-333.9718	-4.871799999999951
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9986	-321.1	-330.09250000000316	-8.992500000003133
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9989	-278.6	-323.45337272727727	-44.85337272727725
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.999	-303.7	-320.8680818181773	-17.168081818177313
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.999	-270.3	-320.8680818181773	-50.56808181817729
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9991	-313.3	-318.23293636363354	-4.93293636363353
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9994	-296.1	-308.7397181818153	-12.639718181815283
Edwards1985	Edwards1985/T_1833K_q_23p16	1833.0	23.16	1.9995	-286.4	-305.2594	-18.85940000000005
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.975	-432.3	-448.3136	-16.013599999999997
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.986	-427.0	-420.62687777777785	6.37312222222215
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.989	-415.0	-410.5118518518512	4.4881481481488095
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.991	-408.1	-402.60905555555547	5.490944444444551
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.993	-401.1	-393.29559999999964	7.804400000000385
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.994	-398.1	-387.86870000000005	10.231299999999976
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.996	-386.2	-374.2886222222218	11.91137777777817
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.997	-383.5	-365.21324814814614	18.286751851853865
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.997	-378.9	-365.21324814814614	13.686751851853842
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.998	-362.3	-353.1260888888879	9.17391111111209
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.998	-360.9	-353.1260888888879	7.7739111111120565
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-314.1	-334.35202222222165	-20.252022222221626
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-341.3	-334.35202222222165	6.9479777777783625
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-339.7	-334.35202222222165	5.34797777777834
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	1.999	-323.1	-334.35202222222165	-11.252022222221626
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-305.5	-297.63725925925576	7.862740740744243
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-288.9	-297.63725925925576	-8.73725925925578
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-252.0	-297.63725925925576	-45.63725925925576
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-277.6	-297.63725925925576	-20.037259259255734
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.0	-259.3	-297.63725925925576	-38.337259259255745
Hirooka2020	Hirooka2020/T_1673K_q_35	1673.0	35.0	2.002	-223.5	-243.7057	-20.205700000000007
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.972	-418.5	-428.086	-9.586000000000013
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.977	-396.3	-417.58739677419345	-21.28739677419344
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.977	-416.7	-417.58739677419345	-0.8873967741934621
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.986	-394.9	-394.02418064516155	0.875819354838427
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.988	-382.6	-387.457225806452	-4.857225806451993
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.989	-382.9	-383.84135161290277	-0.9413516129027926
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.99	-369.2	-380.0362064516132	-10.836206451613236
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.994	-362.2	-360.8934645161294	1.3065354838705616
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.995	-370.3	-354.52334516128917	15.77665483871084
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.995	-360.4	-354.52334516128917	5.876654838710806
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.996	-343.2	-347.0243548387101	-3.8243548387101214
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-339.0	-325.3718193548392	13.628180645160796
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-327.7	-325.3718193548392	2.328180645160785
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.998	-327.0	-325.3718193548392	1.6281806451607963
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.999	-329.1	-306.9823225806403	22.117677419359723
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	1.999	-321.4	-306.9823225806403	14.417677419359677
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-301.3	-277.0725838709685	24.227416129031496
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-279.2	-277.0725838709685	2.1274161290314737
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.0	-270.7	-277.0725838709685	-6.372583870968526
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-251.7	-247.65069677419615	4.04930322580384
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-238.0	-247.65069677419615	-9.650696774196149
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.001	-218.3	-247.65069677419615	-29.350696774196138
Hirooka2020	Hirooka2020/T_1773K_q_35	1773.0	35.0	2.003	-206.0	-218.6541	-12.6541
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.936	-450.4	-473.1604	-22.760400000000004
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.946	-431.8	-459.1522217391305	-27.35222173913047
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.96	-422.5	-437.8916782608697	-15.391678260869696
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.962	-408.9	-434.59613188405814	-25.69613188405816
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.975	-395.0	-410.6517043478259	-15.651704347825898
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.979	-377.1	-401.9228536231882	-24.822853623188166
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.988	-352.0	-377.1848550724636	-25.18485507246362
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.989	-349.8	-373.67847246376795	-23.878472463767935
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.995	-332.7	-344.58914492753524	-11.889144927535256
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.997	-310.1	-327.57480724637554	-17.47480724637552
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.999	-293.2	-296.1329999999978	-2.9329999999978327
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	1.999	-297.0	-296.1329999999978	0.8670000000021787
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.0	-286.8	-267.11035072463164	19.689649275368367
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-275.9	-238.346797101449	37.55320289855098
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-255.8	-238.346797101449	17.453202898551012
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.001	-253.8	-238.346797101449	15.453202898551012
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.002	-257.1	-220.4583043478292	36.641695652170824
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.004	-196.4	-200.14979710144908	-3.749797101449076
Hirooka2020	Hirooka2020/T_1873K_q_28p5	1873.0	28.5	2.005	-227.2	-193.447	33.752999999999986
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.96	-403.5	-423.7327	-20.232700000000023
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.965	-403.1	-415.3942818181815	-12.294281818181503
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.973	-390.1	-400.3482454545454	-10.248245454545383
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.983	-371.5	-376.7768181818178	-5.276818181817816
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.985	-367.4	-371.02910909090866	-3.6291090909086847
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.985	-372.3	-371.02910909090866	1.2708909090913494
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.986	-362.2	-367.9485818181817	-5.748581818181719
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.992	-345.1	-344.9434272727268	0.1565727272732147
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.993	-341.4	-339.8894	1.510599999999954
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.994	-336.6	-334.2068000000006	2.3931999999994105
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.996	-328.1	-320.0837909090916	8.016209090908433
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.996	-321.4	-320.0837909090916	1.3162090909083872
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-321.7	-310.691445454545	11.008554545455013
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-313.9	-310.691445454545	3.2085545454550015
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-316.5	-310.691445454545	5.808554545455024
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.997	-317.3	-310.691445454545	6.608554545455036
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.998	-300.9	-298.28345454545547	2.6165454545445073
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.998	-280.5	-298.28345454545547	-17.78345454545547
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-301.3	-280.9821818181806	20.317818181819405
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-302.0	-280.9821818181806	21.017818181819393
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-280.5	-280.9821818181806	-0.48218181818060657
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	1.999	-280.8	-280.9821818181806	-0.1821818181805952
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-277.9	-256.61547272726847	21.28452727273151
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-258.9	-256.61547272726847	2.284527272731509
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.0	-263.0	-256.61547272726847	6.384527272731532
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.001	-230.3	-232.5551272727265	-2.2551272727264973
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.001	-220.6	-232.5551272727265	-11.955127272726514
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.004	-189.0	-196.1535	-7.153500000000008
Hirooka2020	Hirooka2020/T_1873K_q_35	1873.0	35.0	2.004	-191.3	-196.1535	-4.853499999999997
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.923	-450.1	-480.2595	-30.15949999999998
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.932	-430.9	-467.6171084337349	-36.71710843373495
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.948	-422.6	-444.71094698795184	-22.11094698795182
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.95	-407.3	-441.705886746988	-34.40588674698802
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.967	-395.3	-413.98549277108424	-18.685492771084228
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.97	-388.9	-408.4492903614458	-19.5492903614458
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.976	-375.6	-396.3828698795183	-20.782869879518273
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.978	-373.7	-391.9831373493978	-18.283137349397805
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.985	-354.3	-374.179379518072	-19.87937951807197
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.989	-348.0	-361.18757831325263	-13.18757831325263
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.989	-346.3	-361.18757831325263	-14.887578313252618
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.99	-342.3	-357.3811445783132	-15.081144578313172
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.994	-321.2	-338.1681457831325	-16.968145783132513
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.997	-307.9	-314.5946746987932	-6.6946746987932215
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.997	-305.9	-314.5946746987932	-8.694674698793222
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.999	-282.2	-283.5082277108405	-1.3082277108405265
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	1.999	-279.5	-283.5082277108405	-4.008227710840515
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.0	-256.2	-257.5660301204802	-1.366030120480218
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.0	-270.2	-257.5660301204802	12.633969879519782
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.001	-248.9	-231.39816024096714	17.501839759032862
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.003	-214.5	-202.62783734939492	11.872162650605077
Hirooka2020	Hirooka2020/T_1923K_q_28p5	1923.0	28.5	2.006	-192.2	-181.609	10.59099999999998
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9831	-458.0	-472.4634	-14.463399999999979
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9871	-450.4	-458.82549889502735	-8.425498895027374
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9876	-450.4	-456.88879171270696	-6.488791712706984
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.99	-443.3	-446.7659756906079	-3.465975690607877
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.993	-436.3	-431.45471878453	4.845281215470038
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.995	-428.7	-418.5147292817679	10.185270718232061
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9966	-421.1	-405.18462541436514	15.91537458563488
Hirooka2022	Hirooka2022/T_1473K_q_45p3	1473.0	45.3	1.9981	-407.7	-387.410542541438	20.28945745856197
