Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
2184	1412	3.45e+19	0	0	100000	1.9945	1e-05	6.347316e+25	4.538576e+25	2.95247e+25	1.586106e+25	1.262408e+25	5.463312e+24	4.611298e+24	3.297256e+24	2.144957e+24	1.1523e+24	9.171339e+23	3.969073e+23	0.0860728	8.300336e+24	0	0	0	5.016875e+24	2.00879e+24	1.274671e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.940436e+25	9.527451e+20	5.940341e+25	2.685403e+25	2.06555e+16	2.685403e+25	1.43764e+25	1.108881e+08	1.43764e+25	5.370805e+25	1.775306e+08	5.370805e+25	1.600392e+25	2.676906e+09	1.600392e+25	5.126678e+25	2.189352e+17	5.126678e+25	4.513712e+23	7.169124e-10	0.0006966598	1.584805e+12	4.047688e+07	7.780028e+08	3.707618e-07	2.938512e-13	3.599639e-20	0.4656969	0.5	0.01711418	1	9.267195	1.152423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02084442	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0055	0	3.854235e-19	0	3.854235e-19	0	-470.8693	0	-470.8693	0	30232.98	77194.93	89.19087	8470.965	3657778	0.9393762	0.1507875	6	3	1	2	0	0	0	
2212	1412	3.45e+19	0	0	100000	1.99475	1e-05	6.428691e+25	4.585335e+25	2.986504e+25	1.59883e+25	1.284595e+25	5.587616e+24	4.670417e+24	3.331226e+24	2.169683e+24	1.161543e+24	9.332529e+23	4.059379e+23	0.08691686	8.40675e+24	0	0	0	5.074677e+24	2.041173e+24	1.290901e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.016596e+25	1.377875e+21	6.016458e+25	2.719831e+25	1.870568e+16	2.719831e+25	1.456071e+25	1.121506e+08	1.456071e+25	5.439662e+25	1.795532e+08	5.439662e+25	1.620909e+25	2.707429e+09	1.620909e+25	5.192405e+25	2.214304e+17	5.192405e+25	4.499313e+23	7.196219e-10	0.0007023409	1.556653e+12	4.186828e+07	8.004465e+08	3.74357e-07	2.995776e-13	3.705371e-20	0.4663384	0.5	0.01730393	1	9.386005	1.167197	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02077987	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00525	0	4.609401e-19	0	4.609401e-19	0	-468.7688	0	-468.7688	0	30229.19	77194.93	90.33711	8469.903	3657778	0.9393686	0.1507885	6	3	1	2	0	0	0	
2240	1412	3.45e+19	0	0	100000	1.995	1e-05	6.510067e+25	4.631887e+25	3.020431e+25	1.611456e+25	1.292775e+25	5.854045e+24	4.729536e+24	3.365046e+24	2.19433e+24	1.170716e+24	9.391958e+23	4.252939e+23	0.08992295	8.513165e+24	0	0	0	1.759275e+24	2.818975e+23	6.471992e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.092755e+25	0	6.092755e+25	2.754259e+25	0	2.754259e+25	1.474502e+25	0	1.474502e+25	5.508518e+25	0	5.508518e+25	1.641427e+25	0	1.641427e+25	5.258131e+25	0	5.258131e+25	4.485145e+23	7.22301e-10	0.000707978	1.556653e+12	3.496641e+07	8.059211e+08	3.711203e-07	2.944197e-13	3.61009e-20	0.4583094	0.5	0.01685897	1	9.504816	1.181972	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02071632	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.005	0	5.557724e-19	0	5.557724e-19	0	-466.5725	0	-466.5725	0	30225.41	77194.93	108.2029	8468.842	3657778	0.8936609	0.1921554	5.985896	2.354052	1	2	0	0	0.0004968999	
2268	1412	3.45e+19	0	0	100000	1.99525	1e-05	6.591443e+25	4.678236e+25	3.054251e+25	1.623986e+25	1.308218e+25	6.049883e+24	4.788655e+24	3.398719e+24	2.2189e+24	1.179819e+24	9.504151e+23	4.395214e+23	0.09178389	8.619579e+24	0	0	0	6.061457e+23	0	8.337682e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.168915e+25	0	6.168915e+25	2.788687e+25	0	2.788687e+25	1.492934e+25	0	1.492934e+25	5.577375e+25	0	5.577375e+25	1.661945e+25	0	1.661945e+25	5.323858e+25	0	5.323858e+25	4.471202e+23	7.249503e-10	0.0007135717	1.556653e+12	3.287001e+07	8.114362e+08	3.705588e-07	2.935294e-13	3.593728e-20	0.4569235	0.5	0.01678257	1	9.623626	1.196747	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02065379	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00475	0	6.761221e-19	0	6.761221e-19	0	-464.2714	0	-464.2714	0	30221.62	77194.93	116.0225	8467.781	3657778	0.8762016	0.2079487	5.984733	2.175247	1	2	0	0	0.000693057	
2296	1412	3.45e+19	0	0	100000	1.9955	1e-05	6.672819e+25	4.724383e+25	3.087964e+25	1.63642e+25	1.326202e+25	6.222334e+24	4.847774e+24	3.432244e+24	2.243392e+24	1.188852e+24	9.634801e+23	4.520499e+23	0.09324896	8.725994e+24	0	0	0	2.098038e+23	0	8.725994e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.245074e+25	0	6.245074e+25	2.823116e+25	0	2.823116e+25	1.511365e+25	0	1.511365e+25	5.646231e+25	0	5.646231e+25	1.682463e+25	0	1.682463e+25	5.389584e+25	0	5.389584e+25	4.457477e+23	7.275705e-10	0.0007191226	1.556653e+12	3.245548e+07	8.170532e+08	3.709621e-07	2.941687e-13	3.605475e-20	0.4579186	0.5	0.01683742	1	9.742436	1.211521	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02059226	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0045	0	8.306234e-19	0	8.306234e-19	0	-461.8554	0	-461.8554	0	30217.83	77194.93	119.1434	8466.72	3657778	0.8716972	0.2120234	5.986887	2.133439	1	2	0	0	0.0007492856	
2324	1412	3.45e+19	0	0	100000	1.99575	1e-05	6.754195e+25	4.77033e+25	3.12157e+25	1.64876e+25	1.345036e+25	6.388288e+24	4.906894e+24	3.465624e+24	2.267807e+24	1.197817e+24	9.771629e+23	4.641064e+23	0.09458253	8.832408e+24	0	0	0	7.322693e+22	0	8.832408e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.321234e+25	0	6.321234e+25	2.857544e+25	0	2.857544e+25	1.529796e+25	0	1.529796e+25	5.715088e+25	0	5.715088e+25	1.702981e+25	0	1.702981e+25	5.455311e+25	0	5.455311e+25	4.443966e+23	7.301621e-10	0.0007246314	1.556653e+12	3.261772e+07	8.227957e+08	3.717158e-07	2.953653e-13	3.627496e-20	0.4597813	0.5	0.01694026	1	9.861246	1.226296	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02053173	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00425	0	1.031486e-18	0	1.031486e-18	0	-459.3129	0	-459.3129	0	30214.05	77194.93	121.2876	8465.66	3657778	0.8698739	0.2136729	5.989249	2.116969	1	2	0	0	0.0007767247	
2352	1412	3.45e+19	0	0	100000	1.996	1e-05	6.835571e+25	4.816078e+25	3.155069e+25	1.661008e+25	1.364839e+25	6.546539e+24	4.966013e+24	3.49886e+24	2.292145e+24	1.206715e+24	9.915497e+23	4.756032e+23	0.09577165	8.938823e+24	0	0	0	2.576707e+22	0	8.938823e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.397393e+25	0	6.397393e+25	2.891972e+25	0	2.891972e+25	1.548228e+25	0	1.548228e+25	5.783944e+25	0	5.783944e+25	1.723499e+25	0	1.723499e+25	5.521038e+25	0	5.521038e+25	4.430662e+23	7.327257e-10	0.0007300987	1.553305e+12	3.30653e+07	8.304598e+08	3.728724e-07	2.972063e-13	3.661464e-20	0.461652	0.5	0.01706211	1	9.980056	1.241071	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0204722	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	1.296269e-18	0	1.296269e-18	0	-456.6306	0	-456.6306	0	30210.27	77194.93	123.3492	8464.6	3657778	0.8683083	0.2150892	5.991318	2.103029	1	2	0	0	0.0008019307	
2380	1412	3.45e+19	0	0	100000	1.99625	1e-05	6.916946e+25	4.861628e+25	3.188463e+25	1.673165e+25	1.386008e+25	6.693106e+24	5.025132e+24	3.531952e+24	2.316405e+24	1.215547e+24	1.006929e+24	4.862513e+23	0.09676389	9.045238e+24	0	0	0	9.121565e+21	0	9.045238e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.473552e+25	0	6.473552e+25	2.9264e+25	0	2.9264e+25	1.566659e+25	0	1.566659e+25	5.852801e+25	0	5.852801e+25	1.744016e+25	0	1.744016e+25	5.586764e+25	0	5.586764e+25	4.417561e+23	7.35262e-10	0.000735525	1.543896e+12	3.374616e+07	8.415669e+08	3.745803e-07	2.999351e-13	3.712006e-20	0.4630687	0.5	0.01719286	1	10.09887	1.255845	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02041367	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00375	0	1.650695e-18	0	1.650695e-18	0	-453.7931	0	-453.7931	0	30206.48	77194.93	125.3334	8463.54	3657778	0.8669775	0.216293	5.9931	2.091323	1	2	0	0	0.0008250739	
2408	1412	3.45e+19	0	0	100000	1.9965	1e-05	6.998322e+25	4.906983e+25	3.221751e+25	1.685232e+25	1.408052e+25	6.832878e+24	5.084251e+24	3.564902e+24	2.340588e+24	1.224313e+24	1.022944e+24	4.964057e+23	0.09763594	9.151652e+24	0	0	0	3.243656e+21	0	9.151652e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.549712e+25	0	6.549712e+25	2.960829e+25	0	2.960829e+25	1.58509e+25	0	1.58509e+25	5.921657e+25	0	5.921657e+25	1.764534e+25	0	1.764534e+25	5.652491e+25	0	5.652491e+25	4.404656e+23	7.377713e-10	0.0007409109	1.53074e+12	3.456461e+07	8.549785e+08	3.766304e-07	3.032272e-13	3.773289e-20	0.464162	0.5	0.01732777	1	10.21768	1.27062	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02035612	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0035	0	2.133209e-18	0	2.133209e-18	0	-450.7828	0	-450.7828	0	30202.7	77194.93	127.2464	8462.48	3657778	0.8658573	0.2173064	5.994611	2.08157	1	2	0	0	0.0008463432	
2436	1412	3.45e+19	0	0	100000	1.99675	1e-05	7.079698e+25	4.952143e+25	3.254934e+25	1.697209e+25	1.430684e+25	6.968708e+24	5.14337e+24	3.597711e+24	2.364695e+24	1.233015e+24	1.039386e+24	5.062736e+23	0.09843227	9.258067e+24	0	0	0	1.157529e+21	0	9.258067e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.625871e+25	0	6.625871e+25	2.995257e+25	0	2.995257e+25	1.603521e+25	0	1.603521e+25	5.990514e+25	0	5.990514e+25	1.785052e+25	0	1.785052e+25	5.718218e+25	0	5.718218e+25	4.391944e+23	7.402544e-10	0.0007462569	1.515326e+12	3.547292e+07	8.699704e+08	3.788972e-07	3.068882e-13	3.841829e-20	0.4650356	0.5	0.01746487	1	10.33649	1.285395	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02029957	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00325	0	2.802527e-18	0	2.802527e-18	0	-447.5792	0	-447.5792	0	30198.92	77194.93	129.095	8461.421	3657778	0.8649222	0.2181524	5.99587	2.073498	1	2	0	0	0.0008659489	
2464	1412	3.45e+19	0	0	100000	1.997	1e-05	7.161074e+25	4.997111e+25	3.288011e+25	1.7091e+25	1.453731e+25	7.10232e+24	5.20249e+24	3.63038e+24	2.388726e+24	1.241654e+24	1.056129e+24	5.159805e+23	0.09917954	9.364481e+24	0	0	0	4.142654e+20	0	9.364481e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.702031e+25	0	6.702031e+25	3.029685e+25	0	3.029685e+25	1.621953e+25	0	1.621953e+25	6.05937e+25	0	6.05937e+25	1.80557e+25	0	1.80557e+25	5.783944e+25	0	5.783944e+25	4.379419e+23	7.427116e-10	0.0007515637	1.498604e+12	3.644506e+07	8.860794e+08	3.813029e-07	3.107976e-13	3.915473e-20	0.4657625	0.5	0.01760323	1	10.4553	1.300169	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02024399	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	3.75047e-18	0	3.75047e-18	0	-444.1588	0	-444.1588	0	30195.14	77194.93	130.8872	8460.361	3657778	0.8641452	0.2188552	5.9969	2.066839	1	2	0	0	0.0008841254	
2492	1412	3.45e+19	0	0	100000	1.99725	1e-05	7.24245e+25	5.041887e+25	3.320983e+25	1.720904e+25	1.477084e+25	7.234783e+24	5.261609e+24	3.662909e+24	2.41268e+24	1.250229e+24	1.073095e+24	5.256039e+23	0.09989414	9.470896e+24	0	0	0	1.486238e+20	0	9.470896e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77819e+25	0	6.77819e+25	3.064113e+25	0	3.064113e+25	1.640384e+25	0	1.640384e+25	6.128227e+25	0	6.128227e+25	1.826088e+25	0	1.826088e+25	5.849671e+25	0	5.849671e+25	4.367078e+23	7.451435e-10	0.0007568317	1.481173e+12	3.746591e+07	9.030075e+08	3.837988e-07	3.148797e-13	3.992867e-20	0.4663914	0.5	0.01774238	1	10.57411	1.314944	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0201894	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00275	0	5.124315e-18	0	5.124315e-18	0	-440.4947	0	-440.4947	0	30191.36	77194.93	132.6317	8459.303	3657778	0.8634976	0.2194411	5.997727	2.061321	1	2	0	0	0.0009011431	
2520	1412	3.45e+19	0	0	100000	1.9975	1e-05	7.323826e+25	5.086474e+25	3.353851e+25	1.732623e+25	1.500646e+25	7.367055e+24	5.320728e+24	3.695301e+24	2.436558e+24	1.258743e+24	1.090213e+24	5.352134e+23	0.1005903	9.57731e+24	0	0	0	5.343614e+19	0	9.57731e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85435e+25	0	6.85435e+25	3.098542e+25	0	3.098542e+25	1.658815e+25	0	1.658815e+25	6.197083e+25	0	6.197083e+25	1.846606e+25	0	1.846606e+25	5.915398e+25	0	5.915398e+25	4.354914e+23	7.475506e-10	0.0007620614	1.463412e+12	3.852554e+07	9.205625e+08	3.863538e-07	3.190861e-13	4.073143e-20	0.4669543	0.5	0.01788205	1	10.69292	1.329719	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02013577	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0025	0	7.166822e-18	0	7.166822e-18	0	-436.5566	0	-436.5566	0	30187.58	77194.93	134.339	8458.244	3657778	0.862947	0.2199392	5.998377	2.056652	1	2	0	0	0.0009173306	
2548	1412	3.45e+19	0	0	100000	1.99775	1e-05	7.405201e+25	5.130872e+25	3.386614e+25	1.744257e+25	1.524303e+25	7.500265e+24	5.379847e+24	3.727556e+24	2.460361e+24	1.267196e+24	1.1074e+24	5.448911e+23	0.1012837	9.683725e+24	0	0	0	1.925002e+19	0	9.683725e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.930509e+25	0	6.930509e+25	3.13297e+25	0	3.13297e+25	1.677246e+25	0	1.677246e+25	6.26594e+25	0	6.26594e+25	1.867123e+25	0	1.867123e+25	5.981124e+25	0	5.981124e+25	4.342925e+23	7.499333e-10	0.0007672534	1.445557e+12	3.961637e+07	9.386189e+08	3.889478e-07	3.233852e-13	4.155735e-20	0.4674717	0.5	0.01802206	1	10.81173	1.344493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02008311	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00225	0	1.029004e-17	0	1.029004e-17	0	-432.3103	0	-432.3103	0	30183.8	77194.93	136.0218	8457.186	3657778	0.8624541	0.2203851	5.998876	2.052491	1	2	0	0	0.0009331185	
2576	1412	3.45e+19	0	0	100000	1.998	1e-05	7.486577e+25	5.175083e+25	3.419274e+25	1.755809e+25	1.548055e+25	7.634392e+24	5.438966e+24	3.759676e+24	2.484088e+24	1.275588e+24	1.124656e+24	5.546353e+23	0.1019744	9.79014e+24	0	0	0	6.947267e+18	0	9.79014e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.006668e+25	0	7.006668e+25	3.167398e+25	0	3.167398e+25	1.695678e+25	0	1.695678e+25	6.334796e+25	0	6.334796e+25	1.887641e+25	0	1.887641e+25	6.046851e+25	0	6.046851e+25	4.331107e+23	7.52292e-10	0.0007724081	1.427761e+12	4.073538e+07	9.570926e+08	3.915669e-07	3.277551e-13	4.240254e-20	0.4679559	0.5	0.01816221	1	10.93054	1.359268	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02003141	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.002	0	1.521635e-17	0	1.521635e-17	0	-427.7179	0	-427.7179	0	30180.03	77194.93	137.6978	8456.128	3657778	0.8619664	0.2208262	5.999249	2.04839	1	2	0	0	0.0009491295	
2604	1412	3.45e+19	0	0	100000	1.99825	1e-05	7.567953e+25	5.219108e+25	3.451829e+25	1.767279e+25	1.571903e+25	7.769419e+24	5.498086e+24	3.79166e+24	2.507739e+24	1.283921e+24	1.141981e+24	5.644449e+23	0.1026621	9.896554e+24	0	0	0	2.511526e+18	0	9.896554e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.082828e+25	0	7.082828e+25	3.201826e+25	0	3.201826e+25	1.714109e+25	0	1.714109e+25	6.403653e+25	0	6.403653e+25	1.908159e+25	0	1.908159e+25	6.112578e+25	0	6.112578e+25	4.319454e+23	7.546273e-10	0.0007775261	1.410117e+12	4.188071e+07	9.759297e+08	3.942029e-07	3.321827e-13	4.326466e-20	0.4684164	0.5	0.01830247	1	11.04935	1.374042	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01998067	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00175	0	2.326157e-17	0	2.326157e-17	0	-422.7353	0	-422.7353	0	30176.25	77194.93	139.3937	8455.07	3657778	0.8614046	0.2213344	5.99952	2.043686	1	2	0	0	0.0009663638	
2632	1412	3.45e+19	0	0	100000	1.9985	1e-05	7.649329e+25	5.262949e+25	3.484281e+25	1.778668e+25	1.595847e+25	7.905332e+24	5.557205e+24	3.82351e+24	2.531316e+24	1.292194e+24	1.159376e+24	5.74319e+23	0.1033467	1.000297e+25	0	0	0	9.094256e+17	0	1.000297e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.158987e+25	0	7.158987e+25	3.236255e+25	0	3.236255e+25	1.73254e+25	0	1.73254e+25	6.472509e+25	0	6.472509e+25	1.928677e+25	0	1.928677e+25	6.178304e+25	0	6.178304e+25	4.307963e+23	7.569396e-10	0.0007826078	1.39268e+12	4.305125e+07	9.950951e+08	3.968503e-07	3.366594e-13	4.41422e-20	0.4688589	0.5	0.01844279	1	11.16816	1.388817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01993087	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0015	0	3.694931e-17	0	3.694931e-17	0	-417.303	0	-417.303	0	30172.48	77194.93	141.1558	8454.012	3657778	0.8606323	0.222033	5.999711	2.037255	1	2	0	0	0.0009866134	
2660	1412	3.45e+19	0	0	100000	1.99875	1e-05	7.730705e+25	5.306607e+25	3.516631e+25	1.789977e+25	1.619885e+25	8.042122e+24	5.616324e+24	3.855227e+24	2.554817e+24	1.30041e+24	1.17684e+24	5.842567e+23	0.1040283	1.010938e+25	0	0	0	3.29818e+17	0	1.010938e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.235147e+25	0	7.235147e+25	3.270683e+25	0	3.270683e+25	1.750972e+25	0	1.750972e+25	6.541366e+25	0	6.541366e+25	1.949195e+25	0	1.949195e+25	6.244031e+25	0	6.244031e+25	4.296631e+23	7.592292e-10	0.0007876537	1.375484e+12	4.424634e+07	1.014566e+09	3.995056e-07	3.411796e-13	4.503419e-20	0.4692871	0.5	0.01858314	1	11.28697	1.403592	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01988202	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00125	0	6.151663e-17	0	6.151663e-17	0	-411.3188	0	-411.3188	0	30168.71	77194.93	143.0755	8452.955	3657778	0.8593795	0.2231662	5.999841	2.026909	1	2	0	0	0.00101352	
2688	1412	3.45e+19	0	0	100000	1.999	1e-05	7.812081e+25	5.350084e+25	3.548877e+25	1.801207e+25	1.644019e+25	8.179778e+24	5.675443e+24	3.886813e+24	2.578244e+24	1.308569e+24	1.194373e+24	5.942573e+23	0.1047068	1.02158e+25	0	0	0	1.197941e+17	0	1.02158e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.311306e+25	0	7.311306e+25	3.305111e+25	0	3.305111e+25	1.769403e+25	0	1.769403e+25	6.610222e+25	0	6.610222e+25	1.969713e+25	0	1.969713e+25	6.309757e+25	0	6.309757e+25	4.285454e+23	7.614965e-10	0.0007926643	1.358548e+12	4.546565e+07	1.034329e+09	4.021664e-07	3.457395e-13	4.594002e-20	0.4697035	0.5	0.01872351	1	11.40578	1.418366	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0198341	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.001	0	1.092948e-16	0	1.092948e-16	0	-404.5717	0	-404.5717	0	30164.93	77194.93	145.3692	8451.898	3657778	0.857007	0.2253122	5.999925	2.007601	1	2	0	0	0.001055816	
2716	1412	3.45e+19	0	0	100000	1.99925	1e-05	7.893456e+25	5.39338e+25	3.58102e+25	1.812359e+25	1.668248e+25	8.31829e+24	5.734562e+24	3.918267e+24	2.601596e+24	1.316671e+24	1.211975e+24	6.043202e+23	0.1053821	1.032221e+25	0	0	0	4.357427e+16	0	1.032221e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.387466e+25	0	7.387466e+25	3.339539e+25	0	3.339539e+25	1.787834e+25	0	1.787834e+25	6.679079e+25	0	6.679079e+25	1.99023e+25	0	1.99023e+25	6.375484e+25	0	6.375484e+25	4.274428e+23	7.637421e-10	0.0007976399	1.341881e+12	4.670901e+07	1.054373e+09	4.048311e-07	3.503364e-13	4.685928e-20	0.4701097	0.5	0.01886387	1	11.52459	1.433141	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01978712	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.00075	0	2.157475e-16	0	2.157475e-16	0	-396.5882	0	-396.5882	0	30161.16	77194.93	174.9255	8450.841	3657778	0.7727369	0.3015331	5.999973	1.500042	1	2	0	0	0.001106877	
