number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_T_amp_scale,params_rho_T_shift,params_rho_T_tau_scale,params_rho_blank_def_scale,params_rho_blank_scale,params_rho_const_scale,params_rho_mode,user_attrs_error,user_attrs_failed,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
73,2.5455152181113675e+53,5.385065893268072,12.056795607131711,1370877.8258089155,6.863006528148891e-08,0.3036647434586719,,,,,2.1281065975706523,,blank_sat,,,0.3036647434586719,3.7009275597719914e+29,0.0,5.965865448750257e+20,4.6443049841785863e-63,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.1281065975706523, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3036647434586719}",0.46548028044921913,5.091030436222735e+52,8.222610084414924,24.56953743739955,0.40165150273564965,0.6601222941837339,0.5733663982920678,COMPLETE
74,464.46837222766476,4.448553781889996,1.1547720826071943,1761699.0661007434,7.915752848292763e-07,0.8362994047321136,2.6342733860454595,-60.12776300988129,0.7087838645337586,1.1143553001406183,,,blank_sat_deformed,,,0.8362994047321136,16608.804931597217,0.0,0.9202639468384978,40610044142961.87,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.1143553001406183, ""rho_T_shift"": -60.12776300988129, ""rho_T_tau_scale"": 0.7087838645337586, ""rho_T_amp_scale"": 2.6342733860454595, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8362994047321136}",0.049499859933157586,85.60364303587325,4.338974347804244,0.1513914581137595,0.5785040501117225,0.2813637439705986,0.27469623404183025,COMPLETE
75,1597.9416969305428,5.246066255118815,1.8356193091715183,273424.92969662225,1.7445788725670056e-07,0.9146407057150236,2.951407019829503,144.25964072302827,1.8670907198851499,3.2875524354866092,,,blank_sat_deformed,,,0.9146407057150236,30285.65714508552,0.0,0.9275472535647465,6858174286338.961,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 3.2875524354866092, ""rho_T_shift"": 144.25964072302827, ""rho_T_tau_scale"": 1.8670907198851499, ""rho_T_amp_scale"": 2.951407019829503, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9146407057150236}",0.1520095878520639,310.50319662216447,8.627710626034883,0.2515541896824912,0.22515972503639647,0.5894625376496884,0.6709804539216251,COMPLETE
76,158.7537838853468,1.0226878418931011,1.1417920325785582,1619809.817410613,2.279682927639514e-06,0.9240483213176743,,,,,1.7808245993220686,,blank_sat,,,0.9240483213176743,8953.657792999174,0.0,0.9228130982523105,261367248623365.2,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.7808245993220686, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9240483213176743}",0.10779197955998691,21.018239471281603,0.6083345425079714,0.08222783506632265,1.123215715966959,0.8477121898916551,1.05074379972669,COMPLETE
77,186.3960896835148,1.0103970486206308,1.0171414264823182,1598816.7972034717,1.305966117650941e-06,0.7359856158550796,1.575992775004152,246.7890939114747,1.1088500483370243,0.5678671967362112,,,blank_sat_deformed,,,0.7359856158550796,9806.417800043535,0.0,0.9187303713104737,196310909081000.8,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.5678671967362112, ""rho_T_shift"": 246.7890939114747, ""rho_T_tau_scale"": 1.1088500483370243, ""rho_T_amp_scale"": 1.575992775004152, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7359856158550796}",0.15794120854287444,26.052638799924363,0.5608949719576121,0.0866976113393974,1.079628469989485,1.0431181029717411,1.0333263932899144,COMPLETE
78,1008.0629977071134,2.22857143009826,4.652897556710581,2800107.938129923,3.37679339424047e-08,0.11962751988213192,,,,,,6.547800090655084,constant,,,0.11962751988213192,24055.148443759423,0.0,0.96583655306091,15452479637083.293,"{""rho_mode"": ""constant"", ""rho_const_scale"": 6.547800090655084, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11962751988213192}",0.14500736836039693,190.19340332799493,6.211739750745076,0.12719871243567002,1.0109011323982033,0.3848001323238538,0.23802279986447317,COMPLETE
79,78.51871398579912,1.3142757086773342,2.11346382680244,2321744.452879889,1.383283323822519e-06,0.6660292511270005,,,,,,0.7934094127194411,constant,,,0.6660292511270005,84.26131504507438,0.0,0.45081561190971664,3.6561460390818468e+19,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.7934094127194411, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6660292511270005}",0.19522265826235163,0.0,1.5851633425339315,4.5214114060922395e-08,1.1718935007015188,1.8208807968779355,2.0911916252477627,COMPLETE
80,546.9745078172692,1.0764972225315523,2.470101087423498,717547.9154623614,4.41250917043658e-07,0.8409045163025691,,,,,4.976254721371025,,blank_sat,,,0.8409045163025691,17843.5579865773,0.0,0.9478920993721861,35788519386117.8,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 4.976254721371025, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8409045163025691}",0.08996695798394883,100.07263546275543,6.74697118312362,0.11868430079561748,0.6178253648704515,0.3687117937842933,0.29775235253423515,COMPLETE
81,981.5246096822895,2.2645605795483976,1.6170204382674098,667110.5701770381,9.454520011046981e-07,0.7368768160907334,1.8468625266046226,118.64090688046296,0.8310459924871919,1.7507888835086198,,,blank_sat_deformed,,,0.7368768160907334,23918.65958914528,0.0,0.926521904718335,13876116925938.832,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.7507888835086198, ""rho_T_shift"": 118.64090688046296, ""rho_T_tau_scale"": 0.8310459924871919, ""rho_T_amp_scale"": 1.8468625266046226, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7368768160907334}",0.054882666390140215,188.2476712940353,6.0730601643026105,0.19216747776295048,0.42464095290684256,0.4366296001054811,0.37564331893212044,COMPLETE
82,50.57918412152677,3.407692838167797,1.256884275078679,2307047.900261807,2.934735631855046e-06,0.9757599566839067,2.1231163034509213,124.40298057925577,0.8761619187293218,1.5486573679449143,,,blank_sat_deformed,,,0.9757599566839067,47.114487455198486,0.0,0.5651909286579075,5.356131205743778e+18,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.5486573679449143, ""rho_T_shift"": 124.40298057925577, ""rho_T_tau_scale"": 0.8761619187293218, ""rho_T_amp_scale"": 2.1231163034509213, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9757599566839067}",0.14525605747976533,0.0,5.892175693992511,0.001542431782725911,0.8672952411525814,0.32919055604746894,0.22581822349981123,COMPLETE
83,7.422073800317377e+18,1.932411129174123,10.70580209977975,887002.3364151675,2.1420297835623606e-06,0.5465844798863788,2.918864340747802,113.22165923296573,1.0059981169596903,1.6329787467279955,,,blank_sat_deformed,,,0.5465844798863788,1998413570236.567,0.0,3221.426596018672,2.890133878824039e-11,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.6329787467279955, ""rho_T_shift"": 113.22165923296573, ""rho_T_tau_scale"": 1.0059981169596903, ""rho_T_amp_scale"": 2.918864340747802, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5465844798863788}",0.1434098659289306,1.4844147600634752e+18,4.732595605628586,3.280092965142564,0.6217350957177454,0.38660704373884125,0.28379190687736083,COMPLETE
84,114884.75422392746,3.286453982167365,20.46334874273391,287598.11776507815,7.256657637882392e-08,0.26625903426185255,,,,,,3.1410328499577913,constant,,,0.26625903426185255,248949.95833285007,0.0,0.9365514214449461,12710718450.609915,"{""rho_mode"": ""constant"", ""rho_const_scale"": 3.1410328499577913, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.26625903426185255}",5.488507874370046,22970.382778346557,3.6313173620759853,0.6044244269600734,0.0140979310220983,0.8593405036229754,0.9879537411900141,COMPLETE
85,43.529793184978985,1.660124270639084,1.2663312025061808,1933873.8088581446,4.528904849136195e-07,0.542467156276111,,,,,2.2008903757497555,,blank_sat,,,0.542467156276111,83.33530000455367,0.0,0.6593424855039973,9.951405785358328e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.2008903757497555, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.542467156276111}",0.09163440794085977,0.0,3.8301369431923504,0.000945170931616303,0.8580268536886735,0.29637473588542557,0.32431965213117375,COMPLETE
86,74.07868312490457,1.4897745387879258,1.4723378538801968,1989819.8457952652,3.001076027675751e-07,0.5574225068878538,,,,,,29.599041871603475,constant,,,0.5574225068878538,31.80251631005839,0.0,0.505197185019979,9.569950790103541e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 29.599041871603475, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5574225068878538}",0.1943628724364992,0.0,8.276166624440998,0.0006923743701679181,1.4097612635520482,0.33309502499289473,0.19757103457381292,COMPLETE
87,49.617863656460294,2.995003376683465,1.451831913264983,2047453.9545717712,9.415664443501625e-07,0.44489591462197237,,,,,2.626992428242615,,blank_sat,,,0.44489591462197237,57.39027945430744,0.0,0.5979029708572433,1.2493386989980813e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.626992428242615, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.44489591462197237}",0.11275244509170851,0.0,6.651219567162513,0.002740833465302905,0.7752819785861816,0.3055415798872077,0.2357969436319966,COMPLETE
88,555.8030487268957,2.3366005246751165,1.0005868454903717,561668.8069525007,2.3539699005331805e-06,0.7585669924000064,,,,,2.3902541139492754,,blank_sat,,,0.7585669924000064,18203.106354542637,0.0,0.912040463603199,30027362789020.727,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.3902541139492754, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7585669924000064}",0.022330532078117183,104.77900667729425,4.280132506390676,0.18124030090153456,0.4293902321455595,0.28515143845225416,0.2904765208999617,COMPLETE
89,1556.8997971258784,2.0015872391946523,3.162647938991409,1750109.6412205582,7.62135912459921e-07,0.7421659817272617,,,,,1.6709401772413104,,blank_sat,,,0.7421659817272617,30008.551593967855,0.0,0.9507091009978119,7591353976187.502,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.6709401772413104, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7421659817272617}",0.07483603168329718,303.4435390751109,2.5911599783399426,0.14435155913717426,0.8114382396365805,0.3489129367238108,0.4054463167517201,COMPLETE
90,52.061104109195895,2.030651072594206,2.0580763973284824,1893112.5087773702,4.022957311013616e-07,0.5535112022028028,,,,,3.354142741760916,,blank_sat,,,0.5535112022028028,47.643281585355254,0.0,0.5657052984547981,1.4707496676912769e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 3.354142741760916, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5535112022028028}",0.1347724433402645,0.0,7.065680700972087,0.001846121043028262,0.8009034889401127,0.3269254539483241,0.22921591639661643,COMPLETE
91,4077.2247009236585,3.0621749046024447,4.0165023149629,2070415.4601893115,3.960050676407127e-08,0.1310975723576724,,,,,1.4563725375677514,,blank_sat,,,0.1310975723576724,48010.415731937384,0.0,0.9597076724181557,1906873534480.0317,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.4563725375677514, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1310975723576724}",0.09044744167370106,806.2525692126121,6.946290733452082,0.17740383932427176,0.5239782037588196,0.4408953658508213,0.3631016702997807,COMPLETE
92,49.49907395017607,1.2142168560246873,1.509748599439197,2676885.13342985,6.2311091393518e-07,0.7341081314864554,,,,,2.312288981483812,,blank_sat,,,0.7341081314864554,45.75260743993802,0.0,0.5528434373723504,1.4503857965754547e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.312288981483812, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7341081314864554}",0.11373295446166,0.0,2.321272790724848,3.891437976064026e-05,1.104033876997757,0.44135618329601595,0.5302102105379065,COMPLETE
93,2381.741333758542,22.21599699690613,2.8895845348773608,261137.35230668978,4.683631124278286e-07,0.27350141583509563,,,,,,0.43037936568783425,constant,,,0.27350141583509563,35371.42646356402,0.0,0.8872448600293361,3767767915677.5396,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.43037936568783425, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.27350141583509563}",1.0304638347607438,472.65863749475335,1.0094595306652006,0.5072560909525867,0.21071616618211703,0.3750408521599357,0.5749776557844013,COMPLETE
94,4904.5023528679385,27.60009917931641,3.775198518852172,103138.20223326152,2.009902482504695e-06,0.9237735011248345,,,,,0.9092775116256522,,blank_sat,,,0.9237735011248345,50537.617735689426,0.0,0.9032691872830405,1363071631607.2454,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.9092775116256522, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9237735011248345}",1.6576031995524008,971.0058442346515,8.458454972577721,0.6567445141308873,0.29152190937699796,0.651562953248768,0.8353043167556391,COMPLETE
95,641.6332852920287,1.5863250105375637,1.2683899015906006,942052.3359230728,3.236140116078451e-07,0.5157788645384896,,,,,0.37238765339954755,,blank_sat,,,0.5157788645384896,19305.85022532789,0.0,0.8986691732088782,24079314897781.684,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.37238765339954755, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5157788645384896}",0.11919906659677809,118.89072857405716,0.9281776007751635,0.13636654173692575,0.6562916804151457,1.1584455268792682,1.3414825943423614,COMPLETE
96,735.3549742859208,1.7655265426891364,1.3583542680272507,1115777.64573716,1.3255880197759958e-06,0.8960529786755947,,,,,,5.973518467370132,constant,,,0.8960529786755947,20890.818519473276,0.0,0.9158064352665808,20112038630933.336,"{""rho_mode"": ""constant"", ""rho_const_scale"": 5.973518467370132, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8960529786755947}",0.09592864790679279,141.08861250621104,1.3718164138660538,0.17174775988961627,0.7461191891518807,0.15529027575016432,0.08736923986475506,COMPLETE
97,21151509132.93977,2.299326845304728,8.74086879064141,1939790.0790157225,1.6716916729802277e-06,0.3347092421375993,1.5408791572630713,67.19959889231333,0.597960555620894,1.5353042667274939,,,blank_sat_deformed,,,0.3347092421375993,106683994.30531798,0.0,0.9926058007841941,192.2843837526487,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.5353042667274939, ""rho_T_shift"": 67.19959889231333, ""rho_T_tau_scale"": 0.597960555620894, ""rho_T_amp_scale"": 1.5408791572630713, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3347092421375993}",0.07822340171451778,4230301817.6457357,2.938805007630388,1.03324075897,0.8704393243482029,0.4154027545335404,0.40108750998179205,COMPLETE
98,61.19934089653645,1.4228770791099716,10.594178803837565,2392220.860459152,2.9950251304921613e-06,0.12189160660111238,1.6935502463690317,174.6939764389652,0.7397824908221434,2.7126046216132433,,,blank_sat_deformed,,,0.12189160660111238,28.405823061411823,0.0,0.48069717039606663,9.729127138267527e+18,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.7126046216132433, ""rho_T_shift"": 174.6939764389652, ""rho_T_tau_scale"": 0.7397824908221434, ""rho_T_amp_scale"": 1.6935502463690317, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12189160660111238}",0.20100515222249601,0.0,6.584235849585775,1.2547480368590022e-05,1.1456675507941063,0.33838427740869254,0.2084061521904606,COMPLETE
99,66.44227576082655,1.6275110397595816,1.4752734829597247,2777236.591639819,1.1940745846969179e-07,0.24928222211370793,,,,,8.398460712285505,,blank_sat,,,0.24928222211370793,24.34611553976764,0.0,0.4704245771572192,5.3219110980617385e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 8.398460712285505, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.24928222211370793}",0.2175386073015265,0.0,8.288283221850461,0.0008336822325633004,1.1688105147343555,0.31303037661428956,0.1429001350753888,COMPLETE
100,2406.646703997393,1.329142860922681,2.699438421995964,884827.8037018941,2.6755079585091662e-06,0.37490745505229645,1.266867290922598,51.46370661353865,1.2028877800309576,1.027493526942916,,,blank_sat_deformed,,,0.37490745505229645,37003.843960036254,0.0,0.9264057821794257,3746059223183.4253,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.027493526942916, ""rho_T_shift"": 51.46370661353865, ""rho_T_tau_scale"": 1.2028877800309576, ""rho_T_amp_scale"": 1.266867290922598, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.37490745505229645}",0.31405166779265314,472.3005113304737,0.4404979477049956,0.2055930195479892,0.8428957021652949,0.8574038068751705,1.0250874460034556,COMPLETE
101,9589.00926515776,4.529420270240976,4.1062214803040655,1129736.7198456053,7.827882923056543e-07,0.2648566700257119,,,,,1.9021277303405233,,blank_sat,,,0.2648566700257119,73055.305183563,0.0,0.9509549454286651,526545537751.04016,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.9021277303405233, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2648566700257119}",0.31562103776859524,1908.9735454885029,7.100659686725892,0.27835383780139894,0.3966564017592787,0.5018897816262369,0.4659066130791296,COMPLETE
102,49.109722742213094,4.549084689905429,3.6534016832359315,2871674.654657322,1.0022724031299493e-06,0.13573837678633066,,,,,1.8258905408106756,,blank_sat,,,0.13573837678633066,59.10813953625696,0.0,0.6027780300784031,1.2161422373751759e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.8258905408106756, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13573837678633066}",0.11305130519332333,0.0,6.381304290857485,0.000864151820822276,0.7739208998001715,0.32267940773047454,0.2372049166085202,COMPLETE
103,95.01808682336558,2.018578941955594,1.2038554933693653,2127782.7595654484,3.90686859647334e-07,0.553329844986387,,,,,1.6316682082390206,,blank_sat,,,0.553329844986387,6820.4802806608195,0.0,0.9267827409332293,598963462016866.4,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.6316682082390206, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.553329844986387}",0.08312961191794846,10.791507497689942,3.1794267529390168,0.07191234359393894,0.8284065391459876,0.31011084717860604,0.35437880859416016,COMPLETE
104,51.24536945581788,1.5139217918600505,2.3760588218821312,1242622.0447854972,5.234707192200407e-07,0.8820990468208333,1.9669253390385975,151.04962789322394,0.8233708498100851,2.1908218945346287,,,blank_sat_deformed,,,0.8820990468208333,54.09781619993537,0.0,0.5877862375467684,4.0807816200413676e+18,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.1908218945346287, ""rho_T_shift"": 151.04962789322394, ""rho_T_tau_scale"": 0.8233708498100851, ""rho_T_amp_scale"": 1.9669253390385975, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8820990468208333}",0.14414761192759906,0.0,6.890756530090492,0.0019471146609991135,0.7465008969261511,0.39264742442370304,0.25110354866300977,COMPLETE
105,57.012925498703034,6.416485496986111,2.3530239958716157,2672667.820103057,4.362246881925363e-07,0.4460990240695335,,,,,2.8440286811939286,,blank_sat,,,0.4460990240695335,42.19399302716,0.0,0.549497143934696,1.7376843844309942e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.8440286811939286, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4460990240695335}",0.16006510563525597,0.0,8.35130846329645,0.0033960031619605837,0.7743304235388638,0.4182841582615674,0.2799756814368349,COMPLETE
106,61.80061986136198,1.2676037487065956,6.993235962720556,2093938.985810547,3.2718180487704174e-08,0.18009386327791543,2.960508800969414,19.98735484943451,1.1388467334950225,4.776166419341999,,,blank_sat_deformed,,,0.18009386327791543,29.198307288064466,0.0,0.4905254582074983,1.0867960625396376e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 4.776166419341999, ""rho_T_shift"": 19.98735484943451, ""rho_T_tau_scale"": 1.1388467334950225, ""rho_T_amp_scale"": 2.960508800969414, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.18009386327791543}",0.2448953562799364,0.0,8.164297699119277,0.0003124026644344762,0.9860063010385068,0.3717192302998855,0.17039304604682975,COMPLETE
107,837.8150729135361,1.9452660475313182,4.456726701146786,2660560.4619351467,2.743229143585167e-06,0.10773584033641344,,,,,1.2800075829492623,,blank_sat,,,0.10773584033641344,21996.81583009715,0.0,0.9651171124798457,20163781524405.51,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.2800075829492623, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10773584033641344}",0.10603616847365456,157.15906169625035,0.7689044870349989,0.12110330791303776,1.1245791046982372,0.7435892536505405,0.9297713650716151,COMPLETE
108,1000000000.0,12.679048907724098,25.864847803453053,1017096.077513275,4.124441542054995e-08,0.9483702363485019,1.0472419017972665,155.61396684646638,0.5193562515243453,1.2856786577182235,,,blank_sat_deformed,"FloatingPointError('Non-finite swelling_d_percent at T=2200.0, bu=3.2: nan')",True,,,,,,,,,,,,,,COMPLETE
109,7913.083034679532,1.320621147069203,4.641341269880329,574007.3325330782,1.8516409269438426e-07,0.4261814916667448,,,,,1.337592265013249,,blank_sat,,,0.4261814916667448,66366.94328246677,0.0,0.9325393534634304,662304108423.9186,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.337592265013249, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4261814916667448}",1.221362978108268,1577.571268559432,1.8446900742340102,0.30503133921447584,0.405772314117,0.31179544078064597,0.36783059227939413,COMPLETE
110,760886965059427.9,2.8651431217336647,10.248185645722396,1619700.2313919268,5.828690227793058e-07,0.15011917491504542,,,,,2.5344557103483143,,blank_sat,,,0.15011917491504542,20234050918.738506,0.0,32.61712727816602,2.872380695695217e-05,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.5344557103483143, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15011917491504542}",0.10135590717371329,152177393011875.44,6.8846824808672045,2.0521081380241872,0.6399839302155513,0.4209355024623371,0.2910749309132453,COMPLETE
111,12153.39643747077,3.0896553033962286,4.551228660879461,1390871.1198292274,2.808339159363678e-07,0.24629013940377123,,,,,1.8313779013146603,,blank_sat,,,0.24629013940377123,82145.98622127563,0.0,0.9584504239021087,379193870118.97943,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.8313779013146603, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.24629013940377123}",0.08407390848619081,2422.0044860493413,6.4353911352804545,0.256459276235096,0.49973260560632693,0.4213770440163836,0.3498185392262749,COMPLETE
112,47.033876088161826,3.2884937810629653,1.7890797897578425,2822358.461727286,2.1535481256164837e-07,0.2505484587012089,,,,,1.6372383361626113,,blank_sat,,,0.2505484587012089,69.56008049686943,0.0,0.6292422268547176,1.0740930096753277e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.6372383361626113, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2505484587012089}",0.10398336646032968,0.0,6.115084579267095,0.00225710333979271,0.7460509573411315,0.3007034162527887,0.23877651850086523,COMPLETE
113,542.4531490795898,3.4021223198517974,2.0023930324768746,2613268.474334352,1.6520944149548428e-07,0.23071901848375648,,,,,1.1224301569661566,,blank_sat,,,0.23071901848375648,17879.975351131056,0.0,0.9384047235333045,34512879802937.883,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.1224301569661566, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23071901848375648}",0.07763145558013138,100.51141499818394,4.506784899290617,0.11833861038520237,0.6766687936373592,0.2824649185887068,0.26920287172809976,COMPLETE
114,55.063468595334854,3.994752279285524,1.6876178190019278,2310202.3849880453,3.269221073477205e-07,0.3555485076610121,1.2955016300036537,69.67903611888852,0.8551474137534333,2.481225665217698,,,blank_sat_deformed,,,0.3555485076610121,45.42069749120593,0.0,0.5600547834144008,8.044555268451666e+19,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.481225665217698, ""rho_T_shift"": 69.67903611888852, ""rho_T_tau_scale"": 0.8551474137534333, ""rho_T_amp_scale"": 1.2955016300036537, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3555485076610121}",0.15177791418976228,0.0,8.044079771216996,0.004498242541182025,0.7580128250635845,0.3916552717816992,0.2773518945062875,COMPLETE
115,77256.61376666173,2.2946069276769254,7.196170919929284,2172694.578879171,4.436047738218664e-08,0.314577878348239,,,,,1.376003358655752,,blank_sat,,,0.314577878348239,205268.4312288058,0.0,0.9738812711903522,25495465330.666542,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.376003358655752, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.314577878348239}",0.08626089211330028,15442.79117412367,5.646026832152878,0.2755143117832793,0.5995142343564954,0.35708087009470557,0.2741263564899654,COMPLETE
