Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	JOG (other phases) (/)	
4.792788	2003	3.45e+19	0	0	100000	1.9674	1.179352e-05	1.392918e+23	1.361414e+23	1.340959e+21	1.348005e+23	3.054189e+21	9.623934e+19	1.011949e+22	9.890615e+21	9.742012e+19	9.793195e+21	2.218855e+20	6.991747e+18	0.0006909187	1.792375e+22	0	0	0	1.641418e+22	5.169655e+20	9.926039e+20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.303629e+23	8.868421e+15	1.303629e+23	5.893116e+22	1.044394e+19	5.892072e+22	3.154901e+22	2.545211e+12	3.154901e+22	1.178623e+23	5.808305e+12	1.178623e+23	3.512059e+22	1.608879e+13	3.512059e+22	1.125049e+23	5.889646e+18	1.124991e+23	1.089304e+24	1.072209e-10	5.624395e-06	1.945448e+13	4003.984	87654.26	1.811888e-08	7.01779e-16	4.201151e-24	0.01365274	0.5	2.079054e-05	1	0.02033686	0.002528992	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02993443	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0326	0	3.531959e-13	0	3.531959e-13	0	-439.3393	0	-439.3393	0	30649.41	77194.93	0.1252481	8587.644	1.059377	0.0422382	5.991883	10.70861	1	2	0	0	1.690212e-06	0	0	1.070004e-06	
5.04504	2003	3.45e+19	0	0	100000	1.967	1.187655e-05	1.46623e+23	1.43291e+23	1.413177e+21	1.418778e+23	3.230371e+21	1.016638e+20	1.06521e+22	1.041003e+22	1.026667e+20	1.030736e+22	2.346851e+20	7.385835e+18	0.000693369	1.88671e+22	0	0	0	1.729713e+22	5.441509e+20	1.025823e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.372241e+23	9.165687e+15	1.372241e+23	6.20328e+22	1.109804e+19	6.20217e+22	3.320948e+22	2.67369e+12	3.320948e+22	1.240656e+23	5.989718e+12	1.240656e+23	3.696904e+22	1.617754e+13	3.696904e+22	1.184263e+23	6.039379e+18	1.184202e+23	1.0849e+24	1.093145e-10	5.936243e-06	1.942268e+13	4258.844	96086.88	1.865477e-08	7.439048e-16	4.585047e-24	0.01444863	0.5	2.249489e-05	1	0.02140722	0.002662097	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02986945	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.033	0	3.397693e-13	0	3.397693e-13	0	-439.9847	0	-439.9847	0	30655.65	77194.93	0.1168916	8589.391	1.083564	0.02035471	5.991724	22.22184	1	2	0	0	8.574003e-07	0	0	1.897134e-06	
5.297292	2003	3.45e+19	0	0	100000	1.9666	1.195864e-05	1.539541e+23	1.504381e+23	1.485504e+21	1.489526e+23	3.408868e+21	1.071474e+20	1.11847e+22	1.092927e+22	1.079212e+20	1.082134e+22	2.476528e+20	7.78421e+18	0.0006959693	1.981046e+22	0	0	0	1.81798e+22	5.712671e+20	1.059386e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.440853e+23	9.399586e+15	1.440853e+23	6.513444e+22	1.176262e+19	6.512268e+22	3.486995e+22	2.800828e+12	3.486995e+22	1.302689e+23	6.170569e+12	1.302689e+23	3.88175e+22	1.629088e+13	3.88175e+22	1.243476e+23	6.190478e+18	1.243414e+23	1.080681e+24	1.1134e-10	6.24798e-06	1.939053e+13	4517.822	104918.2	1.918322e-08	7.866479e-16	4.985839e-24	0.01525352	0.5	2.425311e-05	1	0.02247758	0.002795201	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02980472	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0334	0	3.269465e-13	0	3.269465e-13	0	-440.6254	0	-440.6254	0	30661.88	77194.93	0.1081381	8591.138	1.106061	0	0	0	1	2	0	0	0	0	0	2.744853e-06	
5.549544	2003	3.45e+19	0	0	100000	1.9662	1.203981e-05	1.612853e+23	1.57583e+23	1.557939e+21	1.560251e+23	3.589605e+21	1.126873e+20	1.171731e+22	1.144834e+22	1.131836e+20	1.133515e+22	2.607833e+20	8.186686e+18	0.0006986833	2.075381e+22	0	0	0	1.904616e+22	5.978227e+20	1.10983e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509465e+23	9.122889e+15	1.509465e+23	6.823608e+22	1.24272e+19	6.822366e+22	3.653043e+22	2.934028e+12	3.653043e+22	1.364722e+23	6.464028e+12	1.364722e+23	4.066595e+22	1.706566e+13	4.066595e+22	1.302689e+23	6.484885e+18	1.302624e+23	1.07663e+24	1.133029e-10	6.559611e-06	1.935835e+13	4777.494	114062.2	1.969963e-08	8.295711e-16	5.399433e-24	0.01605912	0.5	2.604461e-05	1	0.02354794	0.002928306	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02974026	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0338	0	3.146963e-13	0	3.146963e-13	0	-441.2613	0	-441.2613	0	30668.12	77194.93	0.1132871	8592.887	1.106061	0	0	0	1	2	0	0	0	0	0	2.87555e-06	
5.801796	2003	3.45e+19	0	0	100000	1.9658	1.212008e-05	1.686164e+23	1.647256e+23	1.630483e+21	1.630952e+23	3.772512e+21	1.182813e+20	1.224991e+22	1.196725e+22	1.184539e+20	1.184879e+22	2.740714e+20	8.593088e+18	0.0007014816	2.169717e+22	0	0	0	1.991257e+22	6.24321e+20	1.160272e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.578077e+23	8.841257e+15	1.578077e+23	7.133772e+22	1.3103e+19	7.132462e+22	3.81909e+22	3.067315e+12	3.81909e+22	1.426754e+23	6.757679e+12	1.426754e+23	4.25144e+22	1.784095e+13	4.25144e+22	1.361902e+23	6.779484e+18	1.361834e+23	1.072733e+24	1.152081e-10	6.871139e-06	1.932591e+13	5041.227	123574.2	2.020839e-08	8.729729e-16	5.828662e-24	0.016871	0.5	2.788204e-05	1	0.0246183	0.003061411	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02967606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0342	0	3.029895e-13	0	3.029895e-13	0	-441.8926	0	-441.8926	0	30674.36	77194.93	0.1184361	8594.635	1.106061	0	0	0	1	2	0	0	0	0	0	3.006245e-06	
6.054048	2003	3.45e+19	0	0	100000	1.9654	1.219947e-05	1.759476e+23	1.718661e+23	1.703134e+21	1.70163e+23	3.957521e+21	1.239271e+20	1.278252e+22	1.2486e+22	1.237319e+20	1.236227e+22	2.875122e+20	9.003248e+18	0.0007043408	2.264052e+22	0	0	0	2.077904e+22	6.507622e+20	1.210715e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.646689e+23	8.556883e+15	1.646689e+23	7.443936e+22	1.378987e+19	7.442557e+22	3.985138e+22	3.200612e+12	3.985138e+22	1.488787e+23	7.051354e+12	1.488787e+23	4.436285e+22	1.861631e+13	4.436285e+22	1.421115e+23	7.074107e+18	1.421044e+23	1.068975e+24	1.170598e-10	7.182567e-06	1.929318e+13	5309.019	133474.8	2.071089e-08	9.169274e-16	6.274371e-24	0.01769045	0.5	2.976831e-05	1	0.02568867	0.003194516	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02961211	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0346	0	2.917983e-13	0	2.917983e-13	0	-442.5194	0	-442.5194	0	30680.61	77194.93	0.123585	8596.385	1.106061	0	0	0	1	2	0	0	0	0	0	3.136939e-06	
6.3063	2003	3.45e+19	0	0	100000	1.965	1.2278e-05	1.832787e+23	1.790045e+23	1.775892e+21	1.772287e+23	4.14457e+21	1.296224e+20	1.331512e+22	1.30046e+22	1.290178e+20	1.287559e+22	3.011012e+20	9.41701e+18	0.0007072418	2.358388e+22	0	0	0	2.164557e+22	6.771466e+20	1.261157e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.715301e+23	8.271817e+15	1.715301e+23	7.7541e+22	1.448798e+19	7.752652e+22	4.151185e+22	3.333919e+12	4.151185e+22	1.55082e+23	7.34505e+12	1.55082e+23	4.621131e+22	1.939172e+13	4.621131e+22	1.480328e+23	7.368752e+18	1.480255e+23	1.065346e+24	1.188619e-10	7.493897e-06	1.926013e+13	5580.862	143773.7	2.120784e-08	9.61458e-16	6.736949e-24	0.01851781	0.5	3.170416e-05	1	0.02675903	0.003327621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02954844	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.035	0	2.810966e-13	0	2.810966e-13	0	-443.1416	0	-443.1416	0	30686.86	77194.93	0.1287339	8598.135	1.106061	0	0	0	1	2	0	0	0	0	0	3.267632e-06	
6.558552	2003	3.45e+19	0	0	100000	1.9646	1.235568e-05	1.906099e+23	1.861409e+23	1.848758e+21	1.842922e+23	4.333597e+21	1.353652e+20	1.384773e+22	1.352306e+22	1.343115e+20	1.338875e+22	3.14834e+20	9.834226e+18	0.000710169	2.452723e+22	0	0	0	2.251216e+22	7.034744e+20	1.3116e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783913e+23	7.987773e+15	1.783913e+23	8.064264e+22	1.519751e+19	8.062745e+22	4.317232e+22	3.467235e+12	4.317232e+22	1.612853e+23	7.638769e+12	1.612853e+23	4.805976e+22	2.01672e+13	4.805976e+22	1.539541e+23	7.66342e+18	1.539465e+23	1.061837e+24	1.206178e-10	7.805133e-06	1.922677e+13	5856.747	154477	2.16997e-08	1.006572e-15	7.216644e-24	0.01935313	0.5	3.368962e-05	1	0.02782939	0.003460725	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02948502	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0354	0	2.708601e-13	0	2.708601e-13	0	-443.7594	0	-443.7594	0	30693.1	77194.93	0.1338827	8599.886	1.106061	0	0	0	1	2	0	0	0	0	0	3.398324e-06	
6.810804	2003	3.45e+19	0	0	100000	1.9642	1.243254e-05	1.97941e+23	1.932753e+23	1.92173e+21	1.913536e+23	4.524547e+21	1.411537e+20	1.438033e+22	1.404137e+22	1.396128e+20	1.390176e+22	3.287064e+20	1.025476e+19	0.0007131098	2.547059e+22	0	0	0	2.33788e+22	7.297458e+20	1.362041e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.852525e+23	7.706184e+15	1.852525e+23	8.374428e+22	1.591864e+19	8.372837e+22	4.48328e+22	3.600562e+12	4.48328e+22	1.674886e+23	7.932511e+12	1.674886e+23	4.990821e+22	2.094273e+13	4.990821e+22	1.598755e+23	7.95811e+18	1.598675e+23	1.058438e+24	1.223304e-10	8.116276e-06	1.919309e+13	6136.664	165589.6	2.218684e-08	1.052273e-15	7.713661e-24	0.02019637	0.5	3.572456e-05	1	0.02889975	0.00359383	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02942187	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0358	0	2.610653e-13	0	2.610653e-13	0	-444.3727	0	-444.3727	0	30699.36	77194.93	0.1390315	8601.638	1.106061	0	0	0	1	2	0	0	0	0	0	3.529015e-06	
7.063056	2003	3.45e+19	0	0	100000	1.9638	1.250858e-05	2.052722e+23	2.004078e+23	1.994807e+21	1.98413e+23	4.717365e+21	1.469859e+20	1.491294e+22	1.455954e+22	1.449219e+20	1.441462e+22	3.427146e+20	1.067846e+19	0.0007160538	2.641394e+22	0	0	0	2.42455e+22	7.559612e+20	1.412482e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.921137e+23	7.428248e+15	1.921137e+23	8.684592e+22	1.665154e+19	8.682927e+22	4.649327e+22	3.733899e+12	4.649327e+22	1.736918e+23	8.226274e+12	1.736918e+23	5.175666e+22	2.171833e+13	5.175666e+22	1.657968e+23	8.252822e+18	1.657885e+23	1.055141e+24	1.240025e-10	8.427331e-06	1.91591e+13	6420.605	177116.2	2.266958e-08	1.098562e-15	8.228191e-24	0.02104745	0.5	3.780877e-05	1	0.02997011	0.003726935	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02935899	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0362	0	2.516905e-13	0	2.516905e-13	0	-444.9817	0	-444.9817	0	30705.61	77194.93	0.1441802	8603.39	1.106061	0	0	0	1	2	0	0	0	0	0	3.659705e-06	
7.315308	2003	3.45e+19	0	0	100000	1.9634	1.258383e-05	2.126033e+23	2.075385e+23	2.06799e+21	2.054705e+23	4.912001e+21	1.528602e+20	1.544554e+22	1.507758e+22	1.502386e+20	1.492734e+22	3.568548e+20	1.110523e+19	0.0007189925	2.73573e+22	0	0	0	2.511225e+22	7.821206e+20	1.462922e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.989749e+23	7.154928e+15	1.989749e+23	8.994756e+22	1.739639e+19	8.993017e+22	4.815375e+22	3.867245e+12	4.815375e+22	1.798951e+23	8.520061e+12	1.798951e+23	5.360511e+22	2.249399e+13	5.360511e+22	1.717181e+23	8.547558e+18	1.717095e+23	1.05194e+24	1.256365e-10	8.738298e-06	1.91248e+13	6708.563	189061.6	2.314819e-08	1.145438e-15	8.760426e-24	0.02190627	0.5	3.994205e-05	1	0.03104047	0.00386004	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02929638	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0366	0	2.42715e-13	0	2.42715e-13	0	-445.5864	0	-445.5864	0	30711.87	77194.93	0.1493289	8605.143	1.106061	0	0	0	1	2	0	0	0	0	0	3.790393e-06	
7.56756	2003	3.45e+19	0	0	100000	1.963	1.265831e-05	2.199345e+23	2.146673e+23	2.141278e+21	2.12526e+23	5.108406e+21	1.587749e+20	1.597815e+22	1.559549e+22	1.555629e+20	1.543992e+22	3.711235e+20	1.153493e+19	0.000721919	2.830065e+22	0	0	0	2.597907e+22	8.082245e+20	1.513362e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.058361e+23	6.887007e+15	2.058361e+23	9.30492e+22	1.815337e+19	9.303105e+22	4.981422e+22	4.000602e+12	4.981422e+22	1.860984e+23	8.813869e+12	1.860984e+23	5.545357e+22	2.326971e+13	5.545357e+22	1.776394e+23	8.842315e+18	1.776305e+23	1.048828e+24	1.272347e-10	9.04918e-06	1.909019e+13	7000.533	201430.5	2.362294e-08	1.192904e-15	9.310559e-24	0.02277275	0.5	4.212419e-05	1	0.03211083	0.003993145	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02923403	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.037	0	2.341192e-13	0	2.341192e-13	0	-446.1869	0	-446.1869	0	30718.13	77194.93	0.1544775	8606.897	1.106061	0	0	0	1	2	0	0	0	0	0	3.92108e-06	
7.819812	2003	3.45e+19	0	0	100000	1.9626	1.273202e-05	2.272656e+23	2.217944e+23	2.214669e+21	2.195797e+23	5.306533e+21	1.647284e+20	1.651075e+22	1.611327e+22	1.608948e+20	1.595237e+22	3.855173e+20	1.196745e+19	0.0007248275	2.924401e+22	0	0	0	2.684593e+22	8.342729e+20	1.563802e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.126973e+23	6.625104e+15	2.126973e+23	9.615084e+22	1.892265e+19	9.613192e+22	5.147469e+22	4.133969e+12	5.147469e+22	1.923017e+23	9.1077e+12	1.923017e+23	5.730202e+22	2.404549e+13	5.730202e+22	1.835607e+23	9.137095e+18	1.835516e+23	1.0458e+24	1.28799e-10	9.35998e-06	1.905528e+13	7296.509	214227.7	2.409405e-08	1.240958e-15	9.878783e-24	0.02364681	0.5	4.435502e-05	1	0.03318119	0.00412625	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02917196	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0374	0	2.258848e-13	0	2.258848e-13	0	-446.7832	0	-446.7832	0	30724.39	77194.93	0.1596261	8608.652	1.106061	0	0	0	1	2	0	0	0	0	0	4.051766e-06	
8.072064	2003	3.45e+19	0	0	100000	1.9622	1.280498e-05	2.345968e+23	2.289197e+23	2.288165e+21	2.266316e+23	5.506338e+21	1.707192e+20	1.704336e+22	1.663092e+22	1.662342e+20	1.646469e+22	4.000331e+20	1.240268e+19	0.0007277135	3.018736e+22	0	0	0	2.771285e+22	8.602662e+20	1.614242e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.195585e+23	6.369737e+15	2.195585e+23	9.925248e+22	1.970442e+19	9.923278e+22	5.313517e+22	4.267345e+12	5.313517e+22	1.98505e+23	9.401553e+12	1.98505e+23	5.915047e+22	2.482133e+13	5.915047e+22	1.89482e+23	9.431897e+18	1.894726e+23	1.042851e+24	1.303314e-10	9.670699e-06	1.902008e+13	7596.488	227458	2.456175e-08	1.289603e-15	1.04653e-23	0.02452834	0.5	4.663437e-05	1	0.03425155	0.004259354	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02911016	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0378	0	2.179942e-13	0	2.179942e-13	0	-447.3753	0	-447.3753	0	30730.65	77194.93	0.1647746	8610.407	1.106061	0	0	0	1	2	0	0	0	0	0	4.18245e-06	
8.324316	2003	3.45e+19	0	0	100000	1.9618	1.287721e-05	2.419279e+23	2.360434e+23	2.361763e+21	2.336816e+23	5.707781e+21	1.76746e+20	1.757596e+22	1.714845e+22	1.715811e+20	1.697687e+22	4.146679e+20	1.284052e+19	0.0007305731	3.113072e+22	0	0	0	2.857983e+22	8.862046e+20	1.66468e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.264197e+23	6.12127e+15	2.264197e+23	1.023541e+23	2.049886e+19	1.023336e+23	5.479564e+22	4.400731e+12	5.479564e+22	2.047082e+23	9.695428e+12	2.047082e+23	6.099892e+22	2.559724e+13	6.099892e+22	1.954033e+23	9.726722e+18	1.953936e+23	1.039977e+24	1.318334e-10	9.98134e-06	1.898457e+13	7900.467	241126.4	2.502622e-08	1.338838e-15	1.107031e-23	0.02541726	0.5	4.896208e-05	1	0.03532191	0.004392459	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02904864	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0382	0	2.10431e-13	0	2.10431e-13	0	-447.9633	0	-447.9633	0	30736.92	77194.93	0.1699231	8612.163	1.106061	0	0	0	1	2	0	0	0	0	0	4.313134e-06	
8.576568	2003	3.45e+19	0	0	100000	1.9614	1.294872e-05	2.492591e+23	2.431655e+23	2.435464e+21	2.4073e+23	5.910821e+21	1.828074e+20	1.810857e+22	1.766587e+22	1.769354e+20	1.748893e+22	4.294186e+20	1.328088e+19	0.0007334033	3.207407e+22	0	0	0	2.944687e+22	9.120884e+20	1.715119e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332809e+23	5.879967e+15	2.332809e+23	1.054558e+23	2.130614e+19	1.054345e+23	5.645612e+22	4.534127e+12	5.645612e+22	2.109115e+23	9.989325e+12	2.109115e+23	6.284737e+22	2.63732e+13	6.284737e+22	2.013246e+23	1.002157e+19	2.013146e+23	1.037172e+24	1.333067e-10	1.02919e-05	1.894878e+13	8208.445	255237.9	2.548765e-08	1.388664e-15	1.169401e-23	0.02631349	0.5	5.133802e-05	1	0.03639228	0.004525564	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02898739	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0386	0	2.031795e-13	0	2.031795e-13	0	-448.5473	0	-448.5473	0	30743.19	77194.93	0.1750715	8613.92	1.106061	0	0	0	1	2	0	0	0	0	0	4.443816e-06	
8.82882	2003	3.45e+19	0	0	100000	1.961	1.301952e-05	2.565902e+23	2.502859e+23	2.509267e+21	2.477766e+23	6.11542e+21	1.889021e+20	1.864117e+22	1.818316e+22	1.822972e+20	1.800087e+22	4.442826e+20	1.372366e+19	0.0007362016	3.301743e+22	0	0	0	3.031395e+22	9.379178e+20	1.765557e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.401421e+23	5.64601e+15	2.401421e+23	1.085574e+23	2.212645e+19	1.085353e+23	5.811659e+22	4.667533e+12	5.811659e+22	2.171148e+23	1.028324e+13	2.171148e+23	6.469583e+22	2.714923e+13	6.469583e+22	2.07246e+23	1.031644e+19	2.072356e+23	1.034433e+24	1.347527e-10	1.060239e-05	1.89127e+13	8520.421	269797.5	2.594622e-08	1.439082e-15	1.233662e-23	0.02721693	0.5	5.376206e-05	1	0.03746264	0.004658669	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02892641	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.039	0	1.96225e-13	0	1.96225e-13	0	-449.1273	0	-449.1273	0	30749.46	77194.93	0.1802199	8615.677	1.106061	0	0	0	1	2	0	0	0	0	0	4.574497e-06	
9.081072	2003	3.45e+19	0	0	100000	1.9606	1.308963e-05	2.639214e+23	2.574048e+23	2.583171e+21	2.548216e+23	6.321541e+21	1.95029e+20	1.917378e+22	1.870035e+22	1.876663e+20	1.851268e+22	4.592573e+20	1.416877e+19	0.0007389661	3.396078e+22	0	0	0	3.11811e+22	9.63693e+20	1.815995e+21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.470033e+23	5.419534e+15	2.470033e+23	1.11659e+23	2.295997e+19	1.116361e+23	5.977706e+22	4.800948e+12	5.977706e+22	2.233181e+23	1.057719e+13	2.233181e+23	6.654428e+22	2.792531e+13	6.654428e+22	2.131673e+23	1.061133e+19	2.131567e+23	1.031758e+24	1.361727e-10	1.091281e-05	1.887634e+13	8836.395	284810.4	2.640207e-08	1.490093e-15	1.299834e-23	0.02812751	0.5	5.623407e-05	1	0.038533	0.004791774	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02886571	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0394	0	1.895534e-13	0	1.895534e-13	0	-449.7033	0	-449.7033	0	30755.74	77194.93	0.1853682	8617.435	1.106061	0	0	0	1	2	0	0	0	0	0	4.705176e-06	
