 4368.414550781249      0.9430024D+03  0.4544315D+03  0.3267093D+03  0.2964814D+03  0.2959000D+03
 4387.580078124999      0.9429000D+03  0.4542789D+03  0.3267093D+03  0.2964839D+03  0.2959000D+03
 4387.613281250000      0.9352206D+03  0.4528729D+03  0.3264219D+03  0.2964785D+03  0.2959000D+03
 4390.296875000000      0.9358322D+03  0.4535114D+03  0.3264220D+03  0.2964788D+03  0.2959000D+03
 4395.663574218749      0.9360153D+03  0.4534380D+03  0.3264222D+03  0.2964796D+03  0.2959000D+03
 4445.663574218749      0.9361990D+03  0.4534126D+03  0.3264296D+03  0.2964863D+03  0.2959000D+03
 4476.120117187499      0.9361733D+03  0.4532491D+03  0.3264330D+03  0.2964903D+03  0.2959000D+03
 4476.169921874999      0.9474600D+03  0.4552618D+03  0.3268668D+03  0.2964988D+03  0.2959000D+03
 4478.911621093749      0.9465447D+03  0.4543075D+03  0.3268670D+03  0.2964991D+03  0.2959000D+03
 4484.394042968749      0.9464127D+03  0.4545090D+03  0.3268673D+03  0.2964999D+03  0.2959000D+03
 4534.394042968749      0.9465714D+03  0.4544740D+03  0.3268746D+03  0.2965067D+03  0.2959000D+03
 4563.410156250000      0.9465576D+03  0.4543134D+03  0.3268800D+03  0.2965107D+03  0.2959000D+03
 4563.426757812499      0.9428152D+03  0.4536497D+03  0.3268333D+03  0.2966078D+03  0.2960000D+03
 4566.104980468749      0.9430525D+03  0.4539566D+03  0.3268317D+03  0.2966081D+03  0.2960000D+03
 4571.461425781249      0.9431890D+03  0.4539392D+03  0.3268351D+03  0.2966089D+03  0.2960000D+03
 4621.461425781249      0.9433419D+03  0.4539037D+03  0.3268414D+03  0.2966156D+03  0.2960000D+03
 4651.109863281249      0.9432946D+03  0.4537244D+03  0.3268436D+03  0.2966196D+03  0.2960000D+03
 4651.160156250000      0.9316107D+03  0.4515094D+03  0.3263115D+03  0.2965108D+03  0.2959000D+03
 4653.834960937499      0.9325963D+03  0.4524820D+03  0.3263135D+03  0.2965112D+03  0.2959000D+03
