Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
8712	2252	1e-05	0	1	4.912088e-06	7.75e+26	9.329509e+22	5.725007e+20	9.272258e+22	1.620246e+24	7.732865e+26	4.94e+25	5.946809e+21	3.649231e+19	5.910317e+21	1.032776e+23	4.929078e+25	0.997789	65.54909	2.923932	0.01794257	2.90599	1.231154	61.394	0	4.808125e-06	1.881792	0.08394065	0.0005150977	0.08342555	0.03534426	1.762507	0	0	1.881792	0.08394065	0.0005150977	0.08342555	0.03534429	1.762507	0	2.263643e-08	68.59132	68.59132	0	0	0	0	0	0	62.22459	62.22459	0	0	0	0	0	0	18.62974	18.62974	0	0	0	0	0	0	16.65386	16.65386	0	0	0	0	0	0	48.51887	48.51887	0	0	0	0	0	0	15681.6	0.0003979185	4.138676e-06	1.078847e+10	2.628529e+08	7.683078e+11	3.544289e-06	2.685317e-11	3.144569e-17	0.2897047	0.2898323	0.2071936	0.4543124	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.505852e-05	0	0	27449.26	73097.67	9100.214	
8718	2253	1e-05	0	1	4.910715e-06	7.75e+26	9.259791e+22	5.624308e+20	9.203548e+22	1.531561e+24	7.733758e+26	4.94e+25	5.90237e+21	3.585043e+19	5.86652e+21	9.762464e+22	4.929647e+25	0.9979043	65.59423	2.929996	0.01779651	2.912199	1.199917	61.46432	0	2.086716e-06	1.883088	0.08411471	0.0005109046	0.08360381	0.03444742	1.764526	0	0	1.883088	0.08411471	0.0005109046	0.08360381	0.03444746	1.764526	0	1.270388e-08	68.63856	68.63856	0	0	0	0	0	0	62.26744	62.26744	0	0	0	0	0	0	18.64257	18.64257	0	0	0	0	0	0	16.66533	16.66533	0	0	0	0	0	0	48.55229	48.55229	0	0	0	0	0	0	15692.4	0.0003968538	4.10837e-06	1.078744e+10	2.484291e+08	7.680079e+11	3.543782e-06	2.68455e-11	3.143222e-17	0.2895941	0.2897486	0.2071428	0.4540235	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.460258e-05	0	0	27423.16	73036.42	9095.682	
8724	2254	1e-05	0	1	4.909322e-06	7.75e+26	9.190644e+22	5.525452e+20	9.135389e+22	1.446512e+24	7.734616e+26	4.94e+25	5.858294e+21	3.52203e+19	5.823074e+21	9.220346e+22	4.930194e+25	0.9980149	65.63938	2.93603	0.01765153	2.918379	1.169409	61.53393	0	1.973854e-06	1.884384	0.08428795	0.0005067425	0.08378121	0.03357161	1.766524	0	0	1.884384	0.08428795	0.0005067425	0.08378121	0.03357162	1.766524	0	3.472752e-08	68.6858	68.6858	0	0	0	0	0	0	62.3103	62.3103	0	0	0	0	0	0	18.6554	18.6554	0	0	0	0	0	0	16.6768	16.6768	0	0	0	0	0	0	48.5857	48.5857	0	0	0	0	0	0	15703.2	0.0003957926	4.078306e-06	1.078647e+10	2.345971e+08	7.676908e+11	3.543252e-06	2.683746e-11	3.14181e-17	0.2894816	0.2896652	0.20709	0.4537356	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.412895e-05	0	0	27396.68	72974.28	9091.086	
8730	2255	1e-05	0	1	4.907908e-06	7.75e+26	9.122058e+22	5.428403e+20	9.067774e+22	1.365021e+24	7.735438e+26	4.94e+25	5.814576e+21	3.460169e+19	5.779975e+21	8.700907e+22	4.930718e+25	0.998121	65.68452	2.942035	0.01750762	2.924527	1.139631	61.60285	0	3.136217e-07	1.88568	0.08446034	0.0005026111	0.08395773	0.03271667	1.768503	0	2.591367e-08	1.88568	0.08446034	0.0005026111	0.08395773	0.03271674	1.768503	0	0	68.73304	68.73304	0	0	0	0	0	0	62.35315	62.35315	0	0	0	0	0	0	18.66823	18.66823	0	0	0	0	0	0	16.68827	16.68827	0	0	0	0	0	0	48.61912	48.61912	0	0	0	0	0	0	15714	0.0003947349	4.04848e-06	1.078559e+10	2.213443e+08	7.673569e+11	3.542697e-06	2.682905e-11	3.140334e-17	0.2893671	0.2895821	0.2070353	0.4534487	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.363736e-05	0	0	27369.81	72911.24	9086.423	
8736	2256	1e-05	0	1	4.906472e-06	7.75e+26	9.054026e+22	5.333124e+20	9.000695e+22	1.287007e+24	7.736225e+26	4.94e+25	5.771212e+21	3.399437e+19	5.737217e+21	8.203635e+22	4.931219e+25	0.9982225	65.72966	2.94801	0.01736476	2.930645	1.110573	61.67108	0	2.264622e-06	1.886976	0.08463185	0.0004985099	0.08413334	0.03188251	1.770462	0	3.671299e-08	1.886976	0.08463185	0.0004985099	0.08413334	0.03188259	1.770462	0	0	68.78028	68.78028	0	0	0	0	0	0	62.39601	62.39601	0	0	0	0	0	0	18.68106	18.68106	0	0	0	0	0	0	16.69974	16.69974	0	0	0	0	0	0	48.65253	48.65253	0	0	0	0	0	0	15724.8	0.0003936807	4.018891e-06	1.078477e+10	2.086579e+08	7.670067e+11	3.542118e-06	2.682029e-11	3.138796e-17	0.2892508	0.2894994	0.2069789	0.4531629	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.312752e-05	0	0	27342.55	72847.28	9081.692	
8742	2257	1e-05	0	1	4.905015e-06	7.75e+26	8.986541e+22	5.23958e+20	8.934145e+22	1.21239e+24	7.736977e+26	4.94e+25	5.728195e+21	3.33981e+19	5.694797e+21	7.728008e+22	4.931699e+25	0.9983197	65.77481	2.953953	0.01722295	2.93673	1.082235	61.73862	0	2.321662e-06	1.888272	0.08480249	0.0004944388	0.08430805	0.031069	1.772401	0	0	1.888272	0.08480249	0.0004944388	0.08430805	0.03106904	1.7724	0	1.519413e-09	68.82751	68.82751	0	0	0	0	0	0	62.43886	62.43886	0	0	0	0	0	0	18.69389	18.69389	0	0	0	0	0	0	16.71121	16.71121	0	0	0	0	0	0	48.68595	48.68595	0	0	0	0	0	0	15735.6	0.00039263	3.989535e-06	1.078403e+10	1.965246e+08	7.666406e+11	3.541517e-06	2.681119e-11	3.137197e-17	0.2891326	0.289417	0.2069207	0.4528781	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.259918e-05	0	0	27314.9	72782.39	9076.894	
8748	2258	1e-05	0	1	4.903535e-06	7.75e+26	8.919593e+22	5.147736e+20	8.868116e+22	1.141085e+24	7.737697e+26	4.94e+25	5.685522e+21	3.281267e+19	5.652709e+21	7.273495e+22	4.932158e+25	0.9984125	65.81995	2.959865	0.01708217	2.942783	1.054606	61.80548	0	4.331973e-06	1.889568	0.08497221	0.0004903974	0.08448181	0.03027586	1.77432	0	2.805591e-08	1.889568	0.08497221	0.0004903974	0.08448181	0.03027593	1.77432	0	0	68.87475	68.87475	0	0	0	0	0	0	62.48172	62.48172	0	0	0	0	0	0	18.70672	18.70672	0	0	0	0	0	0	16.72268	16.72268	0	0	0	0	0	0	48.71936	48.71936	0	0	0	0	0	0	15746.4	0.0003915826	3.960408e-06	1.078336e+10	1.84931e+08	7.662591e+11	3.540893e-06	2.680175e-11	3.13554e-17	0.2890127	0.2893349	0.2068608	0.4525944	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.205205e-05	0	0	27286.84	72716.56	9072.027	
8754	2259	1e-05	0	1	4.902033e-06	7.75e+26	8.853178e+22	5.057557e+20	8.802602e+22	1.073008e+24	7.738385e+26	4.94e+25	5.643187e+21	3.223785e+19	5.610949e+21	6.839558e+22	4.932596e+25	0.9985012	65.8651	2.965745	0.01694242	2.948803	1.027687	61.87166	0	1.519829e-06	1.890864	0.08514101	0.0004863853	0.08465462	0.02950297	1.77622	0	3.74542e-08	1.890864	0.08514101	0.0004863853	0.08465462	0.02950305	1.77622	0	0	68.92199	68.92199	0	0	0	0	0	0	62.52457	62.52457	0	0	0	0	0	0	18.71955	18.71955	0	0	0	0	0	0	16.73415	16.73415	0	0	0	0	0	0	48.75278	48.75278	0	0	0	0	0	0	15757.2	0.0003905385	3.931507e-06	1.078275e+10	1.738634e+08	7.658626e+11	3.540248e-06	2.679198e-11	3.133826e-17	0.2888911	0.2892531	0.2067994	0.4523117	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.148587e-05	0	0	27258.37	72649.77	9067.089	
8760	2260	1e-05	0	1	4.900509e-06	7.75e+26	8.787285e+22	4.969011e+20	8.737595e+22	1.008073e+24	7.739041e+26	4.94e+25	5.601186e+21	3.167344e+19	5.569512e+21	6.42565e+22	4.933014e+25	0.9985859	65.91024	2.971592	0.01680368	2.954788	1.001464	61.93718	0	0	1.89216	0.08530886	0.0004824023	0.08482645	0.02875016	1.778101	0	0	1.89216	0.08530886	0.0004824023	0.08482645	0.02875018	1.778101	0	1.133071e-08	68.96923	68.96923	0	0	0	0	0	0	62.56742	62.56742	0	0	0	0	0	0	18.73238	18.73238	0	0	0	0	0	0	16.74562	16.74562	0	0	0	0	0	0	48.78619	48.78619	0	0	0	0	0	0	15768	0.0003894976	3.90283e-06	1.07822e+10	1.63308e+08	7.654516e+11	3.539582e-06	2.67819e-11	3.132057e-17	0.2887679	0.2891716	0.2067366	0.4520301	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.090036e-05	0	0	27229.49	72582.02	9062.08	
8766	2261	1e-05	0	1	4.898961e-06	7.75e+26	8.72191e+22	4.882064e+20	8.673089e+22	9.461933e+23	7.739666e+26	4.94e+25	5.559514e+21	3.111922e+19	5.528395e+21	6.031219e+22	4.933413e+25	0.9986666	65.95538	2.977405	0.01666594	2.960739	0.9759286	62.00205	0	3.342968e-07	1.893456	0.08547574	0.0004784481	0.08499729	0.02801707	1.779963	0	2.534317e-08	1.893456	0.08547574	0.0004784481	0.08499729	0.02801713	1.779963	0	0	69.01647	69.01647	0	0	0	0	0	0	62.61028	62.61028	0	0	0	0	0	0	18.74521	18.74521	0	0	0	0	0	0	16.75709	16.75709	0	0	0	0	0	0	48.81961	48.81961	0	0	0	0	0	0	15778.8	0.00038846	3.874372e-06	1.078173e+10	1.532508e+08	7.650265e+11	3.538895e-06	2.67715e-11	3.130235e-17	0.288643	0.2890905	0.2066724	0.4517494	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-3.029528e-05	0	0	27200.19	72513.28	9056.999	
8772	2262	1e-05	0	1	4.89739e-06	7.75e+26	8.657043e+22	4.796685e+20	8.609076e+22	8.872825e+23	7.740261e+26	4.94e+25	5.518167e+21	3.0575e+19	5.487592e+21	5.65571e+22	4.933792e+25	0.9987434	66.00053	2.983184	0.01652919	2.966654	0.9510746	62.06627	0	4.985294e-07	1.894752	0.08564163	0.0004745223	0.08516711	0.02730356	1.781807	0	3.120327e-08	1.894752	0.08564163	0.0004745223	0.08516711	0.02730362	1.781807	0	0	69.06371	69.06371	0	0	0	0	0	0	62.65313	62.65313	0	0	0	0	0	0	18.75804	18.75804	0	0	0	0	0	0	16.76856	16.76856	0	0	0	0	0	0	48.85302	48.85302	0	0	0	0	0	0	15789.6	0.0003874254	3.846132e-06	1.078131e+10	1.436775e+08	7.645877e+11	3.538188e-06	2.676082e-11	3.128361e-17	0.2885166	0.2890097	0.2066069	0.4514698	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.967034e-05	0	0	27170.46	72443.54	9051.845	
8778	2263	1e-05	0	1	4.895795e-06	7.75e+26	8.592679e+22	4.712843e+20	8.54555e+22	8.31252e+23	7.740828e+26	4.94e+25	5.47714e+21	3.004057e+19	5.447099e+21	5.298561e+22	4.934154e+25	0.9988165	66.04567	2.988927	0.01639343	2.972534	0.9268931	62.12985	0	0	1.896048	0.08580652	0.0004706247	0.0853359	0.02660933	1.783632	0	3.757356e-08	1.896048	0.08580652	0.0004706247	0.0853359	0.0266094	1.783632	0	0	69.11095	69.11095	0	0	0	0	0	0	62.69599	62.69599	0	0	0	0	0	0	18.77088	18.77088	0	0	0	0	0	0	16.78002	16.78002	0	0	0	0	0	0	48.88644	48.88644	0	0	0	0	0	0	15800.4	0.000386394	3.818105e-06	1.078095e+10	1.345738e+08	7.641357e+11	3.537463e-06	2.674984e-11	3.126436e-17	0.2883887	0.2889292	0.2065402	0.4511912	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.902528e-05	0	0	27140.31	72372.79	9046.617	
8784	2264	1e-05	0	1	4.894176e-06	7.75e+26	8.528809e+22	4.630507e+20	8.482504e+22	7.780138e+23	7.741367e+26	4.94e+25	5.436428e+21	2.951575e+19	5.406912e+21	4.95921e+22	4.934497e+25	0.9988861	66.09082	2.994635	0.01625863	2.978376	0.9033735	62.19281	0	1.981547e-07	1.897344	0.08597038	0.000466755	0.08550362	0.02593417	1.785439	0	0	1.897344	0.08597038	0.000466755	0.08550362	0.0259342	1.785439	0	0	69.15819	69.15819	0	0	0	0	0	0	62.73884	62.73884	0	0	0	0	0	0	18.78371	18.78371	0	0	0	0	0	0	16.79149	16.79149	0	0	0	0	0	0	48.91985	48.91985	0	0	0	0	0	0	15811.2	0.0003853657	3.79029e-06	1.078065e+10	1.259254e+08	7.636709e+11	3.536718e-06	2.673858e-11	3.124463e-17	0.2882594	0.288849	0.2064724	0.4509136	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.835985e-05	0	0	27109.71	72301.02	9041.313	
8790	2265	1e-05	0	1	4.892532e-06	7.75e+26	8.465428e+22	4.549647e+20	8.419932e+22	7.27479e+23	7.741879e+26	4.94e+25	5.396028e+21	2.900033e+19	5.367028e+21	4.637092e+22	4.934823e+25	0.9989521	66.13596	3.000306	0.0161248	2.984181	0.8805066	62.25515	0	1.97265e-07	1.89864	0.08613318	0.0004629128	0.08567027	0.02527766	1.787229	0	4.363883e-08	1.89864	0.08613318	0.0004629128	0.08567027	0.02527773	1.787229	0	0	69.20543	69.20543	0	0	0	0	0	0	62.7817	62.7817	0	0	0	0	0	0	18.79654	18.79654	0	0	0	0	0	0	16.80296	16.80296	0	0	0	0	0	0	48.95327	48.95327	0	0	0	0	0	0	15822	0.0003843403	3.762683e-06	1.078041e+10	1.177178e+08	7.631936e+11	3.535956e-06	2.672705e-11	3.122442e-17	0.2881287	0.2887692	0.2064036	0.4506371	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.76738e-05	0	0	27078.67	72228.21	9035.933	
8796	2266	1e-05	0	1	4.890864e-06	7.75e+26	8.402529e+22	4.470233e+20	8.357826e+22	6.795591e+23	7.742364e+26	4.94e+25	5.355934e+21	2.849413e+19	5.32744e+21	4.331642e+22	4.935133e+25	0.9990147	66.1811	3.005939	0.01599191	2.989947	0.8582813	62.31688	0	5.165174e-07	1.899936	0.08629491	0.0004590979	0.08583581	0.02463967	1.789001	0	0	1.899936	0.08629491	0.0004590979	0.08583581	0.02463969	1.789001	0	0	69.25267	69.25267	0	0	0	0	0	0	62.82455	62.82455	0	0	0	0	0	0	18.80937	18.80937	0	0	0	0	0	0	16.81443	16.81443	0	0	0	0	0	0	48.98668	48.98668	0	0	0	0	0	0	15832.8	0.0003833178	3.735281e-06	1.078023e+10	1.099365e+08	7.627043e+11	3.535176e-06	2.671526e-11	3.120376e-17	0.2879966	0.2886896	0.2063339	0.4503615	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.696686e-05	0	0	27047.19	72154.35	9030.475	
8802	2267	1e-05	0	1	4.88917e-06	7.75e+26	8.340103e+22	4.392238e+20	8.296181e+22	6.341655e+23	7.742824e+26	4.94e+25	5.316143e+21	2.799698e+19	5.288146e+21	4.042294e+22	4.935426e+25	0.9990741	66.22625	3.011535	0.01585997	2.995675	0.8366878	62.37803	0	2.993699e-07	1.901232	0.08645554	0.0004553101	0.08600023	0.02401975	1.790757	0	0	1.901232	0.08645554	0.0004553101	0.08600023	0.02401976	1.790757	0	1.708583e-08	69.29991	69.29991	0	0	0	0	0	0	62.8674	62.8674	0	0	0	0	0	0	18.8222	18.8222	0	0	0	0	0	0	16.8259	16.8259	0	0	0	0	0	0	49.0201	49.0201	0	0	0	0	0	0	15843.6	0.0003822982	3.708082e-06	1.07801e+10	1.025671e+08	7.622034e+11	3.534379e-06	2.670322e-11	3.118266e-17	0.2878633	0.2886104	0.2062633	0.4500869	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.623878e-05	0	0	27015.24	72079.42	9024.939	
8808	2268	1e-05	0	1	4.887451e-06	7.75e+26	8.278146e+22	4.315634e+20	8.23499e+22	5.912098e+23	7.74326e+26	4.94e+25	5.276651e+21	2.750868e+19	5.249142e+21	3.768486e+22	4.935704e+25	0.9991303	66.27139	3.017091	0.01572895	3.001362	0.815714	62.43859	0	3.076577e-07	1.902528	0.08661505	0.0004515489	0.0861635	0.02341759	1.792495	0	4.340332e-08	1.902528	0.08661505	0.0004515489	0.0861635	0.02341765	1.792495	0	0	69.34715	69.34715	0	0	0	0	0	0	62.91026	62.91026	0	0	0	0	0	0	18.83503	18.83503	0	0	0	0	0	0	16.83737	16.83737	0	0	0	0	0	0	49.05351	49.05351	0	0	0	0	0	0	15854.4	0.0003812815	3.681082e-06	1.078002e+10	9.559518e+07	7.616912e+11	3.533565e-06	2.669093e-11	3.116113e-17	0.2877287	0.2885314	0.2061919	0.4498134	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.548933e-05	0	0	26982.84	72003.41	9019.323	
8814	2269	1e-05	0	1	4.885705e-06	7.75e+26	8.21665e+22	4.240392e+20	8.174246e+22	5.506041e+23	7.743672e+26	4.94e+25	5.237452e+21	2.702908e+19	5.210423e+21	3.509657e+22	4.935967e+25	0.9991835	66.31654	3.022607	0.01559886	3.007009	0.7953489	62.49858	0	0	1.903824	0.08677342	0.0004478142	0.08632561	0.02283298	1.794218	0	0	1.903824	0.08677342	0.0004478142	0.08632561	0.022833	1.794218	0	0	69.39438	69.39438	0	0	0	0	0	0	62.95311	62.95311	0	0	0	0	0	0	18.84786	18.84786	0	0	0	0	0	0	16.84884	16.84884	0	0	0	0	0	0	49.08693	49.08693	0	0	0	0	0	0	15865.2	0.0003802675	3.654279e-06	1.077999e+10	8.900629e+07	7.611682e+11	3.532736e-06	2.667839e-11	3.113919e-17	0.2875929	0.2884528	0.2061198	0.4495408	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.471826e-05	0	0	26949.97	71926.3	9013.626	
8820	2270	1e-05	0	1	4.883933e-06	7.75e+26	8.155609e+22	4.166486e+20	8.113944e+22	5.122608e+23	7.744062e+26	4.94e+25	5.198543e+21	2.655799e+19	5.171985e+21	3.265249e+22	4.936215e+25	0.9992338	66.36168	3.028083	0.01546968	3.012614	0.7755797	62.55802	0	3.27649e-07	1.90512	0.08693062	0.0004441057	0.08648652	0.02226544	1.795924	0	1.265095e-08	1.90512	0.08693062	0.0004441057	0.08648652	0.02226544	1.795924	0	2.873776e-08	69.44162	69.44162	0	0	0	0	0	0	62.99597	62.99597	0	0	0	0	0	0	18.86069	18.86069	0	0	0	0	0	0	16.86031	16.86031	0	0	0	0	0	0	49.12034	49.12034	0	0	0	0	0	0	15876	0.0003792562	3.62767e-06	1.078001e+10	8.278616e+07	7.606346e+11	3.53189e-06	2.666563e-11	3.111685e-17	0.2874559	0.2883745	0.2060471	0.4492692	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.392534e-05	0	0	26916.62	71848.07	9007.847	
8826	2271	1e-05	0	1	4.882134e-06	7.75e+26	8.095017e+22	4.093891e+20	8.054078e+22	4.760933e+23	7.74443e+26	4.94e+25	5.15992e+21	2.609525e+19	5.133825e+21	3.034711e+22	4.936449e+25	0.9992812	66.40682	3.033518	0.0153414	3.018176	0.7563951	62.61691	0	2.364326e-07	1.906416	0.08708664	0.000440423	0.08664621	0.02171465	1.797615	0	4.363642e-08	1.906416	0.08708664	0.000440423	0.08664621	0.02171471	1.797615	0	0	69.48886	69.48886	0	0	0	0	0	0	63.03882	63.03882	0	0	0	0	0	0	18.87352	18.87352	0	0	0	0	0	0	16.87178	16.87178	0	0	0	0	0	0	49.15376	49.15376	0	0	0	0	0	0	15886.8	0.0003782476	3.601253e-06	1.078008e+10	7.69206e+07	7.600909e+11	3.53103e-06	2.665265e-11	3.109412e-17	0.2873178	0.2882965	0.2059738	0.4489986	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.311032e-05	0	0	26882.79	71768.72	9001.984	
8832	2272	1e-05	0	1	4.880308e-06	7.75e+26	8.034866e+22	4.02258e+20	7.99464e+22	4.420157e+23	7.744776e+26	4.94e+25	5.121579e+21	2.56407e+19	5.095938e+21	2.817494e+22	4.93667e+25	0.999326	66.45197	3.03891	0.01521402	3.023696	0.7377823	62.67528	0	2.278214e-07	1.907712	0.08724143	0.000436766	0.08680467	0.02118036	1.79929	0	0	1.907712	0.08724143	0.000436766	0.08680467	0.02118036	1.79929	0	1.18908e-08	69.5361	69.5361	0	0	0	0	0	0	63.08168	63.08168	0	0	0	0	0	0	18.88635	18.88635	0	0	0	0	0	0	16.88325	16.88325	0	0	0	0	0	0	49.18717	49.18717	0	0	0	0	0	0	15897.6	0.0003772416	3.575024e-06	1.07802e+10	7.139556e+07	7.595373e+11	3.530156e-06	2.663944e-11	3.107102e-17	0.2871786	0.2882188	0.2059	0.448729	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.227299e-05	0	0	26848.47	71688.23	8996.037	
8838	2273	1e-05	0	1	4.878454e-06	7.75e+26	7.975151e+22	3.952528e+20	7.935626e+22	4.099431e+23	7.745103e+26	4.94e+25	5.083516e+21	2.519418e+19	5.058321e+21	2.613056e+22	4.936879e+25	0.9993681	66.49711	3.044259	0.01508751	3.029171	0.7197289	62.73312	0	0	1.909008	0.08739499	0.0004331343	0.08696186	0.02066206	1.800951	0	1.197121e-08	1.909008	0.08739499	0.0004331343	0.08696186	0.02066206	1.800951	0	2.479558e-08	69.58334	69.58334	0	0	0	0	0	0	63.12453	63.12453	0	0	0	0	0	0	18.89918	18.89918	0	0	0	0	0	0	16.89472	16.89472	0	0	0	0	0	0	49.22059	49.22059	0	0	0	0	0	0	15908.4	0.0003762382	3.548981e-06	1.078037e+10	6.619713e+07	7.589743e+11	3.529267e-06	2.662603e-11	3.104756e-17	0.2870384	0.2881414	0.2058259	0.4484604	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	-2.141314e-05	0	0	26813.66	71606.57	8990.004	
