Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
12010.48648	1900	3.45e+19	0	0	100000	1.93613	1.587761e-05	3.490584e+26	7.963525e+25	8.281863e+24	7.135338e+25	1.615286e+26	1.078946e+26	2.535894e+25	5.785467e+24	6.016738e+23	5.183793e+24	1.173498e+25	7.838493e+24	0.3091018	1.775126e+25	0	0	0	9.040897e+24	6.015584e+24	2.694777e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266828e+26	1.285171e+16	3.266828e+26	1.476785e+26	4.153395e+21	1.476744e+26	7.906023e+25	1.811359e+14	7.906023e+25	2.953571e+26	3.75817e+14	2.953571e+26	8.801044e+25	1.206904e+15	8.801044e+25	2.819318e+26	9.397534e+20	2.819308e+26	2.054762e+23	1.540615e-09	0.003147259	3.313104e+09	3.002107e+11	9.614033e+12	8.40169e-06	1.508936e-10	4.188648e-16	0.499926	0.5	0.2622075	1	50.96315	6.337526	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523635	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06387	0	1.923748e-15	0	1.923748e-15	0	-499.0909	0	-499.0909	0	31144.78	77194.93	245.1703	8726.442	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12010.73873	1900	3.45e+19	0	0	100000	1.93614	1.587761e-05	3.490657e+26	7.963535e+25	8.281882e+24	7.135347e+25	1.615329e+26	1.078975e+26	2.535947e+25	5.785474e+24	6.016752e+23	5.183799e+24	1.17353e+25	7.838704e+24	0.3091036	1.775163e+25	0	0	0	9.041087e+24	6.015711e+24	2.694834e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266897e+26	1.286848e+16	3.266897e+26	1.476816e+26	4.152423e+21	1.476775e+26	7.906189e+25	1.811397e+14	7.906189e+25	2.953633e+26	3.758248e+14	2.953633e+26	8.801229e+25	1.206929e+15	8.801229e+25	2.819377e+26	9.39773e+20	2.819367e+26	2.054761e+23	1.540616e-09	0.003147263	3.313014e+09	3.002268e+11	9.614408e+12	8.401802e-06	1.508976e-10	4.188815e-16	0.4999258	0.5	0.2622109	1	50.96422	6.33766	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0252362	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06386	0	1.924992e-15	0	1.924992e-15	0	-499.0807	0	-499.0807	0	31144.62	77194.93	245.1755	8726.397	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12010.99098	1900	3.45e+19	0	0	100000	1.93615	1.587761e-05	3.49073e+26	7.963546e+25	8.281901e+24	7.135356e+25	1.615372e+26	1.079003e+26	2.536001e+25	5.785482e+24	6.016766e+23	5.183805e+24	1.173561e+25	7.838914e+24	0.3091054	1.7752e+25	0	0	0	9.041276e+24	6.015837e+24	2.694891e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266966e+26	1.288531e+16	3.266966e+26	1.476847e+26	4.151449e+21	1.476806e+26	7.906355e+25	1.811435e+14	7.906355e+25	2.953695e+26	3.758327e+14	2.953695e+26	8.801414e+25	1.206954e+15	8.801414e+25	2.819436e+26	9.397926e+20	2.819427e+26	2.054759e+23	1.540617e-09	0.003147267	3.312926e+09	3.002428e+11	9.61478e+12	8.401912e-06	1.509016e-10	4.18898e-16	0.4999257	0.5	0.2622143	1	50.96529	6.337793	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523606	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06385	0	1.926237e-15	0	1.926237e-15	0	-499.0705	0	-499.0705	0	31144.46	77194.93	245.1806	8726.352	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12011.24323	1900	3.45e+19	0	0	100000	1.93616	1.587761e-05	3.490804e+26	7.963556e+25	8.28192e+24	7.135364e+25	1.615416e+26	1.079032e+26	2.536054e+25	5.785489e+24	6.016779e+23	5.183812e+24	1.173593e+25	7.839124e+24	0.3091072	1.775238e+25	0	0	0	9.041466e+24	6.015964e+24	2.694948e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267034e+26	1.290212e+16	3.267034e+26	1.476878e+26	4.150477e+21	1.476837e+26	7.906521e+25	1.811473e+14	7.906521e+25	2.953757e+26	3.758405e+14	2.953757e+26	8.801599e+25	1.20698e+15	8.801599e+25	2.819495e+26	9.398122e+20	2.819486e+26	2.054757e+23	1.540618e-09	0.003147271	3.312839e+09	3.002588e+11	9.615149e+12	8.402022e-06	1.509055e-10	4.189145e-16	0.4999256	0.5	0.2622177	1	50.96636	6.337926	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523592	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06384	0	1.927482e-15	0	1.927482e-15	0	-499.0603	0	-499.0603	0	31144.3	77194.93	245.1858	8726.307	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12011.49548	1900	3.45e+19	0	0	100000	1.93617	1.587761e-05	3.490877e+26	7.963567e+25	8.281939e+24	7.135373e+25	1.615459e+26	1.079061e+26	2.536107e+25	5.785497e+24	6.016793e+23	5.183818e+24	1.173624e+25	7.839334e+24	0.309109	1.775275e+25	0	0	0	9.041655e+24	6.01609e+24	2.695004e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267103e+26	1.291899e+16	3.267103e+26	1.476909e+26	4.149503e+21	1.476868e+26	7.906687e+25	1.811511e+14	7.906687e+25	2.953819e+26	3.758484e+14	2.953819e+26	8.801784e+25	1.207005e+15	8.801784e+25	2.819554e+26	9.398318e+20	2.819545e+26	2.054755e+23	1.540619e-09	0.003147275	3.312752e+09	3.002746e+11	9.615517e+12	8.402132e-06	1.509094e-10	4.189309e-16	0.4999256	0.5	0.2622211	1	50.96743	6.338059	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523578	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06383	0	1.928729e-15	0	1.928729e-15	0	-499.0501	0	-499.0501	0	31144.14	77194.93	245.191	8726.262	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12011.74774	1900	3.45e+19	0	0	100000	1.93618	1.587761e-05	3.49095e+26	7.963577e+25	8.281958e+24	7.135381e+25	1.615502e+26	1.07909e+26	2.53616e+25	5.785505e+24	6.016807e+23	5.183824e+24	1.173655e+25	7.839545e+24	0.3091108	1.775312e+25	0	0	0	9.041845e+24	6.016217e+24	2.695061e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267171e+26	1.293588e+16	3.267171e+26	1.47694e+26	4.14853e+21	1.476899e+26	7.906853e+25	1.811548e+14	7.906853e+25	2.953881e+26	3.758562e+14	2.953881e+26	8.801969e+25	1.20703e+15	8.801969e+25	2.819614e+26	9.398515e+20	2.819604e+26	2.054754e+23	1.54062e-09	0.003147279	3.312666e+09	3.002905e+11	9.615883e+12	8.402241e-06	1.509134e-10	4.189472e-16	0.4999255	0.5	0.2622244	1	50.9685	6.338192	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523563	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06382	0	1.929976e-15	0	1.929976e-15	0	-499.0399	0	-499.0399	0	31143.98	77194.93	245.1961	8726.217	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12011.99999	1900	3.45e+19	0	0	100000	1.93619	1.587761e-05	3.491024e+26	7.963587e+25	8.281977e+24	7.13539e+25	1.615546e+26	1.079119e+26	2.536214e+25	5.785512e+24	6.016821e+23	5.18383e+24	1.173687e+25	7.839755e+24	0.3091126	1.77535e+25	0	0	0	9.042034e+24	6.016343e+24	2.695118e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26724e+26	1.295277e+16	3.26724e+26	1.476971e+26	4.147559e+21	1.47693e+26	7.907019e+25	1.811586e+14	7.907019e+25	2.953943e+26	3.758641e+14	2.953943e+26	8.802153e+25	1.207055e+15	8.802153e+25	2.819673e+26	9.398711e+20	2.819663e+26	2.054752e+23	1.540622e-09	0.003147283	3.31258e+09	3.003063e+11	9.616249e+12	8.40235e-06	1.509173e-10	4.189635e-16	0.4999255	0.5	0.2622278	1	50.96957	6.338325	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523549	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06381	0	1.931225e-15	0	1.931225e-15	0	-499.0297	0	-499.0297	0	31143.82	77194.93	245.2013	8726.172	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12012.25224	1900	3.45e+19	0	0	100000	1.9362	1.587761e-05	3.491097e+26	7.963598e+25	8.281996e+24	7.135398e+25	1.615589e+26	1.079148e+26	2.536267e+25	5.78552e+24	6.016835e+23	5.183836e+24	1.173718e+25	7.839965e+24	0.3091144	1.775387e+25	0	0	0	9.042224e+24	6.01647e+24	2.695175e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267309e+26	1.29697e+16	3.267309e+26	1.477003e+26	4.146586e+21	1.476961e+26	7.907185e+25	1.811624e+14	7.907185e+25	2.954005e+26	3.758719e+14	2.954005e+26	8.802338e+25	1.20708e+15	8.802338e+25	2.819732e+26	9.398907e+20	2.819723e+26	2.05475e+23	1.540623e-09	0.003147287	3.312494e+09	3.003221e+11	9.616615e+12	8.402459e-06	1.509212e-10	4.189798e-16	0.4999255	0.5	0.2622312	1	50.97064	6.338458	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523535	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0638	0	1.932474e-15	0	1.932474e-15	0	-499.0194	0	-499.0194	0	31143.66	77194.93	245.2065	8726.127	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12012.50449	1900	3.45e+19	0	0	100000	1.93621	1.587761e-05	3.49117e+26	7.963608e+25	8.282015e+24	7.135407e+25	1.615632e+26	1.079177e+26	2.53632e+25	5.785527e+24	6.016849e+23	5.183843e+24	1.17375e+25	7.840175e+24	0.3091162	1.775424e+25	0	0	0	9.042413e+24	6.016597e+24	2.695231e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267377e+26	1.298666e+16	3.267377e+26	1.477034e+26	4.145613e+21	1.476992e+26	7.907351e+25	1.811662e+14	7.907351e+25	2.954067e+26	3.758798e+14	2.954067e+26	8.802523e+25	1.207105e+15	8.802523e+25	2.819791e+26	9.399103e+20	2.819782e+26	2.054748e+23	1.540624e-09	0.003147291	3.312408e+09	3.003379e+11	9.61698e+12	8.402568e-06	1.509251e-10	4.189961e-16	0.4999255	0.5	0.2622346	1	50.97171	6.338591	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0252352	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06379	0	1.933724e-15	0	1.933724e-15	0	-499.0092	0	-499.0092	0	31143.5	77194.93	245.2116	8726.082	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12012.75674	1900	3.45e+19	0	0	100000	1.93622	1.587761e-05	3.491243e+26	7.963619e+25	8.282034e+24	7.135415e+25	1.615676e+26	1.079206e+26	2.536373e+25	5.785535e+24	6.016862e+23	5.183849e+24	1.173781e+25	7.840386e+24	0.3091179	1.775461e+25	0	0	0	9.042603e+24	6.016723e+24	2.695288e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267446e+26	1.300364e+16	3.267446e+26	1.477065e+26	4.144641e+21	1.477023e+26	7.907517e+25	1.8117e+14	7.907517e+25	2.954129e+26	3.758876e+14	2.954129e+26	8.802708e+25	1.20713e+15	8.802708e+25	2.81985e+26	9.399299e+20	2.819841e+26	2.054746e+23	1.540625e-09	0.003147295	3.312322e+09	3.003537e+11	9.617345e+12	8.402677e-06	1.50929e-10	4.190124e-16	0.4999255	0.5	0.262238	1	50.97278	6.338724	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523506	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06378	0	1.934975e-15	0	1.934975e-15	0	-498.999	0	-498.999	0	31143.34	77194.93	245.2168	8726.037	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12013.009	1900	3.45e+19	0	0	100000	1.93623	1.587761e-05	3.491317e+26	7.963629e+25	8.282053e+24	7.135424e+25	1.615719e+26	1.079235e+26	2.536427e+25	5.785543e+24	6.016876e+23	5.183855e+24	1.173813e+25	7.840596e+24	0.3091197	1.775499e+25	0	0	0	9.042792e+24	6.01685e+24	2.695345e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267514e+26	1.302065e+16	3.267514e+26	1.477096e+26	4.143669e+21	1.477054e+26	7.907683e+25	1.811738e+14	7.907683e+25	2.954191e+26	3.758955e+14	2.954191e+26	8.802893e+25	1.207156e+15	8.802893e+25	2.81991e+26	9.399496e+20	2.8199e+26	2.054745e+23	1.540626e-09	0.003147299	3.312236e+09	3.003695e+11	9.61771e+12	8.402785e-06	1.509329e-10	4.190286e-16	0.4999255	0.5	0.2622414	1	50.97386	6.338857	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523492	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06377	0	1.936227e-15	0	1.936227e-15	0	-498.9888	0	-498.9888	0	31143.18	77194.93	245.222	8725.992	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12013.26125	1900	3.45e+19	0	0	100000	1.93624	1.587761e-05	3.49139e+26	7.96364e+25	8.282072e+24	7.135433e+25	1.615762e+26	1.079264e+26	2.53648e+25	5.78555e+24	6.01689e+23	5.183861e+24	1.173844e+25	7.840806e+24	0.3091215	1.775536e+25	0	0	0	9.042982e+24	6.016976e+24	2.695402e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267583e+26	1.303767e+16	3.267583e+26	1.477127e+26	4.142698e+21	1.477085e+26	7.907849e+25	1.811776e+14	7.907849e+25	2.954253e+26	3.759033e+14	2.954253e+26	8.803078e+25	1.207181e+15	8.803078e+25	2.819969e+26	9.399692e+20	2.81996e+26	2.054743e+23	1.540627e-09	0.003147303	3.312151e+09	3.003853e+11	9.618075e+12	8.402894e-06	1.509368e-10	4.190449e-16	0.4999255	0.5	0.2622448	1	50.97493	6.338991	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523478	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06376	0	1.93748e-15	0	1.93748e-15	0	-498.9786	0	-498.9786	0	31143.02	77194.93	245.2271	8725.946	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12013.5135	1900	3.45e+19	0	0	100000	1.93625	1.587761e-05	3.491463e+26	7.96365e+25	8.282091e+24	7.135441e+25	1.615806e+26	1.079293e+26	2.536533e+25	5.785558e+24	6.016904e+23	5.183867e+24	1.173876e+25	7.841016e+24	0.3091233	1.775573e+25	0	0	0	9.043171e+24	6.017103e+24	2.695458e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267652e+26	1.305472e+16	3.267652e+26	1.477158e+26	4.141727e+21	1.477116e+26	7.908015e+25	1.811813e+14	7.908015e+25	2.954315e+26	3.759111e+14	2.954315e+26	8.803262e+25	1.207206e+15	8.803262e+25	2.820028e+26	9.399888e+20	2.820019e+26	2.054741e+23	1.540628e-09	0.003147307	3.312065e+09	3.004011e+11	9.61844e+12	8.403003e-06	1.509407e-10	4.190611e-16	0.4999255	0.5	0.2622482	1	50.976	6.339124	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523463	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06375	0	1.938734e-15	0	1.938734e-15	0	-498.9683	0	-498.9683	0	31142.85	77194.93	245.2323	8725.901	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12013.76575	1900	3.45e+19	0	0	100000	1.93626	1.587761e-05	3.491537e+26	7.963661e+25	8.28211e+24	7.13545e+25	1.615849e+26	1.079322e+26	2.536587e+25	5.785565e+24	6.016918e+23	5.183874e+24	1.173907e+25	7.841227e+24	0.3091251	1.775611e+25	0	0	0	9.043361e+24	6.01723e+24	2.695515e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26772e+26	1.307179e+16	3.26772e+26	1.477189e+26	4.140756e+21	1.477147e+26	7.908181e+25	1.811851e+14	7.908181e+25	2.954377e+26	3.75919e+14	2.954377e+26	8.803447e+25	1.207231e+15	8.803447e+25	2.820087e+26	9.400084e+20	2.820078e+26	2.054739e+23	1.540629e-09	0.003147311	3.311979e+09	3.004168e+11	9.618804e+12	8.403111e-06	1.509446e-10	4.190774e-16	0.4999255	0.5	0.2622516	1	50.97707	6.339257	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523449	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06374	0	1.939989e-15	0	1.939989e-15	0	-498.9581	0	-498.9581	0	31142.69	77194.93	245.2375	8725.856	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12014.018	1900	3.45e+19	0	0	100000	1.93627	1.587761e-05	3.49161e+26	7.963671e+25	8.282129e+24	7.135458e+25	1.615892e+26	1.079351e+26	2.53664e+25	5.785573e+24	6.016932e+23	5.18388e+24	1.173939e+25	7.841437e+24	0.3091269	1.775648e+25	0	0	0	9.04355e+24	6.017356e+24	2.695572e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267789e+26	1.308889e+16	3.267789e+26	1.47722e+26	4.139785e+21	1.477178e+26	7.908347e+25	1.811889e+14	7.908347e+25	2.954439e+26	3.759268e+14	2.954439e+26	8.803632e+25	1.207256e+15	8.803632e+25	2.820147e+26	9.40028e+20	2.820137e+26	2.054738e+23	1.54063e-09	0.003147315	3.311894e+09	3.004326e+11	9.619169e+12	8.40322e-06	1.509485e-10	4.190937e-16	0.4999255	0.5	0.262255	1	50.97814	6.33939	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523435	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06373	0	1.941244e-15	0	1.941244e-15	0	-498.9479	0	-498.9479	0	31142.53	77194.93	245.2426	8725.811	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12014.27026	1900	3.45e+19	0	0	100000	1.93628	1.587761e-05	3.491683e+26	7.963682e+25	8.282148e+24	7.135467e+25	1.615936e+26	1.07938e+26	2.536693e+25	5.785581e+24	6.016945e+23	5.183886e+24	1.17397e+25	7.841647e+24	0.3091287	1.775685e+25	0	0	0	9.04374e+24	6.017483e+24	2.695629e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267857e+26	1.3106e+16	3.267857e+26	1.477251e+26	4.138815e+21	1.477209e+26	7.908514e+25	1.811927e+14	7.908514e+25	2.954501e+26	3.759347e+14	2.954501e+26	8.803817e+25	1.207281e+15	8.803817e+25	2.820206e+26	9.400476e+20	2.820196e+26	2.054736e+23	1.540631e-09	0.003147319	3.311808e+09	3.004484e+11	9.619534e+12	8.403328e-06	1.509524e-10	4.191099e-16	0.4999255	0.5	0.2622584	1	50.97921	6.339523	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0252342	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06372	0	1.942501e-15	0	1.942501e-15	0	-498.9377	0	-498.9377	0	31142.37	77194.93	245.2478	8725.766	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12014.52251	1900	3.45e+19	0	0	100000	1.93629	1.587761e-05	3.491757e+26	7.963692e+25	8.282167e+24	7.135475e+25	1.615979e+26	1.079409e+26	2.536746e+25	5.785588e+24	6.016959e+23	5.183892e+24	1.174002e+25	7.841857e+24	0.3091305	1.775722e+25	0	0	0	9.043929e+24	6.017609e+24	2.695685e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267926e+26	1.312314e+16	3.267926e+26	1.477282e+26	4.137844e+21	1.47724e+26	7.90868e+25	1.811965e+14	7.90868e+25	2.954563e+26	3.759426e+14	2.954563e+26	8.804002e+25	1.207307e+15	8.804002e+25	2.820265e+26	9.400673e+20	2.820256e+26	2.054734e+23	1.540632e-09	0.003147323	3.311722e+09	3.004642e+11	9.619898e+12	8.403437e-06	1.509563e-10	4.191262e-16	0.4999255	0.5	0.2622617	1	50.98028	6.339656	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523406	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.06371	0	1.943759e-15	0	1.943759e-15	0	-498.9275	0	-498.9275	0	31142.21	77194.93	245.253	8725.721	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
12014.77476	1900	3.45e+19	0	0	100000	1.9363	1.587761e-05	3.49183e+26	7.963702e+25	8.282186e+24	7.135484e+25	1.616022e+26	1.079438e+26	2.5368e+25	5.785596e+24	6.016973e+23	5.183899e+24	1.174033e+25	7.842068e+24	0.3091323	1.77576e+25	0	0	0	9.044119e+24	6.017736e+24	2.695742e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.267995e+26	1.31403e+16	3.267995e+26	1.477313e+26	4.136875e+21	1.477271e+26	7.908846e+25	1.812003e+14	7.908846e+25	2.954625e+26	3.759504e+14	2.954625e+26	8.804187e+25	1.207332e+15	8.804187e+25	2.820324e+26	9.400869e+20	2.820315e+26	2.054732e+23	1.540634e-09	0.003147327	3.311637e+09	3.0048e+11	9.620263e+12	8.403546e-06	1.509602e-10	4.191424e-16	0.4999255	0.5	0.2622651	1	50.98135	6.339789	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02523392	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0637	0	1.945017e-15	0	1.945017e-15	0	-498.9172	0	-498.9172	0	31142.05	77194.93	245.2581	8725.676	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
