number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_rizk2023_fit_cap,params_rho_rizk2023_fit_scale,params_rho_rizk2023_fit_variant,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
107,74.02310309319171,1.3603105301065441,1.9634378270622421,246437.894107117,1.0129173141318083e-06,0.10529310840829523,1996361002866002.8,0.02417256316616755,normal,0.10529310840829523,197.1515503502363,0.0,0.21245745068005967,2.9876292234928557e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.02417256316616755, ""rho_rizk2023_fit_cap"": 1996361002866002.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10529310840829523}",0.0,0.0,7.168015232410793,7.797720260933808e-05,0.26424067131688345,2.068386704043413,3.2240251983819608,COMPLETE
108,32.74360867179634,5.991878240593729,1.352648396190467,186682.09969601833,4.756496324930233e-07,0.1641111549148923,2800740702707703.0,0.03002181720205574,shifted,0.1641111549148923,506.57756988383886,0.0,0.4495063272968779,1.5516207534054294e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03002181720205574, ""rho_rizk2023_fit_cap"": 2800740702707703.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1641111549148923}",0.0,0.0,5.621317469102887,0.04709820477213849,0.02380867827080106,0.6910912895113303,1.2964719213649034,COMPLETE
109,185.14624930775187,5.470115124900998,1.7651903360707144,294177.3025932826,2.33203172805806e-07,0.44555233403189504,1231367192910422.0,0.09288943008738383,shifted,0.44555233403189504,10069.80599419928,0.0,0.8520977743488355,144649312253273.7,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.09288943008738383, ""rho_rizk2023_fit_cap"": 1231367192910422.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.44555233403189504}",0.0,33.42529070745479,4.10102256664903,0.12329667908721403,0.0053504479531441135,0.2540672351001224,0.3515732508468355,COMPLETE
110,47.82327690908857,1.5587508055547412,2.9111307263290254,492711.2417197383,2.998389497535215e-07,0.10880317819747924,2136087877116999.5,0.08366210332649679,fig410,0.10880317819747924,180.159287625101,0.0,0.3489836902069469,1.7352290704751035e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.08366210332649679, ""rho_rizk2023_fit_cap"": 2136087877116999.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10880317819747924}",0.0,0.0,5.09028893612256,0.0009992265127516371,0.4165330039284622,0.9017449018740958,2.020522718872357,COMPLETE
111,32.22951001115272,3.992370509709344,3.7006238745978677,689657.6459925701,4.459779404114339e-08,0.40740843833657114,1337501072333354.0,0.03552169189456496,normal,0.40740843833657114,300.87469045948353,0.0,0.4597996495060028,8.490830903858747e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.03552169189456496, ""rho_rizk2023_fit_cap"": 1337501072333354.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.40740843833657114}",0.0,0.0,4.728015805069177,0.009629486995479894,0.13657633221595444,0.6307723532830108,1.3230960768108573,COMPLETE
112,62.76089835195863,2.6769929758553683,2.825971200921175,1603403.68686883,1.818674140392765e-07,0.2120812933565922,1004947118469098.4,0.03643982837249865,fig410,0.2120812933565922,128.51130379405643,0.0,0.28730657047416824,2.6676206822119214e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.03643982837249865, ""rho_rizk2023_fit_cap"": 1004947118469098.4, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2120812933565922}",0.0,0.0,5.4636124843157745,1.885458260281818e-05,0.6443742968539693,1.2293613786691977,2.4515855654256735,COMPLETE
113,27.096346037984084,4.7061486694687105,3.6101597947382937,270775.29160798504,9.967219589825331e-08,0.3928051991413555,1468232078733172.5,0.03565618220779203,shifted,0.3928051991413555,489.38033694560676,0.0,0.49397373149121176,2.4015509325444656e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03565618220779203, ""rho_rizk2023_fit_cap"": 1468232078733172.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3928051991413555}",0.0,0.0,5.004138268318182,0.027277160455030574,0.02019117205809808,0.5168293750148815,1.114331410533938,COMPLETE
114,22.96186016261711,13.308201502319715,1.1006029366908214,573553.3413980188,6.355106665423054e-07,0.1934172862350075,2509780767329813.0,0.028530513261214748,fig410,0.1934172862350075,480.1600848557083,0.0,0.5498540548904636,3.5850525213553875e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.028530513261214748, ""rho_rizk2023_fit_cap"": 2509780767329813.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1934172862350075}",0.0,0.0,4.589732950533709,0.052209225536425465,0.018898241276803535,0.38325265092468036,0.9084518286818426,COMPLETE
115,41.408135483224505,4.868826059087159,1.4442053348228803,779234.1832871767,5.469971580602405e-07,0.14432051107912836,1718821558709019.5,0.0432655543584543,fig410,0.14432051107912836,204.89344305011485,0.0,0.3672797415586312,1.3750488648060675e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.0432655543584543, ""rho_rizk2023_fit_cap"": 1718821558709019.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14432051107912836}",0.0,0.0,5.128917469354202,0.0073024195749539925,0.3036147252376433,0.7586469271246473,1.7327003559647018,COMPLETE
116,947.5518759177028,20.68277377814608,4.077258208387473,271769.35694262804,3.751171025681466e-07,0.144436535793537,2482104105163947.5,0.03390607928307832,fig410,0.144436535793537,21096.68066679068,0.0,0.8644607418758228,16424979227653.068,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.03390607928307832, ""rho_rizk2023_fit_cap"": 2482104105163947.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.144436535793537}",0.0009740508681031986,184.53729795856557,4.220089249659248,0.2522753974421622,0.21983411155330787,0.26372121052757674,0.08290839587016921,COMPLETE
117,26.07962229430295,10.610092577932235,1.029901579294739,752356.3286123186,3.757421409974879e-07,0.3699967495227015,2916152190507167.0,0.03087720364579976,fig410,0.3699967495227015,340.066816398266,0.0,0.48448213211942986,6.903223236471277e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.03087720364579976, ""rho_rizk2023_fit_cap"": 2916152190507167.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3699967495227015}",0.0,0.0,4.591830116073656,0.03842568004399896,0.07780861955210537,0.4434338770793354,1.0627701378881114,COMPLETE
118,31.313206199257554,15.432502535527004,1.3197983529658532,994257.0292553033,6.744230491004938e-07,0.27135819664645133,2794653884430390.0,0.020797545238859915,fig410,0.27135819664645133,269.78671911352586,0.0,0.40144162326808797,7.865328952323384e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.020797545238859915, ""rho_rizk2023_fit_cap"": 2794653884430390.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.27135819664645133}",0.0,0.0,5.222756732764805,0.024979068263020227,0.10567439435445099,0.5568233652756397,1.3132577965537946,COMPLETE
119,62.13008097802316,2.8798841653374563,1.3817398772346035,2022623.542261146,6.228233209567854e-07,0.31749668656877955,3711809636854288.0,0.069456378951847,fig410,0.31749668656877955,104.13976339624477,0.0,0.3093026694518862,6.254788593008566e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.069456378951847, ""rho_rizk2023_fit_cap"": 3711809636854288.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.31749668656877955}",0.0,0.0,4.8842639337023055,0.00010011839674253845,0.8117302919649716,1.0434470413285692,2.2563394729989685,COMPLETE
120,764.3852996382982,25.20961860580833,1.3044683754959958,1238230.3857056547,2.5892437481282804e-07,0.14598698704450802,2685079852974373.0,0.11722996722999994,fig410,0.14598698704450802,20824.565409807685,0.0,0.8829440082671204,18196298033373.96,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.11722996722999994, ""rho_rizk2023_fit_cap"": 2685079852974373.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14598698704450802}",0.10233278402516653,146.12704463863886,6.539591073983861,0.2621946130777269,0.09181718690362711,0.533175163908987,0.39992333277348086,COMPLETE
121,2493.210796260342,7.136045498915741,3.453825111015552,998308.6244470907,3.236652552747829e-07,0.131513000456934,1091054722837915.1,0.314411214767157,fig410,0.131513000456934,37303.73186111411,0.0,0.9000540054385221,3353206159876.929,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.314411214767157, ""rho_rizk2023_fit_cap"": 1091054722837915.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.131513000456934}",0.669862394348597,490.7165510723806,6.486749311593618,0.24911988508042676,0.26774659972684645,0.5640111958203528,0.27111997319070835,COMPLETE
122,117.99936760817265,10.502650677861894,1.021396153564949,1080357.2611268898,2.1250477234856076e-07,0.48846234945470857,2275221150384193.0,0.05200865843417618,fig410,0.48846234945470857,8501.163593891577,0.0,0.8565496239503539,244193362955378.4,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.05200865843417618, ""rho_rizk2023_fit_cap"": 2275221150384193.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.48846234945470857}",0.0,18.841292502483338,4.095566060544574,0.08976738772820692,0.14026966225084755,0.33087492433232146,0.590851172222165,COMPLETE
123,33.31789377672108,5.933025416781621,4.719604418632051,286637.45909005683,1.8211985357369826e-07,0.5269119373732529,1569587136071646.2,0.0227573534683558,shifted,0.5269119373732529,424.9510674316318,0.0,0.4106901690374953,1.952451643969518e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.0227573534683558, ""rho_rizk2023_fit_cap"": 1569587136071646.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5269119373732529}",0.0,0.0,5.624638461918108,0.01641580033372338,0.02917301503598405,0.7043035884260923,1.4663003710316636,COMPLETE
124,147.63657929810523,11.470950380031857,1.1949751840429226,208861.07308886212,4.295937394065288e-07,0.2732632629038515,2631758676461108.0,0.04724412220170492,fig410,0.2732632629038515,9039.486827775068,0.0,0.8409618646057452,192224601110956.56,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.04724412220170492, ""rho_rizk2023_fit_cap"": 2631758676461108.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2732632629038515}",0.0,25.8402772372044,3.961256526297364,0.1918724099851052,0.09778741517128872,0.1573360597412574,0.2792074732422283,COMPLETE
125,175.5280010962048,9.05598600886704,1.109599657611629,573382.5408125506,6.34685672871317e-07,0.31537363507166016,3348128485633754.5,0.08250130472034153,fig410,0.31537363507166016,10181.82085328379,0.0,0.8598868074561393,143800002711379.44,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.08250130472034153, ""rho_rizk2023_fit_cap"": 3348128485633754.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.31537363507166016}",0.0,31.03413998267879,4.2301626711240745,0.13108739744030173,0.0578054188445655,0.2719294751404823,0.36297370385172284,COMPLETE
126,999.3217996476585,11.236020830173617,3.430288794327258,736057.923541802,3.553191060019999e-07,0.3390853892369885,1343671157808402.2,0.07707208152507178,fig410,0.3390853892369885,22777.07465607353,0.0,0.8796751256620589,13752589818199.379,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.07707208152507178, ""rho_rizk2023_fit_cap"": 1343671157808402.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3390853892369885}",0.0,195.09365072599604,4.9705296694013805,0.19012365834616707,0.037921430497345615,0.3710273828512277,0.19364277918315392,COMPLETE
127,73.90335806843044,2.5680418116970403,2.6734952663471194,1125424.4534018657,3.152988086438041e-07,0.5288819338717293,2407843313394328.0,0.021838183347646492,fig410,0.5288819338717293,136.1960404830972,0.0,0.23174468677259405,1.1761082666957768e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.021838183347646492, ""rho_rizk2023_fit_cap"": 2407843313394328.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5288819338717293}",0.0,0.0,6.391196973334668,2.609170002666409e-06,0.5779271420715424,1.722806184778005,2.9358265815500553,COMPLETE
128,868.1107848861868,22.19679551811848,1.5212435748745488,286041.2546122347,2.4104681002726776e-06,0.21071299194888607,2577457203368143.0,0.15938821878684645,fig410,0.21071299194888607,21652.379420928744,0.0,0.8758387389577315,15800359038148.55,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.15938821878684645, ""rho_rizk2023_fit_cap"": 2577457203368143.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21071299194888607}",0.1464355467429995,167.1944577468696,6.447771407588768,0.34395024829985416,0.06386549695174283,0.5050016415448477,0.36201616795195296,COMPLETE
129,23.24581618111407,12.974215139947209,3.4943147127479013,876415.8656013614,1.595931275856649e-07,0.439664440491772,3720425419033532.5,0.026696396408079946,fig410,0.439664440491772,1013.7526491597864,0.0,0.7176249950937099,8.46853048096751e+16,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.026696396408079946, ""rho_rizk2023_fit_cap"": 3720425419033532.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.439664440491772}",0.0,0.0015109191475802491,4.377023097768968,0.02772970166706392,0.03700727234845343,0.4078439379213575,0.8123656615214493,COMPLETE
130,26.547420961945264,3.3600417323921206,1.0172780510705202,280820.94909289206,1.5624363719834233e-07,0.12060539002492023,2172379824623435.2,0.0558251685896466,normal,0.12060539002492023,439.7513558121352,0.0,0.5282238922919813,4.137556644829023e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.0558251685896466, ""rho_rizk2023_fit_cap"": 2172379824623435.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.12060539002492023}",0.0,0.0,4.521366960008883,0.0423617905677545,0.038305202097419236,0.5340030280493812,1.111741667440661,COMPLETE
131,25.76930840850863,9.050567596872224,4.195056033756002,1022470.900664484,5.9224846115028755e-08,0.45662164276134204,3388905517807558.5,0.030314078270161835,fig410,0.45662164276134204,383.74002932556346,0.0,0.5466708357747517,6.902045115628538e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.030314078270161835, ""rho_rizk2023_fit_cap"": 3388905517807558.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.45662164276134204}",0.0,0.0,4.4911816243316585,0.01875514276511111,0.07955420191065048,0.4506553333016646,0.8772756693957365,COMPLETE
132,377.3188790924106,6.79552073457328,3.699343293649771,552527.1635454568,2.0438277054443792e-07,0.30317015229957267,3722319207304442.0,0.05478325149041332,fig410,0.30317015229957267,14669.649511851916,0.0,0.8653253066550799,48999358267719.484,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.05478325149041332, ""rho_rizk2023_fit_cap"": 3722319207304442.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.30317015229957267}",0.0,71.01546488850809,3.9698128872617806,0.0890839614908149,0.04881492778154888,0.40346028849314103,0.7093784232847458,COMPLETE
133,667.1654962907434,12.085425755359488,5.802915011361647,1030822.4770202574,6.199104110817027e-08,0.4754671748737228,3334582374937902.5,0.027854936269735474,fig410,0.4754671748737228,19543.38270698567,0.0,0.8718094359721243,21192240628468.68,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.027854936269735474, ""rho_rizk2023_fit_cap"": 3334582374937902.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4754671748737228}",0.0,128.78147232633015,4.23102204658169,0.09844689409644478,0.03949499748818792,0.4306622424222962,0.6685268521595762,COMPLETE
134,1019.4623139470539,27.88534184703499,2.351612836130923,389079.7145828281,4.7922909344802045e-08,0.5326850277036196,2702319323918917.5,0.04001399498165444,fig410,0.5326850277036196,22848.45773720098,0.0,0.8696056860596829,13161574035122.648,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.04001399498165444, ""rho_rizk2023_fit_cap"": 2702319323918917.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5326850277036196}",0.20948286868597285,196.84196994933325,6.506584195687407,0.37540594933838795,0.2134963916556289,0.43097504868789044,0.2281715062173519,COMPLETE
135,46.15430731491616,7.323983119582732,1.6844518377175701,2700832.6784931505,5.293411924067535e-08,0.32353610902373253,3838267150457132.0,0.022353550950985398,fig410,0.32353610902373253,146.62649430952143,0.0,0.3262232005194662,2.6291694047096325e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.022353550950985398, ""rho_rizk2023_fit_cap"": 3838267150457132.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.32353610902373253}",0.0,0.0,5.13220384205483,0.002851102098397318,0.4548089230230581,0.767553032523795,1.7595163454856284,COMPLETE
