Time (s),Average dC (atm/m^3)
6790000.0,1.6546696314969357e+24
6800000.0,1.6546690843900963e+24
6810000.0,1.6546702264500581e+24
6820000.0,1.654671398829531e+24
6830000.0,1.6546724213402967e+24
6840000.0,1.654674306644855e+24
6850000.0,1.6546754987553005e+24
6860000.0,1.6546728815190905e+24
6870000.0,1.654672170331014e+24
6880000.0,1.6546696665064591e+24
6890000.0,1.6546691760905413e+24
6900000.0,1.6546687912743417e+24
6910000.0,1.6546694659596692e+24
6920000.0,1.654671797026225e+24
6930000.0,1.6546713954779486e+24
6940000.0,1.654671038637887e+24
6950000.0,1.654672761321475e+24
6960000.0,1.6546712926524302e+24
6970000.0,1.6546709021231666e+24
6980000.0,1.6546734960361956e+24
6990000.0,1.6546752184797004e+24
7000000.0,1.6546757969201296e+24
7010000.0,1.6546760869791777e+24
7020000.0,1.6546722991107918e+24
7030000.0,1.65467278270306e+24
7040000.0,1.6546747049403532e+24
7050000.0,1.6546763260229957e+24
7060000.0,1.6546770061495614e+24
7070000.0,1.6546783766593472e+24
7080000.0,1.6546768175113355e+24
7090000.0,1.654678781542717e+24
7100000.0,1.654676149382556e+24
7110000.0,1.654677650392193e+24
7120000.0,1.654676764468413e+24
7130000.0,1.654677015943005e+24
7140000.0,1.6546757031056928e+24
7150000.0,1.654676972319253e+24
7160000.0,1.654676913066495e+24
7170000.0,1.6546728498318378e+24
7180000.0,1.6546750508737154e+24
7190000.0,1.654672937603733e+24
7200000.0,1.6546768136788368e+24
7210000.0,1.6546787639393414e+24
7220000.0,1.6546802838029021e+24
7230000.0,1.6546806410505622e+24
7240000.0,1.6546820195324053e+24
7250000.0,1.6546832453334056e+24
7260000.0,1.6546839773091144e+24
7270000.0,1.654684984562559e+24
7280000.0,1.6546854017676519e+24
7290000.0,1.654685023383921e+24
7300000.0,1.6546856394971325e+24
7310000.0,1.654682018541513e+24
7320000.0,1.6546834394970922e+24
7330000.0,1.6546829183353165e+24
7340000.0,1.6546849409882185e+24
7350000.0,1.6546852413059117e+24
7360000.0,1.6546858423467377e+24
7370000.0,1.6546828842293022e+24
7380000.0,1.6546839356359283e+24
7390000.0,1.6546852751261176e+24
7400000.0,1.6546844473644993e+24
7410000.0,1.6546857076561147e+24
7420000.0,1.6546812495585246e+24
7430000.0,1.654677101815757e+24
7440000.0,1.6546810477208688e+24
7450000.0,1.654678679460933e+24
7460000.0,1.6546811726851212e+24
7470000.0,1.6546803371453823e+24
7480000.0,1.6546795951231251e+24
7490000.0,1.6546816419588735e+24
7500000.0,1.6546816241188754e+24
7510000.0,1.654682585066618e+24
7520000.0,1.6546841770744993e+24
7530000.0,1.654682576856301e+24
7540000.0,1.6546834877230213e+24
7550000.0,1.6546835230392653e+24
7560000.0,1.654683007127999e+24
7570000.0,1.654684596232692e+24
7580000.0,1.6546874619128223e+24
7590000.0,1.6546867565434426e+24
7600000.0,1.6546864549461028e+24
7610000.0,1.6546885725985342e+24
7620000.0,1.654689236282715e+24
7630000.0,1.654689394167573e+24
7640000.0,1.6546899908880128e+24
7650000.0,1.6546863272871762e+24
7660000.0,1.6546881530662925e+24
7670000.0,1.65468601106e+24
7680000.0,1.6546872113482566e+24
7690000.0,1.654689186610054e+24
7700000.0,1.6546884803383924e+24
7710000.0,1.6546887680684428e+24
7720000.0,1.6546902130391413e+24
7730000.0,1.654691285986272e+24
7740000.0,1.6546920876244296e+24
7750000.0,1.654692660918235e+24
7760000.0,1.6546935205356283e+24
7770000.0,1.6546916957450387e+24
7780000.0,1.6546924613254723e+24
7790000.0,1.6546947778431232e+24
7800000.0,1.654696238056227e+24
7810000.0,1.6546962730892226e+24
7820000.0,1.6546944902630502e+24
7830000.0,1.6546931087817312e+24
7840000.0,1.6546932353925895e+24
7850000.0,1.6546886370298995e+24
7860000.0,1.6546862733550152e+24
7870000.0,1.6546873146182286e+24
7880000.0,1.6546879058252827e+24
7890000.0,1.6546900749430946e+24
7900000.0,1.6546897162429535e+24
7910000.0,1.654690855943921e+24
7920000.0,1.654692201111664e+24
7930000.0,1.65469309432192e+24
7940000.0,1.654690754263273e+24
7950000.0,1.6546924194802698e+24
7960000.0,1.654692848496137e+24
7970000.0,1.6546942083372155e+24
7980000.0,1.6546939086943706e+24
7990000.0,1.6546920806634867e+24
8000000.0,1.6546909197626517e+24
8010000.0,1.6546877392527414e+24
8020000.0,1.6546900782944866e+24
8030000.0,1.654691108234899e+24
8040000.0,1.6546929197522754e+24
8050000.0,1.6546933766013517e+24
8060000.0,1.654693065575725e+24
8070000.0,1.6546932548813617e+24
8080000.0,1.6546921721893337e+24
8090000.0,1.6546929104696015e+24
8100000.0,1.6546925238581864e+24
8110000.0,1.654693382579825e+24
8120000.0,1.654694352332287e+24
8130000.0,1.6546956196482682e+24
8140000.0,1.6546955264157902e+24
8150000.0,1.6546957390708513e+24
8160000.0,1.6546937351304306e+24
