Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
1008	1411.674	3.45e+19	0	0	100000	1.98388876	4.059e-15	1.438e-07	3.932e-09	8.23e-14	9.61e-06	657.3	13.01	0.0001509	0.004483	4.526e-13	2.337e-07	0	3.366e-05	1.5e-23	1.424e-27	2.136e-27	2.848e-27	3.56e-27	7.344e-16	1.402e-15	3.018e-17	0.0002755	8.725e-18	2.374e-28	1.738e-05	1.738e-13	1.439e-14	1.039e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.518e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1036	1411.674	3.45e+19	0	0	100000	1.98413567	3.955e-15	1.445e-07	4.073e-09	9.347e-14	9.955e-06	680.9	13.48	0.0001767	0.004789	4.985e-13	2.496e-07	0	3.942e-05	1.554e-23	1.475e-27	2.212e-27	2.95e-27	3.687e-27	7.845e-16	1.544e-15	3.428e-17	0.0002966	9.611e-18	2.459e-28	1.8e-05	1.801e-13	1.491e-14	1.077e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.561e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1064	1411.674	3.45e+19	0	0	100000	1.98438258	3.846e-15	1.449e-07	4.216e-09	1.062e-13	1.03e-05	704.8	13.95	0.0002071	0.005114	5.491e-13	2.665e-07	0	4.622e-05	1.608e-23	1.527e-27	2.29e-27	3.053e-27	3.817e-27	8.377e-16	1.701e-15	3.896e-17	0.0003194	1.059e-17	2.545e-28	1.863e-05	1.864e-13	1.543e-14	1.114e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.603e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1092	1411.674	3.45e+19	0	0	100000	1.98462949	3.734e-15	1.453e-07	4.361e-09	1.208e-13	1.066e-05	729	14.43	0.0002432	0.005459	6.051e-13	2.845e-07	0	5.425e-05	1.663e-23	1.579e-27	2.369e-27	3.158e-27	3.948e-27	8.943e-16	1.874e-15	4.43e-17	0.0003442	1.167e-17	2.633e-28	1.927e-05	1.928e-13	1.596e-14	1.153e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1120	1411.674	3.45e+19	0	0	100000	1.9848764	3.619e-15	1.454e-07	4.507e-09	1.375e-13	1.102e-05	753.5	14.91	0.0002858	0.005827	6.669e-13	3.037e-07	0	6.377e-05	1.719e-23	1.632e-27	2.448e-27	3.264e-27	4.08e-27	9.546e-16	2.066e-15	5.043e-17	0.0003713	1.286e-17	2.721e-28	1.992e-05	1.993e-13	1.65e-14	1.191e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.687e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1148	1411.674	3.45e+19	0	0	100000	1.98512331	3.502e-15	1.454e-07	4.656e-09	1.567e-13	1.138e-05	778.3	15.4	0.0003364	0.006219	7.354e-13	3.241e-07	0	7.507e-05	1.776e-23	1.686e-27	2.529e-27	3.372e-27	4.215e-27	1.019e-15	2.278e-15	5.745e-17	0.0004009	1.418e-17	2.811e-28	2.058e-05	2.059e-13	1.704e-14	1.231e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.729e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1176	1411.674	3.45e+19	0	0	100000	1.98537022	3.383e-15	1.451e-07	4.806e-09	1.787e-13	1.175e-05	803.5	15.9	0.0003966	0.006637	8.113e-13	3.459e-07	0	8.85e-05	1.833e-23	1.74e-27	2.611e-27	3.481e-27	4.351e-27	1.087e-15	2.513e-15	6.552e-17	0.0004334	1.564e-17	2.902e-28	2.124e-05	2.125e-13	1.759e-14	1.27e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.772e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1204	1411.674	3.45e+19	0	0	100000	1.98561713	3.262e-15	1.448e-07	4.959e-09	2.04e-13	1.212e-05	828.9	16.41	0.0004684	0.007082	8.955e-13	3.691e-07	0	0.0001045	1.892e-23	1.796e-27	2.693e-27	3.591e-27	4.489e-27	1.16e-15	2.774e-15	7.481e-17	0.0004691	1.727e-17	2.994e-28	2.191e-05	2.192e-13	1.815e-14	1.311e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.814e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1232	1411.674	3.45e+19	0	0	100000	1.98586404	3.141e-15	1.442e-07	5.113e-09	2.332e-13	1.25e-05	854.7	16.92	0.0005541	0.007558	9.89e-13	3.939e-07	0	0.0001236	1.95e-23	1.851e-27	2.777e-27	3.703e-27	4.629e-27	1.238e-15	3.064e-15	8.551e-17	0.0005087	1.907e-17	3.087e-28	2.26e-05	2.261e-13	1.872e-14	1.352e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.856e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1260	1411.674	3.45e+19	0	0	100000	1.98611095	3.018e-15	1.435e-07	5.269e-09	2.668e-13	1.288e-05	880.9	17.43	0.0006567	0.008066	1.093e-12	4.204e-07	0	0.0001465	2.01e-23	1.908e-27	2.862e-27	3.816e-27	4.77e-27	1.321e-15	3.386e-15	9.786e-17	0.0005525	2.107e-17	3.181e-28	2.329e-05	2.33e-13	1.929e-14	1.393e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1288	1411.674	3.45e+19	0	0	100000	1.98635786	2.895e-15	1.427e-07	5.427e-09	3.058e-13	1.327e-05	907.3	17.96	0.0007797	0.008609	1.209e-12	4.487e-07	0	0.000174	2.07e-23	1.965e-27	2.948e-27	3.931e-27	4.913e-27	1.41e-15	3.745e-15	1.121e-16	0.0006014	2.331e-17	3.277e-28	2.398e-05	2.4e-13	1.987e-14	1.435e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1316	1411.674	3.45e+19	0	0	100000	1.98660477	2.773e-15	1.417e-07	5.587e-09	3.509e-13	1.366e-05	934.1	18.49	0.0009278	0.009189	1.338e-12	4.789e-07	0	0.000207	2.131e-23	2.023e-27	3.035e-27	4.047e-27	5.058e-27	1.505e-15	4.145e-15	1.287e-16	0.0006561	2.58e-17	3.373e-28	2.469e-05	2.47e-13	2.045e-14	1.477e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.982e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1344	1411.674	3.45e+19	0	0	100000	1.98685168	2.65e-15	1.405e-07	5.75e-09	4.033e-13	1.405e-05	961.2	19.02	0.001106	0.009811	1.482e-12	5.113e-07	0	0.0002469	2.193e-23	2.082e-27	3.123e-27	4.164e-27	5.205e-27	1.607e-15	4.591e-15	1.479e-16	0.0007177	2.857e-17	3.471e-28	2.541e-05	2.542e-13	2.105e-14	1.52e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.025e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1372	1411.674	3.45e+19	0	0	100000	1.98709859	2.529e-15	1.392e-07	5.914e-09	4.643e-13	1.445e-05	988.6	19.57	0.001322	0.01048	1.643e-12	5.46e-07	0	0.0002951	2.256e-23	2.141e-27	3.212e-27	4.283e-27	5.353e-27	1.716e-15	5.09e-15	1.703e-16	0.0007873	3.168e-17	3.57e-28	2.613e-05	2.615e-13	2.165e-14	1.563e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.067e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1400	1411.674	3.45e+19	0	0	100000	1.9873455	2.408e-15	1.377e-07	6.079e-09	5.354e-13	1.486e-05	1016	20.12	0.001584	0.01119	1.824e-12	5.832e-07	0	0.0003535	2.319e-23	2.201e-27	3.302e-27	4.403e-27	5.504e-27	1.833e-15	5.649e-15	1.963e-16	0.0008665	3.516e-17	3.67e-28	2.687e-05	2.688e-13	2.225e-14	1.607e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.109e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1428	1411.674	3.45e+19	0	0	100000	1.98759241	2.289e-15	1.361e-07	6.247e-09	6.172e-13	1.527e-05	1044	20.67	0.001899	0.01196	2.026e-12	6.232e-07	0	0.0004237	2.374e-23	2.714e-27	3.393e-27	4.525e-27	5.656e-27	1.955e-15	6.264e-15	2.263e-16	0.0009565	3.906e-17	3.772e-28	2.764e-05	2.767e-13	2.288e-14	1.652e-14	0	0	23.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.151e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1456	1411.674	3.45e+19	0	0	100000	1.98783932	2.175e-15	1.346e-07	6.429e-09	6.352e-13	1.571e-05	1075	21.27	0.002034	0.0128	2.258e-12	6.673e-07	0	0.0004537	1.924e-23	2.793e-27	3.492e-27	4.656e-27	5.82e-27	1.858e-15	6.194e-15	2.329e-16	0.001024	4.353e-17	3.881e-28	3.019e-05	3.13e-13	2.458e-14	1.709e-14	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.171e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1484	1411.674	3.45e+19	0	0	100000	1.98808623	2.061e-15	1.328e-07	6.607e-09	6.527e-13	1.615e-05	1105	21.86	0.002176	0.0137	2.516e-12	7.142e-07	0	0.0004856	1.55e-23	2.87e-27	3.589e-27	4.785e-27	5.981e-27	1.76e-15	6.113e-15	2.394e-16	0.001096	4.851e-17	3.989e-28	3.291e-05	3.535e-13	2.635e-14	1.763e-14	0	0	2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1512	1411.674	3.45e+19	0	0	100000	1.98833314	1.949e-15	1.309e-07	6.785e-09	6.704e-13	1.658e-05	1134	22.45	0.00233	0.01467	2.807e-12	7.645e-07	0	0.0005198	1.242e-23	2.947e-27	3.686e-27	4.914e-27	6.143e-27	1.664e-15	6.023e-15	2.458e-16	0.001173	5.412e-17	4.096e-28	3.584e-05	3.99e-13	2.819e-14	1.814e-14	0	0	4236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1540	1411.674	3.45e+19	0	0	100000	1.98858005	1.838e-15	1.288e-07	6.964e-09	6.88e-13	1.702e-05	1164	23.04	0.002494	0.0157	3.135e-12	8.185e-07	0	0.0005565	9.889e-24	3.025e-27	3.783e-27	5.044e-27	6.304e-27	1.57e-15	5.926e-15	2.523e-16	0.001256	6.045e-17	4.204e-28	3.897e-05	4.501e-13	3.012e-14	1.862e-14	0	0	5656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.229e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1568	1411.674	3.45e+19	0	0	100000	1.98882696	1.657e-15	1.212e-07	6.846e-09	7.36e-13	1.709e-05	1194	23.63	0.002846	0.01682	3.505e-12	8.764e-07	0	0.0006349	8.885e-24	3.522e-27	3.879e-27	5.172e-27	6.465e-27	1.573e-15	6.201e-15	2.757e-16	0.001371	6.758e-17	4.311e-28	4.116e-05	4.845e-13	3.152e-14	1.908e-14	0	0	6445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.259e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1596	1411.674	3.45e+19	0	0	100000	1.98907387	1.424e-15	1.089e-07	6.424e-09	8.24e-13	1.676e-05	1224	24.22	0.00348	0.01801	3.924e-12	9.388e-07	0	0.0007764	9.107e-24	4.704e-27	3.976e-27	5.301e-27	6.627e-27	1.685e-15	6.942e-15	3.226e-16	0.001532	7.566e-17	4.419e-28	4.219e-05	4.966e-13	3.231e-14	1.956e-14	0	0	6560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.299e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1624	1411.674	3.45e+19	0	0	100000	1.98932078	1.218e-15	9.743e-08	6.015e-09	9.241e-13	1.642e-05	1254	24.82	0.004271	0.01931	4.401e-12	1.006e-06	0	0.0009529	9.331e-24	6.318e-27	4.074e-27	5.432e-27	6.79e-27	1.806e-15	7.786e-15	3.784e-16	0.001723	8.485e-17	4.528e-28	4.323e-05	5.089e-13	3.311e-14	2.004e-14	0	0	6675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1652	1411.674	3.45e+19	0	0	100000	1.98956769	1.037e-15	8.689e-08	5.618e-09	1.038e-12	1.606e-05	1284	25.42	0.005261	0.02071	4.944e-12	1.08e-06	0	0.001174	9.558e-24	8.537e-27	4.173e-27	5.564e-27	6.955e-27	1.938e-15	8.746e-15	4.452e-16	0.001949	9.532e-17	4.638e-28	4.428e-05	5.213e-13	3.391e-14	2.053e-14	0	0	6790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1680	1411.674	3.45e+19	0	0	100000	1.9898146	8.793e-16	7.722e-08	5.234e-09	1.168e-12	1.568e-05	1315	26.03	0.006508	0.02223	5.563e-12	1.159e-06	0	0.001452	9.787e-24	1.16e-26	4.273e-27	5.697e-27	7.122e-27	2.08e-15	9.842e-15	5.252e-16	0.00222	1.073e-16	4.749e-28	4.534e-05	5.338e-13	3.472e-14	2.102e-14	0	0	6905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1708	1411.674	3.45e+19	0	0	100000	1.99006151	7.417e-16	6.836e-08	4.863e-09	1.317e-12	1.529e-05	1346	26.64	0.008082	0.02388	6.273e-12	1.245e-06	0	0.001803	1.002e-23	1.588e-26	4.373e-27	5.831e-27	7.289e-27	2.234e-15	1.11e-14	6.215e-16	0.002547	1.209e-16	4.861e-28	4.64e-05	5.463e-13	3.554e-14	2.151e-14	0	0	7020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.461e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1736	1411.674	3.45e+19	0	0	100000	1.99030842	6.224e-16	6.028e-08	4.506e-09	1.488e-12	1.489e-05	1377	27.26	0.01008	0.02568	7.086e-12	1.338e-06	0	0.002249	1.025e-23	2.187e-26	4.474e-27	5.966e-27	7.457e-27	2.402e-15	1.254e-14	7.378e-16	0.002946	1.366e-16	4.973e-28	4.747e-05	5.589e-13	3.636e-14	2.201e-14	0	0	7135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.501e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1764	1411.674	3.45e+19	0	0	100000	1.99055533	5.195e-16	5.293e-08	4.163e-09	1.684e-12	1.447e-05	1408	27.87	0.01263	0.02763	8.021e-12	1.44e-06	0	0.002819	1.048e-23	3.033e-26	4.576e-27	6.101e-27	7.627e-27	2.585e-15	1.419e-14	8.787e-16	0.003435	1.547e-16	5.086e-28	4.855e-05	5.716e-13	3.718e-14	2.251e-14	0	0	7250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.541e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1792	1411.674	3.45e+19	0	0	100000	1.99080224	4.311e-16	4.628e-08	3.834e-09	1.911e-12	1.405e-05	1440	28.5	0.01591	0.02976	9.101e-12	1.551e-06	0	0.003549	1.071e-23	4.239e-26	4.678e-27	6.237e-27	7.797e-27	2.784e-15	1.61e-14	1.05e-15	0.004042	1.755e-16	5.199e-28	4.963e-05	5.843e-13	3.801e-14	2.301e-14	0	0	7366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.582e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1820	1411.674	3.45e+19	0	0	100000	1.99104915	3.557e-16	4.029e-08	3.521e-09	2.173e-12	1.361e-05	1471	29.12	0.02013	0.03208	1.035e-11	1.672e-06	0	0.004492	1.095e-23	5.971e-26	4.781e-27	6.374e-27	7.968e-27	3.001e-15	1.831e-14	1.26e-15	0.004801	1.996e-16	5.313e-28	5.072e-05	5.971e-13	3.885e-14	2.351e-14	0	0	7481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.622e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1848	1411.674	3.45e+19	0	0	100000	1.99129606	2.917e-16	3.49e-08	3.223e-09	2.478e-12	1.316e-05	1503	29.75	0.02562	0.03462	1.18e-11	1.804e-06	0	0.005717	1.119e-23	8.481e-26	4.884e-27	6.512e-27	8.14e-27	3.239e-15	2.088e-14	1.518e-15	0.005761	2.276e-16	5.428e-28	5.182e-05	6.1e-13	3.969e-14	2.402e-14	0	0	7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.662e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1876	1411.674	3.45e+19	0	0	100000	1.99154297	2.377e-16	3.009e-08	2.94e-09	2.834e-12	1.27e-05	1535	30.38	0.0328	0.03741	1.349e-11	1.95e-06	0	0.007318	1.142e-23	1.216e-25	4.988e-27	6.65e-27	8.313e-27	3.5e-15	2.387e-14	1.836e-15	0.006986	2.602e-16	5.543e-28	5.292e-05	6.23e-13	4.053e-14	2.453e-14	0	0	7711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.703e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1904	1411.674	3.45e+19	0	0	100000	1.99178988	1.923e-16	2.58e-08	2.672e-09	3.249e-12	1.223e-05	1567	31.02	0.04225	0.04048	1.547e-11	2.11e-06	0	0.009426	1.166e-23	1.758e-25	5.092e-27	6.789e-27	8.486e-27	3.787e-15	2.738e-14	2.232e-15	0.008564	2.984e-16	5.659e-28	5.402e-05	6.36e-13	4.137e-14	2.504e-14	0	0	7826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.743e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1932	1411.674	3.45e+19	0	0	100000	1.99203679	1.545e-16	2.201e-08	2.419e-09	3.738e-12	1.176e-05	1599	31.65	0.05477	0.04386	1.78e-11	2.286e-06	0	0.01222	1.19e-23	2.57e-25	5.197e-27	6.929e-27	8.661e-27	4.103e-15	3.149e-14	2.726e-15	0.01062	3.432e-16	5.776e-28	5.513e-05	6.491e-13	4.223e-14	2.556e-14	0	0	7941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.783e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
