Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
812	1955.013	3.45e+19	0	0	100000	1.96379382	3.316e-08	0.005608	0.001181	8.374e-08	0.08848	390.6	2.288	0.0002474	0.008649	3.319e-10	0.0002339	0	5.561e-05	9.31e-15	2.266e-19	1.27e-27	1.693e-27	2.117e-27	5.624e-09	5.775e-09	1.437e-10	0.01019	6.994e-11	4.387e-24	0.06219	1.144e-07	3.893e-08	1.759e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
840	1955.013	3.45e+19	0	0	100000	1.9634074	3.636e-08	0.006037	0.001248	8.372e-08	0.0935	412.7	2.418	0.0002428	0.008972	3.38e-10	0.0002427	0	5.458e-05	9.838e-15	2.143e-19	1.342e-27	1.789e-27	2.237e-27	5.835e-09	5.881e-09	1.436e-10	0.01076	7.123e-11	4.386e-24	0.06572	1.209e-07	4.114e-08	1.859e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.258e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
868	1955.013	3.45e+19	0	0	100000	1.96302098	3.98e-08	0.006487	0.001316	8.36e-08	0.09865	435.4	2.551	0.000238	0.009294	3.438e-10	0.0002514	0	5.351e-05	1.038e-14	2.026e-19	1.416e-27	1.888e-27	2.36e-27	6.044e-09	5.981e-09	1.434e-10	0.01134	7.244e-11	4.379e-24	0.06934	1.275e-07	4.341e-08	1.961e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896	1955.013	3.45e+19	0	0	100000	1.96263456	4.348e-08	0.006959	0.001387	8.338e-08	0.1039	458.7	2.687	0.0002331	0.009613	3.492e-10	0.00026	0	5.241e-05	1.093e-14	1.913e-19	1.492e-27	1.989e-27	2.486e-27	6.252e-09	6.076e-09	1.431e-10	0.01194	7.358e-11	4.368e-24	0.07304	1.343e-07	4.573e-08	2.066e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.342e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924	1955.013	3.45e+19	0	0	100000	1.96224814	4.741e-08	0.007453	0.001459	8.308e-08	0.1093	482.5	2.826	0.0002281	0.009931	3.543e-10	0.0002686	0	5.129e-05	1.15e-14	1.806e-19	1.569e-27	2.092e-27	2.615e-27	6.459e-09	6.164e-09	1.425e-10	0.01256	7.465e-11	4.352e-24	0.07683	1.413e-07	4.81e-08	2.173e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.384e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952	1955.013	3.45e+19	0	0	100000	1.96186172	5.162e-08	0.007971	0.001532	8.27e-08	0.1148	506.8	2.969	0.000223	0.01025	3.59e-10	0.0002772	0	5.015e-05	1.208e-14	1.703e-19	1.648e-27	2.197e-27	2.747e-27	6.664e-09	6.247e-09	1.419e-10	0.01318	7.566e-11	4.332e-24	0.0807	1.484e-07	5.052e-08	2.282e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.426e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
980	1955.013	3.45e+19	0	0	100000	1.9614753	5.611e-08	0.008512	0.001607	8.225e-08	0.1204	531.6	3.114	0.0002179	0.01056	3.634e-10	0.0002856	0	4.899e-05	1.267e-14	1.606e-19	1.729e-27	2.305e-27	2.881e-27	6.867e-09	6.324e-09	1.411e-10	0.01382	7.659e-11	4.309e-24	0.08466	1.557e-07	5.3e-08	2.394e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.468e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1008	1955.013	3.45e+19	0	0	100000	1.96108888	6.091e-08	0.009077	0.001684	8.172e-08	0.1262	557	3.263	0.0002127	0.01087	3.676e-10	0.000294	0	4.783e-05	1.328e-14	1.513e-19	1.811e-27	2.415e-27	3.019e-27	7.069e-09	6.396e-09	1.402e-10	0.01448	7.746e-11	4.281e-24	0.0887	1.631e-07	5.553e-08	2.508e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1036	1955.013	3.45e+19	0	0	100000	1.96070246	6.601e-08	0.009667	0.001762	8.114e-08	0.1321	582.9	3.415	0.0002075	0.01118	3.714e-10	0.0003023	0	4.667e-05	1.39e-14	1.425e-19	1.895e-27	2.527e-27	3.159e-27	7.269e-09	6.462e-09	1.392e-10	0.01515	7.827e-11	4.251e-24	0.09282	1.707e-07	5.811e-08	2.625e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.552e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1064	1955.013	3.45e+19	0	0	100000	1.96031604	7.145e-08	0.01028	0.001842	8.05e-08	0.138	609.3	3.569	0.0002024	0.01148	3.749e-10	0.0003106	0	4.55e-05	1.453e-14	1.342e-19	1.981e-27	2.642e-27	3.302e-27	7.467e-09	6.524e-09	1.381e-10	0.01583	7.901e-11	4.217e-24	0.09703	1.785e-07	6.074e-08	2.744e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.594e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1092	1955.013	3.45e+19	0	0	100000	1.95992962	7.722e-08	0.01092	0.001923	7.981e-08	0.1441	636.2	3.727	0.0001972	0.01178	3.782e-10	0.0003187	0	4.434e-05	1.517e-14	1.264e-19	2.069e-27	2.758e-27	3.448e-27	7.663e-09	6.581e-09	1.369e-10	0.01652	7.97e-11	4.181e-24	0.1013	1.863e-07	6.342e-08	2.865e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.636e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1120	1955.013	3.45e+19	0	0	100000	1.9595432	8.336e-08	0.01159	0.002006	7.907e-08	0.1503	663.6	3.887	0.000192	0.01208	3.812e-10	0.0003268	0	4.319e-05	1.582e-14	1.189e-19	2.158e-27	2.877e-27	3.597e-27	7.857e-09	6.633e-09	1.357e-10	0.01723	8.033e-11	4.142e-24	0.1057	1.944e-07	6.616e-08	2.988e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.678e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1148	1955.013	3.45e+19	0	0	100000	1.95915678	8.987e-08	0.01229	0.00209	7.829e-08	0.1567	691.5	4.051	0.0001869	0.01238	3.839e-10	0.0003348	0	4.204e-05	1.649e-14	1.119e-19	2.249e-27	2.998e-27	3.748e-27	8.05e-09	6.68e-09	1.343e-10	0.01795	8.091e-11	4.102e-24	0.1101	2.025e-07	6.894e-08	3.114e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.719e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1176	1955.013	3.45e+19	0	0	100000	1.95877036	9.678e-08	0.01301	0.002176	7.748e-08	0.1631	719.9	4.217	0.0001819	0.01267	3.864e-10	0.0003427	0	4.091e-05	1.716e-14	1.052e-19	2.341e-27	3.121e-27	3.902e-27	8.24e-09	6.723e-09	1.329e-10	0.01869	8.143e-11	4.059e-24	0.1146	2.108e-07	7.177e-08	3.242e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.761e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1204	1955.013	3.45e+19	0	0	100000	1.95838394	1.041e-07	0.01376	0.002264	7.663e-08	0.1696	748.8	4.386	0.0001769	0.01296	3.886e-10	0.0003505	0	3.979e-05	1.785e-14	9.897e-20	2.435e-27	3.247e-27	4.058e-27	8.428e-09	6.762e-09	1.315e-10	0.01943	8.19e-11	4.014e-24	0.1192	2.193e-07	7.465e-08	3.372e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.803e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1232	1955.013	3.45e+19	0	0	100000	1.95799752	1.119e-07	0.01454	0.002352	7.575e-08	0.1763	778.1	4.558	0.000172	0.01324	3.906e-10	0.0003582	0	3.868e-05	1.855e-14	9.307e-20	2.53e-27	3.374e-27	4.217e-27	8.613e-09	6.797e-09	1.3e-10	0.02019	8.232e-11	3.968e-24	0.1239	2.279e-07	7.758e-08	3.504e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.845e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1260	1955.013	3.45e+19	0	0	100000	1.9576111	1.201e-07	0.01535	0.002443	7.485e-08	0.1831	808	4.733	0.0001671	0.01352	3.924e-10	0.0003659	0	3.759e-05	1.926e-14	8.75e-20	2.627e-27	3.503e-27	4.379e-27	8.797e-09	6.828e-09	1.284e-10	0.02097	8.269e-11	3.921e-24	0.1287	2.366e-07	8.055e-08	3.639e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.887e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1288	1955.013	3.45e+19	0	0	100000	1.95722468	1.287e-07	0.01619	0.002534	7.392e-08	0.1899	838.3	4.911	0.0001624	0.0138	3.939e-10	0.0003734	0	3.652e-05	1.999e-14	8.226e-20	2.726e-27	3.635e-27	4.543e-27	8.978e-09	6.855e-09	1.268e-10	0.02175	8.302e-11	3.872e-24	0.1335	2.455e-07	8.357e-08	3.775e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.929e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1316	1955.013	3.45e+19	0	0	100000	1.95683826	1.379e-07	0.01706	0.002627	7.297e-08	0.1969	869.1	5.091	0.0001577	0.01408	3.953e-10	0.0003808	0	3.547e-05	2.072e-14	7.732e-20	2.826e-27	3.768e-27	4.71e-27	9.157e-09	6.879e-09	1.252e-10	0.02255	8.331e-11	3.823e-24	0.1384	2.545e-07	8.664e-08	3.914e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.971e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1344	1955.013	3.45e+19	0	0	100000	1.95645184	1.475e-07	0.01796	0.002722	7.201e-08	0.204	900.3	5.274	0.0001531	0.01435	3.964e-10	0.0003882	0	3.444e-05	2.146e-14	7.268e-20	2.928e-27	3.904e-27	4.88e-27	9.334e-09	6.899e-09	1.235e-10	0.02336	8.355e-11	3.772e-24	0.1434	2.637e-07	8.976e-08	4.054e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.013e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1372	1955.013	3.45e+19	0	0	100000	1.95606542	1.577e-07	0.0189	0.002818	7.103e-08	0.2112	932	5.46	0.0001486	0.01462	3.974e-10	0.0003955	0	3.343e-05	2.222e-14	6.831e-20	3.031e-27	4.041e-27	5.052e-27	9.508e-09	6.915e-09	1.219e-10	0.02419	8.375e-11	3.721e-24	0.1484	2.73e-07	9.292e-08	4.197e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.055e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1400	1955.013	3.45e+19	0	0	100000	1.955679	1.685e-07	0.01986	0.002915	7.004e-08	0.2185	964.2	5.648	0.0001442	0.01488	3.982e-10	0.0004026	0	3.245e-05	2.299e-14	6.42e-20	3.136e-27	4.181e-27	5.226e-27	9.681e-09	6.929e-09	1.202e-10	0.02502	8.392e-11	3.669e-24	0.1535	2.824e-07	9.613e-08	4.342e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.097e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1428	1955.013	3.45e+19	0	0	100000	1.95529258	1.798e-07	0.02086	0.003014	6.904e-08	0.2259	996.8	5.839	0.0001399	0.01514	3.988e-10	0.0004097	0	3.148e-05	2.377e-14	6.034e-20	3.242e-27	4.322e-27	5.403e-27	9.85e-09	6.939e-09	1.184e-10	0.02587	8.404e-11	3.617e-24	0.1587	2.92e-07	9.938e-08	4.489e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.139e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1456	1955.013	3.45e+19	0	0	100000	1.95490616	1.917e-07	0.0219	0.003114	6.803e-08	0.2333	1030	6.033	0.0001357	0.0154	3.992e-10	0.0004166	0	3.054e-05	2.455e-14	5.671e-20	3.349e-27	4.466e-27	5.582e-27	1.002e-08	6.947e-09	1.167e-10	0.02673	8.413e-11	3.564e-24	0.164	3.017e-07	1.027e-07	4.638e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.181e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1484	1955.013	3.45e+19	0	0	100000	1.95451974	2.043e-07	0.02297	0.003215	6.702e-08	0.2409	1063	6.229	0.0001316	0.01565	3.994e-10	0.0004235	0	2.962e-05	2.535e-14	5.33e-20	3.458e-27	4.611e-27	5.764e-27	1.018e-08	6.952e-09	1.15e-10	0.02761	8.419e-11	3.511e-24	0.1693	3.115e-07	1.06e-07	4.789e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.223e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1512	1955.013	3.45e+19	0	0	100000	1.95413332	2.175e-07	0.02407	0.003318	6.6e-08	0.2486	1097	6.428	0.0001276	0.0159	3.996e-10	0.0004303	0	2.872e-05	2.616e-14	5.01e-20	3.569e-27	4.758e-27	5.948e-27	1.035e-08	6.954e-09	1.132e-10	0.02849	8.421e-11	3.457e-24	0.1748	3.214e-07	1.094e-07	4.942e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.265e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1540	1955.013	3.45e+19	0	0	100000	1.9537469	2.313e-07	0.02522	0.003422	6.498e-08	0.2564	1132	6.629	0.0001237	0.01615	3.995e-10	0.0004369	0	2.784e-05	2.698e-14	4.709e-20	3.68e-27	4.907e-27	6.134e-27	1.051e-08	6.953e-09	1.115e-10	0.02939	8.42e-11	3.404e-24	0.1802	3.315e-07	1.128e-07	5.097e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.307e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1568	1955.013	3.45e+19	0	0	100000	1.95336048	2.459e-07	0.02639	0.003527	6.396e-08	0.2643	1167	6.833	0.0001199	0.01639	3.993e-10	0.0004435	0	2.699e-05	2.781e-14	4.426e-20	3.794e-27	5.058e-27	6.323e-27	1.066e-08	6.95e-09	1.097e-10	0.0303	8.417e-11	3.351e-24	0.1858	3.417e-07	1.163e-07	5.253e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.349e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1596	1955.013	3.45e+19	0	0	100000	1.95297406	2.612e-07	0.02761	0.003633	6.294e-08	0.2723	1202	7.04	0.0001162	0.01663	3.99e-10	0.00045	0	2.616e-05	2.865e-14	4.16e-20	3.908e-27	5.211e-27	6.514e-27	1.082e-08	6.944e-09	1.08e-10	0.03122	8.41e-11	3.297e-24	0.1914	3.52e-07	1.198e-07	5.412e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1624	1955.013	3.45e+19	0	0	100000	1.95258764	2.772e-07	0.02886	0.003741	6.193e-08	0.2804	1237	7.248	0.0001126	0.01687	3.986e-10	0.0004563	0	2.535e-05	2.95e-14	3.911e-20	4.024e-27	5.366e-27	6.707e-27	1.097e-08	6.937e-09	1.062e-10	0.03216	8.401e-11	3.244e-24	0.1971	3.625e-07	1.234e-07	5.573e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.432e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1652	1955.013	3.45e+19	0	0	100000	1.95220122	2.94e-07	0.03016	0.00385	6.091e-08	0.2886	1274	7.46	0.0001091	0.0171	3.98e-10	0.0004626	0	2.456e-05	3.037e-14	3.677e-20	4.142e-27	5.522e-27	6.903e-27	1.112e-08	6.927e-09	1.045e-10	0.0331	8.389e-11	3.191e-24	0.2028	3.73e-07	1.27e-07	5.735e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.474e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1680	1955.013	3.45e+19	0	0	100000	1.9518148	3.117e-07	0.03149	0.003961	5.99e-08	0.2968	1310	7.674	0.0001057	0.01733	3.973e-10	0.0004688	0	2.38e-05	3.124e-14	3.457e-20	4.26e-27	5.681e-27	7.101e-27	1.127e-08	6.915e-09	1.028e-10	0.03406	8.374e-11	3.138e-24	0.2086	3.837e-07	1.306e-07	5.9e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.516e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1708	1955.013	3.45e+19	0	0	100000	1.95142838	3.302e-07	0.03286	0.004072	5.89e-08	0.3052	1347	7.89	0.0001024	0.01755	3.965e-10	0.0004749	0	2.306e-05	3.212e-14	3.25e-20	4.381e-27	5.841e-27	7.301e-27	1.142e-08	6.901e-09	1.01e-10	0.03503	8.358e-11	3.085e-24	0.2145	3.945e-07	1.343e-07	6.066e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.558e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1736	1955.013	3.45e+19	0	0	100000	1.95104196	3.495e-07	0.03428	0.004185	5.79e-08	0.3137	1384	8.108	9.917e-05	0.01777	3.956e-10	0.0004809	0	2.233e-05	3.301e-14	3.056e-20	4.502e-27	6.003e-27	7.503e-27	1.156e-08	6.885e-09	9.933e-11	0.03601	8.339e-11	3.033e-24	0.2205	4.055e-07	1.38e-07	6.234e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1764	1955.013	3.45e+19	0	0	100000	1.95065554	3.698e-07	0.03574	0.004299	5.691e-08	0.3222	1422	8.329	9.604e-05	0.01799	3.946e-10	0.0004867	0	2.163e-05	3.391e-14	2.874e-20	4.625e-27	6.166e-27	7.708e-27	1.17e-08	6.868e-09	9.763e-11	0.03701	8.317e-11	2.981e-24	0.2265	4.165e-07	1.418e-07	6.404e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.642e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
