Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	
532	1955	3.45e+19	0	0	100000	1.96759	1.885185e-05	1.546141e+25	1.338974e+25	3.313946e+23	1.305835e+25	1.196329e+24	8.753369e+23	1.123265e+24	9.727592e+23	2.407568e+22	9.486835e+23	8.691279e+22	6.359285e+22	0.0566143	5.616324e+23	0	0	0	2.565673e+23	1.931479e+23	1.119172e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+25	1.121668e+17	1.447029e+25	6.541366e+24	9.865901e+19	6.541267e+24	3.501943e+24	1.629059e+13	3.501943e+24	1.308273e+25	3.493521e+13	1.308273e+25	3.89839e+24	1.008006e+14	3.89839e+24	1.248806e+25	5.300535e+19	1.248801e+25	5.039953e+23	6.375402e-10	0.0005470637	1.464499e+11	6.77222e+07	3.898895e+10	1.313662e-06	3.688968e-12	1.601125e-18	0.540249	0.5	0.03731483	1	2.257394	0.2807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02152151	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03241	0	1.097623e-13	0	1.097623e-13	0	-447.807	0	-447.807	0	30646.45	77194.93	10.86125	8586.815	3521075	1.106061	0	0	0	1	2	0	0	0	
560	1955	3.45e+19	0	0	100000	1.9672	1.885185e-05	1.627517e+25	1.404465e+25	3.545073e+23	1.369014e+25	1.28858e+24	9.419408e+23	1.182384e+24	1.020338e+24	2.575481e+22	9.945828e+23	9.361478e+22	6.84316e+22	0.05787595	5.91192e+23	0	0	0	2.703127e+23	2.030719e+23	1.178073e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523189e+25	1.087884e+17	1.523189e+25	6.885648e+24	1.047018e+20	6.885543e+24	3.686256e+24	1.712649e+13	3.686256e+24	1.37713e+25	3.672781e+13	1.37713e+25	4.103568e+24	1.05973e+14	4.103568e+24	1.314533e+25	5.572517e+19	1.314527e+25	4.946276e+23	6.523312e-10	0.0005751372	1.317081e+11	8.082883e+07	4.479692e+10	1.375964e-06	4.047169e-12	1.839902e-18	0.5330448	0.5	0.03856332	1	2.376204	0.295493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02149827	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0328	0	1.054248e-13	0	1.054248e-13	0	-448.4623	0	-448.4623	0	30652.53	77194.93	11.43288	8588.517	3521075	1.106061	0	0	0	1	2	0	0	0	
588	1955	3.45e+19	0	0	100000	1.96681	1.885185e-05	1.708893e+25	1.469407e+25	3.77995e+23	1.431608e+25	1.384433e+24	1.010422e+24	1.241503e+24	1.067518e+24	2.746118e+22	1.040057e+24	1.005784e+23	7.340671e+22	0.05912728	6.207516e+23	0	0	0	2.841187e+23	2.129355e+23	1.236975e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599348e+25	1.053542e+17	1.599348e+25	7.22993e+24	1.108784e+20	7.22982e+24	3.870569e+24	1.796658e+13	3.870569e+24	1.445986e+25	3.85294e+13	1.445986e+25	4.308746e+24	1.111713e+14	4.308746e+24	1.380259e+25	5.845863e+19	1.380254e+25	4.858103e+23	6.666657e-10	0.0006029476	1.20401e+11	9.467544e+07	5.045809e+10	1.431716e-06	4.381788e-12	2.07274e-18	0.5275718	0.5	0.03971388	1	2.495014	0.3102677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02147519	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03319	0	1.012919e-13	0	1.012919e-13	0	-449.1123	0	-449.1123	0	30658.61	77194.93	12.0045	8590.221	3521075	1.106061	0	0	0	1	2	0	0	0	
616	1955	3.45e+19	0	0	100000	1.96642	1.885185e-05	1.790268e+25	1.53381e+25	4.018447e+23	1.493625e+25	1.483797e+24	1.080788e+24	1.300622e+24	1.114306e+24	2.919385e+22	1.085113e+24	1.077972e+23	7.851878e+22	0.06037016	6.503112e+23	0	0	0	2.979754e+23	2.227482e+23	1.295876e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675508e+25	1.018914e+17	1.675508e+25	7.574213e+24	1.171883e+20	7.574096e+24	4.054882e+24	1.881037e+13	4.054882e+24	1.514843e+25	4.033892e+13	1.514843e+25	4.513925e+24	1.163926e+14	4.513925e+24	1.445986e+25	6.120414e+19	1.44598e+25	4.774882e+23	6.805778e-10	0.0006304995	1.114395e+11	1.092688e+08	5.59951e+10	1.482359e-06	4.697257e-12	2.300563e-18	0.5234601	0.5	0.04079818	1	2.613824	0.3250423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02145229	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03358	0	9.735239e-14	0	9.735239e-14	0	-449.7571	0	-449.7571	0	30664.69	77194.93	12.57612	8591.925	3521075	1.106061	0	0	0	1	2	0	0	0	
644	1955	3.45e+19	0	0	100000	1.96603	1.885185e-05	1.871644e+25	1.597681e+25	4.260442e+23	1.555076e+25	1.586581e+24	1.153055e+24	1.359742e+24	1.160708e+24	3.095193e+22	1.129756e+24	1.152644e+23	8.376898e+22	0.06160654	6.798708e+23	0	0	0	3.118732e+23	2.325199e+23	1.354777e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751667e+25	9.842242e+16	1.751667e+25	7.918495e+24	1.236303e+20	7.918372e+24	4.239194e+24	1.965726e+13	4.239194e+24	1.583699e+25	4.215512e+13	1.583699e+25	4.719103e+24	1.216331e+14	4.719103e+24	1.511713e+25	6.395976e+19	1.511706e+25	4.696143e+23	6.940978e-10	0.0006577969	1.041173e+11	1.246538e+08	6.144947e+10	1.529092e-06	4.998094e-12	2.525076e-18	0.5203881	0.5	0.04183739	1	2.732634	0.339817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02142958	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03397	0	9.359599e-14	0	9.359599e-14	0	-450.3967	0	-450.3967	0	30670.77	77194.93	13.14774	8593.629	3521075	1.106061	0	0	0	1	2	0	0	0	
672	1955	3.45e+19	0	0	100000	1.96564	1.885185e-05	1.95302e+25	1.661027e+25	4.505816e+23	1.615969e+25	1.692693e+24	1.227241e+24	1.418861e+24	1.206729e+24	3.273456e+22	1.173994e+24	1.229734e+23	8.915853e+22	0.06283811	7.094304e+23	0	0	0	3.258037e+23	2.422589e+23	1.413678e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.827827e+25	9.496637e+16	1.827827e+25	8.262778e+24	1.302029e+20	8.262647e+24	4.423507e+24	2.050668e+13	4.423507e+24	1.652556e+25	4.397672e+13	1.652556e+25	4.924282e+24	1.268892e+14	4.924282e+24	1.577439e+25	6.672359e+19	1.577433e+25	4.621475e+23	7.072519e-10	0.000684844	9.796805e+10	1.40899e+08	6.686921e+10	1.572874e-06	5.288412e-12	2.748246e-18	0.5180954	0.5	0.04284572	1	2.851445	0.3545916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02140706	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03436	0	9.001286e-14	0	9.001286e-14	0	-451.0312	0	-451.0312	0	30676.86	77194.93	13.71935	8595.335	3521075	1.106061	0	0	0	1	2	0	0	0	
700	1955	3.45e+19	0	0	100000	1.96525	1.885185e-05	2.034396e+25	1.723855e+25	4.754454e+23	1.67631e+25	1.802053e+24	1.303357e+24	1.47798e+24	1.252373e+24	3.454091e+22	1.217832e+24	1.309184e+23	9.468834e+22	0.06406605	7.3899e+23	0	0	0	3.397597e+23	2.519725e+23	1.472578e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903986e+25	9.154006e+16	1.903986e+25	8.60706e+24	1.369049e+20	8.606923e+24	4.60782e+24	2.135809e+13	4.60782e+24	1.721412e+25	4.58026e+13	1.721412e+25	5.12946e+24	1.321577e+14	5.12946e+24	1.643166e+25	6.949391e+19	1.643159e+25	4.550524e+23	7.200639e-10	0.0007116445	9.267886e+10	1.580858e+08	7.230141e+10	1.614453e-06	5.571706e-12	2.972009e-18	0.5163794	0.5	0.04383268	1	2.970255	0.3693663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02138476	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03475	0	8.659381e-14	0	8.659381e-14	0	-451.6606	0	-451.6606	0	30682.95	77194.93	14.29096	8597.041	3521075	1.106061	0	0	0	1	2	0	0	0	
728	1955	3.45e+19	0	0	100000	1.96486	1.885185e-05	2.115772e+25	1.786172e+25	5.006248e+23	1.736109e+25	1.914588e+24	1.381411e+24	1.537099e+24	1.297646e+24	3.637018e+22	1.261276e+24	1.39094e+23	1.003589e+23	0.06529112	7.685496e+23	0	0	0	3.537356e+23	2.616662e+23	1.531478e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980145e+25	8.815745e+16	1.980145e+25	8.951342e+24	1.437358e+20	8.951199e+24	4.792133e+24	2.221107e+13	4.792133e+24	1.790268e+25	4.763184e+13	1.790268e+25	5.334638e+24	1.374359e+14	5.334638e+24	1.708893e+25	7.226932e+19	1.708885e+25	4.482978e+23	7.325546e-10	0.0007382019	8.803654e+10	1.763008e+08	7.778845e+10	1.654396e-06	5.850818e-12	3.198104e-18	0.5150858	0.5	0.04480463	1	3.089065	0.3841409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02136269	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03514	0	8.333017e-14	0	8.333017e-14	0	-452.285	0	-452.285	0	30689.04	77194.93	14.86257	8598.748	3521075	1.106061	0	0	0	1	2	0	0	0	
756	1955	3.45e+19	0	0	100000	1.96447	1.885185e-05	2.197148e+25	1.847984e+25	5.261089e+23	1.795373e+25	2.030234e+24	1.461404e+24	1.596218e+24	1.342552e+24	3.822159e+22	1.304331e+24	1.474956e+23	1.061704e+23	0.06651369	7.981092e+23	0	0	0	3.677271e+23	2.713442e+23	1.590378e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056305e+25	8.483071e+16	2.056305e+25	9.295625e+24	1.506953e+20	9.295474e+24	4.976446e+24	2.306527e+13	4.976446e+24	1.859125e+25	4.946371e+13	1.859125e+25	5.539817e+24	1.427216e+14	5.539817e+24	1.774619e+25	7.504872e+19	1.774612e+25	4.418564e+23	7.447428e-10	0.0007645198	8.389381e+10	1.956308e+08	8.336646e+10	1.693128e-06	6.127975e-12	3.428019e-18	0.5140991	0.5	0.04576573	1	3.207875	0.3989156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02134087	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03553	0	8.021381e-14	0	8.021381e-14	0	-452.9045	0	-452.9045	0	30695.14	77194.93	15.43418	8600.455	3521075	1.106061	0	0	0	1	2	0	0	0	
784	1955	3.45e+19	0	0	100000	1.96408	1.885185e-05	2.278524e+25	1.909297e+25	5.518876e+23	1.854108e+25	2.148934e+24	1.543332e+24	1.655338e+24	1.387096e+24	4.00944e+22	1.347002e+24	1.561191e+23	1.121224e+23	0.06773387	8.276688e+23	0	0	0	3.817311e+23	2.810099e+23	1.649278e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.132464e+25	8.156947e+16	2.132464e+25	9.639907e+24	1.577839e+20	9.639749e+24	5.160758e+24	2.392043e+13	5.160758e+24	1.927981e+25	5.129763e+13	1.927981e+25	5.744995e+24	1.480134e+14	5.744995e+24	1.840346e+25	7.783125e+19	1.840338e+25	4.357039e+23	7.566456e-10	0.0007906013	8.014741e+10	2.161606e+08	8.906513e+10	1.730958e-06	6.404875e-12	3.662973e-18	0.5133342	0.5	0.04671868	1	3.326685	0.4136902	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02131929	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03592	0	7.723706e-14	0	7.723706e-14	0	-453.5192	0	-453.5192	0	30701.23	77194.93	16.00579	8602.163	3521075	1.106061	0	0	0	1	2	0	0	0	
812	1955	3.45e+19	0	0	100000	1.96369	1.885185e-05	2.359899e+25	1.970117e+25	5.779507e+23	1.912322e+25	2.270639e+24	1.627187e+24	1.714457e+24	1.431281e+24	4.198787e+22	1.389294e+24	1.64961e+23	1.182145e+23	0.06895155	8.572284e+23	0	0	0	3.957451e+23	2.906656e+23	1.708177e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.208624e+25	7.838192e+16	2.208624e+25	9.98419e+24	1.650021e+20	9.984025e+24	5.345071e+24	2.477635e+13	5.345071e+24	1.996838e+25	5.31332e+13	1.996838e+25	5.950174e+24	1.533098e+14	5.950174e+24	1.906073e+25	8.061627e+19	1.906064e+25	4.298187e+23	7.682782e-10	0.0008164496	7.672383e+10	2.37971e+08	9.49081e+10	1.768112e-06	6.68278e-12	3.903943e-18	0.5127285	0.5	0.04766516	1	3.445496	0.4284649	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02129799	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03631	0	7.439269e-14	0	7.439269e-14	0	-454.1291	0	-454.1291	0	30707.33	77194.93	16.57739	8603.872	3521075	1.106061	0	0	0	1	2	0	0	0	
840	1955	3.45e+19	0	0	100000	1.9633	1.885185e-05	2.441275e+25	2.030449e+25	6.042886e+23	1.97002e+25	2.395305e+24	1.712958e+24	1.773576e+24	1.475112e+24	4.390131e+22	1.431211e+24	1.740179e+23	1.244457e+23	0.07016654	8.86788e+23	0	0	0	4.097674e+23	3.00313e+23	1.767076e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.284783e+25	7.527483e+16	2.284783e+25	1.032847e+25	1.723509e+20	1.03283e+25	5.529384e+24	2.563289e+13	5.529384e+24	2.065694e+25	5.497009e+13	2.065694e+25	6.155352e+24	1.586101e+14	6.155352e+24	1.971799e+25	8.34033e+19	1.971791e+25	4.241816e+23	7.796546e-10	0.0008420678	7.356977e+10	2.611384e+08	1.009138e+11	1.804749e-06	6.962597e-12	4.151687e-18	0.5122367	0.5	0.04860616	1	3.564306	0.4432395	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02127698	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0367	0	7.167392e-14	0	7.167392e-14	0	-454.7342	0	-454.7342	0	30713.43	77194.93	17.14899	8605.581	3521075	1.106061	0	0	0	1	2	0	0	0	
868	1955	3.45e+19	0	0	100000	1.96291	1.885185e-05	2.522651e+25	2.090299e+25	6.308918e+23	2.02721e+25	2.522892e+24	1.800631e+24	1.832695e+24	1.518593e+24	4.583402e+22	1.472759e+24	1.83287e+23	1.308151e+23	0.07137854	9.163476e+23	0	0	0	4.237966e+23	3.099534e+23	1.825975e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.360943e+25	7.225306e+16	2.360943e+25	1.067275e+25	1.798315e+20	1.067257e+25	5.713697e+24	2.648994e+13	5.713697e+24	2.134551e+25	5.680808e+13	2.134551e+25	6.36053e+24	1.639136e+14	6.36053e+24	2.037526e+25	8.619199e+19	2.037517e+25	4.187752e+23	7.907874e-10	0.0008674587	7.064582e+10	2.857349e+08	1.070962e+11	1.840981e-06	7.244961e-12	4.406784e-18	0.5118262	0.5	0.04954223	1	3.683116	0.4580142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02125625	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03709	0	6.907432e-14	0	6.907432e-14	0	-455.3347	0	-455.3347	0	30719.53	77194.93	17.72059	8607.292	3521075	1.106061	0	0	0	1	2	0	0	0	
896	1955	3.45e+19	0	0	100000	1.96252	1.885185e-05	2.604027e+25	2.149671e+25	6.577511e+23	2.083896e+25	2.653364e+24	1.890191e+24	1.891814e+24	1.561727e+24	4.778534e+22	1.513942e+24	1.927657e+23	1.373216e+23	0.07258724	9.459072e+23	0	0	0	4.378321e+23	3.195878e+23	1.884874e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.437102e+25	6.932039e+16	2.437102e+25	1.101704e+25	1.874454e+20	1.101685e+25	5.89801e+24	2.734743e+13	5.89801e+24	2.203407e+25	5.8647e+13	2.203407e+25	6.565709e+24	1.692198e+14	6.565709e+24	2.103252e+25	8.89821e+19	2.103244e+25	4.135841e+23	8.016884e-10	0.0008926252	6.792214e+10	3.118282e+08	1.134656e+11	1.876883e-06	7.530295e-12	4.669665e-18	0.5114737	0.5	0.05047361	1	3.801926	0.4727888	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02123584	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03748	0	6.658786e-14	0	6.658786e-14	0	-455.9306	0	-455.9306	0	30725.64	77194.93	18.29218	8609.002	3521075	1.106061	0	0	0	1	2	0	0	0	
924	1955	3.45e+19	0	0	100000	1.96213	1.885185e-05	2.685403e+25	2.208572e+25	6.848576e+23	2.140086e+25	2.786687e+24	1.981621e+24	1.950934e+24	1.604518e+24	4.975461e+22	1.554763e+24	2.024516e+23	1.43964e+23	0.07379234	9.754668e+23	0	0	0	4.518729e+23	3.292167e+23	1.943772e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.513262e+25	6.647947e+16	2.513262e+25	1.136132e+25	1.951941e+20	1.136112e+25	6.082322e+24	2.82053e+13	6.082322e+24	2.272264e+25	6.048674e+13	2.272264e+25	6.770887e+24	1.745284e+14	6.770887e+24	2.168979e+25	9.177345e+19	2.16897e+25	4.08594e+23	8.123681e-10	0.0009175698	6.537559e+10	3.39482e+08	1.200296e+11	1.912507e-06	7.818864e-12	4.940641e-18	0.5111629	0.5	0.05140036	1	3.920736	0.4875635	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02121576	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03787	0	6.420883e-14	0	6.420883e-14	0	-456.5219	0	-456.5219	0	30731.75	77194.93	18.86377	8610.714	3521075	1.106061	0	0	0	1	2	0	0	0	
952	1955	3.45e+19	0	0	100000	1.96174	1.885185e-05	2.766779e+25	2.267005e+25	7.122026e+23	2.195785e+25	2.92283e+24	2.074904e+24	2.010053e+24	1.64697e+24	5.174121e+22	1.595228e+24	2.123424e+23	1.507409e+23	0.07499351	1.005026e+24	0	0	0	4.659188e+23	3.388407e+23	2.002669e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.589421e+25	6.373194e+16	2.589421e+25	1.17056e+25	2.030792e+20	1.17054e+25	6.266635e+24	2.90635e+13	6.266635e+24	2.34112e+25	6.232721e+13	2.34112e+25	6.976066e+24	1.79839e+14	6.976066e+24	2.234706e+25	9.45659e+19	2.234696e+25	4.037923e+23	8.228363e-10	0.0009422954	6.298773e+10	3.687567e+08	1.267935e+11	1.947886e-06	8.110819e-12	5.219932e-18	0.5108821	0.5	0.05232245	1	4.039547	0.5023381	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02119601	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03826	0	6.193187e-14	0	6.193187e-14	0	-457.1088	0	-457.1088	0	30737.86	77194.93	19.43536	8612.426	3521075	1.106061	0	0	0	1	2	0	0	0	
980	1955	3.45e+19	0	0	100000	1.96135	1.885185e-05	2.848154e+25	2.324976e+25	7.397775e+23	2.250998e+25	3.061765e+24	2.170023e+24	2.069172e+24	1.689085e+24	5.374452e+22	1.63534e+24	2.224359e+23	1.576512e+23	0.07619049	1.034586e+24	0	0	0	4.799693e+23	3.4846e+23	2.061567e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66558e+25	6.107844e+16	2.66558e+25	1.204988e+25	2.111024e+20	1.204967e+25	6.450948e+24	2.992201e+13	6.450948e+24	2.409977e+25	6.416834e+13	2.409977e+25	7.181244e+24	1.851516e+14	7.181244e+24	2.300432e+25	9.735937e+19	2.300423e+25	3.991674e+23	8.331022e-10	0.0009668043	6.074348e+10	3.9971e+08	1.337607e+11	1.983041e-06	8.406224e-12	5.507687e-18	0.5106234	0.5	0.05323977	1	4.158357	0.5171128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02117661	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03865	0	5.975189e-14	0	5.975189e-14	0	-457.6912	0	-457.6912	0	30743.97	77194.93	20.00695	8614.139	3521075	1.106061	0	0	0	1	2	0	0	0	
1008	1955	3.45e+19	0	0	100000	1.96096	1.885185e-05	2.92953e+25	2.382488e+25	7.67574e+23	2.305731e+25	3.203462e+24	2.266959e+24	2.128291e+24	1.730867e+24	5.576392e+22	1.675104e+24	2.327302e+23	1.646936e+23	0.07738302	1.064146e+24	0	0	0	4.940241e+23	3.580751e+23	2.120464e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74174e+25	5.85194e+16	2.74174e+25	1.239417e+25	2.192655e+20	1.239395e+25	6.635261e+24	3.078081e+13	6.635261e+24	2.478833e+25	6.601009e+13	2.478833e+25	7.386422e+24	1.904661e+14	7.386422e+24	2.366159e+25	1.001538e+20	2.366149e+25	3.947087e+23	8.431741e-10	0.0009910991	5.863023e+10	4.323968e+08	1.409334e+11	2.017984e-06	8.705086e-12	5.803999e-18	0.5103812	0.5	0.05415222	1	4.277167	0.5318874	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02115757	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03904	0	5.76641e-14	0	5.76641e-14	0	-458.2693	0	-458.2693	0	30750.09	77194.93	20.57853	8615.852	3521075	1.106061	0	0	0	1	2	0	0	0	
1036	1955	3.45e+19	0	0	100000	1.96057	1.885185e-05	3.010906e+25	2.439547e+25	7.95584e+23	2.359989e+25	3.347896e+24	2.365695e+24	2.18741e+24	1.77232e+24	5.779884e+22	1.714522e+24	2.432232e+23	1.718668e+23	0.07857088	1.093705e+24	0	0	0	5.080832e+23	3.676859e+23	2.179361e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.817899e+25	5.605413e+16	2.817899e+25	1.273845e+25	2.275702e+20	1.273822e+25	6.819574e+24	3.163989e+13	6.819574e+24	2.54769e+25	6.785244e+13	2.54769e+25	7.591601e+24	1.957822e+14	7.591601e+24	2.431886e+25	1.029491e+20	2.431875e+25	3.904064e+23	8.530598e-10	0.001015182	5.663716e+10	4.668701e+08	1.483128e+11	2.052723e-06	9.00737e-12	6.108925e-18	0.5101519	0.5	0.05505966	1	4.395977	0.5466621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02113891	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.03943	0	5.566397e-14	0	5.566397e-14	0	-458.8431	0	-458.8431	0	30756.21	77194.93	21.15011	8617.567	3521075	1.106061	0	0	0	1	2	0	0	0	
