Time (s),Average dC (atm/m^3)
8020000.0,3.0802020943837996e+23
8030000.0,3.080201780227422e+23
8040000.0,3.080202447254646e+23
8050000.0,3.080202167379229e+23
8060000.0,3.080199902262517e+23
8070000.0,3.080198984703539e+23
8080000.0,3.080200890440153e+23
8090000.0,3.080199434535925e+23
8100000.0,3.080199807789675e+23
8110000.0,3.080207289592034e+23
8120000.0,3.080205658019077e+23
8130000.0,3.080204600757878e+23
8140000.0,3.0802068035734035e+23
8150000.0,3.080205036774099e+23
8160000.0,3.0802040344990385e+23
8170000.0,3.080203720130452e+23
8180000.0,3.080202445332183e+23
8190000.0,3.080201009192889e+23
8200000.0,3.0802002700788494e+23
8210000.0,3.080200587792576e+23
8220000.0,3.080201817233476e+23
8230000.0,3.08019926457671e+23
8240000.0,3.080199419639629e+23
8250000.0,3.080200701818751e+23
8260000.0,3.080199510348045e+23
8270000.0,3.080200559049375e+23
8280000.0,3.080200765276222e+23
8290000.0,3.0802009316571996e+23
8300000.0,3.080200719360412e+23
8310000.0,3.080200351346757e+23
8320000.0,3.0802016756228595e+23
8330000.0,3.080200059654998e+23
8340000.0,3.0802048673109254e+23
8350000.0,3.08020374279728e+23
8360000.0,3.0802028890561446e+23
8370000.0,3.080202274451816e+23
8380000.0,3.080203815955221e+23
8390000.0,3.080201732585124e+23
8400000.0,3.0802026984336896e+23
8410000.0,3.0802024625356e+23
8420000.0,3.080202640043073e+23
8430000.0,3.080204509142006e+23
8440000.0,3.080202859558186e+23
8450000.0,3.0802026806336446e+23
8460000.0,3.080201267943115e+23
8470000.0,3.080199460520276e+23
8480000.0,3.0801989370680355e+23
8490000.0,3.080202309466197e+23
8500000.0,3.0802024827728335e+23
8510000.0,3.0802045713497816e+23
8520000.0,3.0802024137488375e+23
8530000.0,3.080200055225888e+23
8540000.0,3.080198292002912e+23
8550000.0,3.0801973112237416e+23
8560000.0,3.0801972533535086e+23
8570000.0,3.080196830078644e+23
8580000.0,3.080199469318991e+23
8590000.0,3.080197829857652e+23
8600000.0,3.0801977998136015e+23
8610000.0,3.080200502914823e+23
8620000.0,3.080197974356469e+23
8630000.0,3.08019723359154e+23
8640000.0,3.080198287648229e+23
8650000.0,3.0801983632387595e+23
8660000.0,3.080196900781237e+23
8670000.0,3.080198416017138e+23
8680000.0,3.0801970183085336e+23
8690000.0,3.08019574660583e+23
8700000.0,3.0801953838855935e+23
8710000.0,3.080197349118453e+23
8720000.0,3.0801980160316524e+23
8730000.0,3.0802007991251725e+23
8740000.0,3.080200045876054e+23
8750000.0,3.0801995279692596e+23
8760000.0,3.08020339564487e+23
8770000.0,3.080202863023094e+23
8780000.0,3.0802022560036914e+23
8790000.0,3.080202041834376e+23
8800000.0,3.0802011321642595e+23
8810000.0,3.080204435823779e+23
8820000.0,3.080205291140387e+23
8830000.0,3.080202225326964e+23
8840000.0,3.080203152314444e+23
8850000.0,3.0802023637816376e+23
8860000.0,3.0801999691067096e+23
8870000.0,3.0801995117408995e+23
8880000.0,3.080203855677621e+23
8890000.0,3.080203246251385e+23
8900000.0,3.0802021712833516e+23
8910000.0,3.080205144642876e+23
8920000.0,3.0802015564179984e+23
8930000.0,3.080199656309303e+23
8940000.0,3.080197476704055e+23
8950000.0,3.080197012284911e+23
8960000.0,3.080196830656346e+23
8970000.0,3.0801967236339004e+23
8980000.0,3.080196295129945e+23
8990000.0,3.0801978844439497e+23
9000000.0,3.080197204599382e+23
9010000.0,3.0801981272028825e+23
9020000.0,3.0801991274625654e+23
9030000.0,3.0801996174132226e+23
9040000.0,3.080201125365874e+23
9050000.0,3.0802011123614035e+23
9060000.0,3.0802006357707474e+23
9070000.0,3.080202051470994e+23
9080000.0,3.080200614049759e+23
9090000.0,3.0802004045351406e+23
9100000.0,3.0801994461092405e+23
9110000.0,3.080199350186322e+23
9120000.0,3.080198463667075e+23
9130000.0,3.0801982311460236e+23
9140000.0,3.080197605894873e+23
9150000.0,3.0801975545452206e+23
9160000.0,3.08019630982037e+23
9170000.0,3.080196623042862e+23
9180000.0,3.080199853957323e+23
9190000.0,3.080201428263058e+23
9200000.0,3.080199830030024e+23
9210000.0,3.080199147590024e+23
9220000.0,3.0801993027175624e+23
9230000.0,3.080198453769222e+23
9240000.0,3.080197210703436e+23
9250000.0,3.0801971467866076e+23
9260000.0,3.0801970541775926e+23
9270000.0,3.0802011428634264e+23
9280000.0,3.0802004250589137e+23
9290000.0,3.080202251674226e+23
9300000.0,3.080199347543318e+23
9310000.0,3.080199031697409e+23
9320000.0,3.0801983555357115e+23
9330000.0,3.080197652254987e+23
9340000.0,3.080197741574984e+23
9350000.0,3.080197483318424e+23
9360000.0,3.0801979149120416e+23
9370000.0,3.080198459307419e+23
9380000.0,3.0801991315362754e+23
9390000.0,3.080198988289252e+23
9400000.0,3.080202259913166e+23
9410000.0,3.080201974816322e+23
9420000.0,3.080203967395706e+23
9430000.0,3.080204852770145e+23
9440000.0,3.080203642095094e+23
9450000.0,3.0802020315373396e+23
9460000.0,3.080203855114793e+23
9470000.0,3.080203789176837e+23
9480000.0,3.0802021397497164e+23
9490000.0,3.08020083614985e+23
9500000.0,3.080199918238571e+23
9510000.0,3.080200516456327e+23
9520000.0,3.080203626101715e+23
9530000.0,3.0802008937430866e+23
9540000.0,3.080200381463946e+23
9550000.0,3.0802021223814385e+23
9560000.0,3.0802015855557894e+23
9570000.0,3.080203661635563e+23
9580000.0,3.080202142886304e+23
9590000.0,3.08020499937232e+23
9600000.0,3.0802032708252186e+23
9610000.0,3.080202204884937e+23
9620000.0,3.080202002407066e+23
9630000.0,3.0802016074278976e+23
9640000.0,3.080201856566589e+23
9650000.0,3.0802020726276e+23
9660000.0,3.080201445770511e+23
9670000.0,3.080199655472241e+23
9680000.0,3.080201724517927e+23
9690000.0,3.080201095355509e+23
9700000.0,3.0801999608057565e+23
9710000.0,3.0801997170110996e+23
9720000.0,3.0802010155264306e+23
9730000.0,3.080202033389298e+23
9740000.0,3.080203742503613e+23
9750000.0,3.080208436806749e+23
9760000.0,3.080204921358678e+23
9770000.0,3.0802042400872715e+23
9780000.0,3.0802039429739444e+23
9790000.0,3.080204781519096e+23
9800000.0,3.080205108326015e+23
9810000.0,3.080203827324425e+23
9820000.0,3.080205228257965e+23
9830000.0,3.080203903001415e+23
9840000.0,3.080204240572791e+23
9850000.0,3.080204451427997e+23
9860000.0,3.080205871124825e+23
9870000.0,3.0802049301421106e+23
9880000.0,3.080205873046941e+23
9890000.0,3.080205078028787e+23
9900000.0,3.080205722740553e+23
9910000.0,3.080205163600347e+23
9920000.0,3.080204623044436e+23
9930000.0,3.0802045282257504e+23
9940000.0,3.0802059585805726e+23
9950000.0,3.0802051217261465e+23
9960000.0,3.080204686338264e+23
9970000.0,3.0802032761368255e+23
9980000.0,3.080203991873076e+23
9990000.0,3.0802030802038715e+23
10000000.0,3.080200955559493e+23
