label,score_total,score_swd,score_Nd,score_Nd_drop,score_Rd,score_pressure,score_fdot_prior,f_n,K_d,rho_d,fission_rate,Dv_scale,Dg_scale,b_scale,gb_scale,gd_scale,coalescence_d_scale,capture_scale,swD_1p3_1600K,swB_1p3_1600K,Rd_1p3_1600K,Nd_1p3_1600K,Nd_1p3_1400K,Nd_1p3_1725K,Nd_drop_1725_over_1400_log10,swD_3p2_1600K,swB_3p2_1600K,max_f_cap_step_3p2_1600K,capture_fraction_sum_3p2_1600K,capture_raw_sum_3p2_1600K,dt_h,n_modes,use_full_exp,D1_Xe,D2_Xe,D2_Xe_over_Dg_unscaled,D2_Xe_scaled,D2_xe_scale,D3_Xe,Dg,Dg_D1_scale,Dg_D3_scale,Dv,Dv_D1_scale,Dv_D2_scale,Rd1900_soft_max_nm,Rd2000_max_nm,Rd_1900_2000_ratio_max,Rd_1p3_1700K,Rd_1p3_1800K,Rd_1p3_1900K,Rd_1p3_2000K,Rd_inc_1600_1700_nm,Rd_inc_1700_1800_nm,Rd_inc_1800_1900_nm,Rd_inc_1800_2000_nm,Rd_inc_1900_2000_nm,Rd_last_increment_factor_max,Rd_post1800_delta_max_nm,Rd_ratio_2000_over_1700,Rd_ratio_2000_over_1800,Rd_ratio_2000_over_1900,Rd_ratio_max,b_bulk_scale,b_dislocation_scale,bulk_gas_1p1_1200,bulk_gas_1p1_1500,bulk_gas_1p1_1600,bulk_gas_1p1_2000,bulk_gas_1p1_2200,bulk_gas_1p3_1600K,bulk_gas_3p2_1200,bulk_gas_3p2_1500,bulk_gas_3p2_1600K,bulk_gas_3p2_1800,bulk_gas_3p2_2000,bulk_gas_3p2_2200,disl_gas_1p1_1200,disl_gas_1p1_1500,disl_gas_1p1_1600,disl_gas_1p1_2000,disl_gas_1p1_2200,disl_gas_1p3_1600K,disl_gas_3p2_1200,disl_gas_3p2_1500,disl_gas_3p2_1600K,disl_gas_3p2_1800,disl_gas_3p2_2000,disl_gas_3p2_2200,family,gd_bubble_scale,gd_line_alpha,gd_line_scale,matrix_gas_1p1_1200,matrix_gas_1p1_1500,matrix_gas_1p1_1600,matrix_gas_1p1_2000,matrix_gas_1p1_2200,matrix_gas_3p2_1200,matrix_gas_3p2_1500,matrix_gas_3p2_1800,matrix_gas_3p2_2000,matrix_gas_3p2_2200,p_b_over_eq_1p3_1600K,p_d_over_eq_1p3_1600K,qgb_gas_1p1_1200,qgb_gas_1p1_1500,qgb_gas_1p1_1600,qgb_gas_1p1_2000,qgb_gas_1p1_2200,qgb_gas_1p3_1600K,qgb_gas_3p2_1200,qgb_gas_3p2_1500,qgb_gas_3p2_1600K,qgb_gas_3p2_1800,qgb_gas_3p2_2000,qgb_gas_3p2_2200,score_base_highT_guard,score_partition,score_qgb,score_radius_guard,score_radius_saturation,score_rizk_prior,score_swig_diag,trial_number,state
capture_only_v6_trial_01385,1.7518204800495754,0.6319442133443014,0.6200971715504658,0.5217735995363245,0.09112592026275772,0.03695058192014725,0.08167195883873272,2.7148002226612734e-07,747847.3675452078,9472431138779.57,6.03450933113027e+19,1.0,1.0,1.0,5.560608654252539,1.0,0.35800095134929955,7.1640582111582365,2.5608383578859266,1.819200603877604,96.36628651514272,6.831533240690507e+18,6.972696996853927e+18,6.435345105471459e+18,-0.03482895147442613,3.6659179357269838,6.264587433820071,0.002450051474630678,0.32360199826782843,0.32360199826782843,12.0,22,0,4.2934800659537927e-19,3.356010151510628e-105,1.2434341366846539e-88,4.653000032046075e-107,0.013864678061094773,1.1163842262591e-19,3.742055887618049e-19,0.16149924795068274,2.7308358665108052,7.674555677484018e-21,0.2900182297528014,3.803760139610152,700.0,800.0,1.35,124.44349437868108,165.30212848490572,209.93699951310214,254.61321378591092,28.077207863538362,40.85863410622464,44.634871028196414,89.31108530100519,44.67621427280878,0.75,350.0,2.046014659562065,1.5402899897272677,1.212807720299063,2.8,0.20957650411280607,0.15567033787930676,63.015344942062065,60.9962742485228,57.128034047379806,0.741923299705722,0.01822670571857286,61.929237372926146,82.70870571819745,81.84862331833122,80.29972179812286,59.047792602249714,5.969066743351688,1.0422430831239973,31.31004183019227,33.45429335459683,37.32297262174274,92.70024869287803,93.43511615661188,32.55192285114523,11.770876694316046,12.760872676663453,14.254506972615447,33.87108172414821,82.77403068714872,85.05407514494983,capture_only,9.990276207250869,0.5686182614864957,9.046946389408415,0.38898268005129555,0.36336478509364045,0.3129751730080696,0.0031488933580567885,0.0002449470758045972,0.13471498825738054,0.12547165318255793,0.01856607460368407,0.003009707760926235,0.0003187935609545941,1.0092394368343012,1.4715414058919423,5.285630547694378,5.186067611786746,5.236018157869388,6.554679114058188,6.546412190593745,5.25359232413546,5.385702599229129,5.265032351822773,5.338013201707134,7.062559598998383,11.253892861738663,13.903362978365196,0.0448526527991928,0.04701513590716053,0.0,0.0,0.01431091300106253,0.2197057843060637,2.768907687080697,1385,TrialState.COMPLETE
capture_only_v6_trial_00895,1.752009616676685,0.6068481166924624,0.6292941755173894,0.5183020637208782,0.12149357665123027,0.03058114762800932,0.11186350451779417,4.2360990644823236e-07,774701.4691191268,11581477727769.639,6.468945746826907e+19,1.0,1.0,1.0,7.216494872379964,1.0,0.4243719783634096,6.416199445771166,2.552369959512258,1.650026505358729,89.16863319716042,8.594461809483634e+18,8.800039989079364e+18,8.039631369851705e+18,-0.039248509574543754,3.7574054565022657,5.641282871132852,0.0023126007737499605,0.30416702532650935,0.30416702532650935,12.0,22,0,4.2934800659537927e-19,3.474713796800178e-105,1.3593300294580267e-88,5.002473071756889e-107,0.014396791690767758,1.1967549631629777e-19,3.6801019350329564e-19,0.17213660241841458,2.457509644376516,7.852714916640635e-21,0.29560016893139573,3.8046770467254225,700.0,800.0,1.35,114.33633384467792,151.31124921248343,193.24124695381295,236.0013518046033,25.167700647517506,36.97491536780551,41.929997741329515,84.69010259211987,42.760104850790356,0.75,350.0,2.06409759582814,1.5597079069328892,1.22127835296473,2.8,0.29217056579579015,0.13252027265074856,62.07542139803057,60.15903879699641,56.44672369569192,1.0329617731517267,0.03186818445698735,60.87919958577902,82.0035087638479,81.04537316400841,79.36384376283442,56.54747420131982,6.766715801458146,1.2888453931046848,32.57331806800731,34.59514709006478,38.31052274676115,92.75255416421791,93.75107782126848,33.90047844544,12.763741804837666,13.825426514825987,15.449999432688202,36.788625133424496,83.05247264910169,86.52258088568303,capture_only,7.713754088014572,0.434809586565958,7.750881377735632,0.38262936714078394,0.3585274585679955,0.30409644396155966,0.002836948537351905,0.0002210229276045524,0.13457713800332757,0.12609698106074485,0.01742214647594543,0.0025033505149126356,0.0002608251698389024,1.0059965741351304,1.4311241122561726,4.968631166821348,4.887286654370819,4.938657113585374,6.211647114093016,6.216832971346948,4.962193365913341,5.098172293311086,5.003103340104855,5.079041987905621,6.646478518779742,10.178308198925246,12.18831289604247,0.03945226566742879,0.05027242762607681,0.0,0.0,0.01445471842106666,0.2145616258694483,2.5700409855618855,895,TrialState.COMPLETE
capture_only_v6_trial_00847,1.7535669639843514,0.6034606323169898,0.6218920447756457,0.5048382882116804,0.11666098224094794,0.034161038556128,0.1332410195162966,4.664688971748428e-07,832035.9256660612,11002683508685.334,6.795337381107636e+19,1.0,1.0,1.0,7.170043089814865,1.0,0.5855195366301045,5.059781049862089,2.6326530597184874,1.4805223844774897,90.06063541260029,8.603992050560809e+18,8.902393354766103e+18,7.819174404618101e+18,-0.056345879733359354,3.8489673296889397,5.0929611587931305,0.0019188245182115437,0.24729446512425682,0.24729446512425682,12.0,22,0,4.2934800659537927e-19,3.561293738979535e-105,2.101584483399604e-88,7.300357058852145e-107,0.02049917135154376,1.2571374155049126e-19,3.473739512504777e-19,0.16525671789503713,2.1988153835571556,8.321963145880916e-21,0.3115978845642728,3.998400742522017,700.0,800.0,1.35,116.16397519205242,155.50429474007575,204.2497993752501,264.6162784437335,26.103339779452128,39.34031954802333,48.74550463517434,109.11198370365776,60.366479068483414,0.75,350.0,2.2779547446292776,1.701665403428488,1.295552207410385,2.8,0.36439309460614755,0.1530707478311235,60.59950688664725,58.496252569696225,54.72999632357287,1.0205310533848089,0.01594225059666707,59.43335273484995,81.42546798661428,80.37562211818029,78.63508504399604,56.750503463507876,12.466275889938979,2.671441653084222,33.90314518773412,36.11549833335213,39.8992504908615,92.78621448406616,93.74817211455982,35.21196881512855,13.191726528287353,14.341221906453946,16.02437297992268,36.41806818604808,77.089009134028,84.75369804003385,capture_only,9.107937204427849,0.4239297380041389,9.07795423237494,0.45018784221710384,0.4233854310759048,0.3574424447611137,0.0031909265360896178,0.00027189577780341176,0.15898656931742422,0.14981561625579548,0.02017764542087588,0.0026067457150278452,0.0002837742481701345,1.0037928897456838,1.456975846622301,5.047160083401548,4.964863665875742,5.013310740804544,6.19006353601294,6.235613739065719,5.049140572049729,5.2238189157809725,5.133340359109971,5.213568548849364,6.811250705023172,10.442108230317999,12.574576532633762,0.02564367146524571,0.06007037092048836,0.0,0.0,0.030419916736063667,0.20960830995765303,2.4065877831211773,847,TrialState.COMPLETE
capture_only_v6_trial_00910,1.7537153780211654,0.6089427969541965,0.6468341427584524,0.5175174550342735,0.14719137130981383,0.0036449549622514007,0.10127386793637518,5.543602973115591e-07,926520.4534692098,11507363401061.723,6.313117496558263e+19,1.0,1.0,1.0,7.254577628779875,1.0,0.46280869300943156,6.095218160298162,2.5039085450786813,1.6881573672378227,83.7336987911287,1.0181904644352158e+19,1.04356696055408e+19,9.511120796075086e+18,-0.040288623363767824,3.5257652942292355,5.740968664315434,0.0021713605304549727,0.2774524963946057,0.2774524963946057,12.0,22,0,4.2934800659537927e-19,3.432608079681201e-105,1.8353263068176108e-88,6.142620560602001e-107,0.017894907947581622,1.1679267368632786e-19,3.3468819892050055e-19,0.16632647783110652,2.2542189412220335,8.042490509767057e-21,0.3015269823223405,3.993215517013918,700.0,800.0,1.35,106.5737325197143,141.3803215233596,181.65777128444483,222.0732183576263,22.840033728585595,34.806589003645314,40.27744976108522,80.69289683426669,40.41544707318147,0.75,350.0,2.0837519068457757,1.5707505540007856,1.2224812447461872,2.8,0.2436671216085388,0.12818811861731655,63.275444504431796,61.532746866009454,58.00073359105075,1.2051936772089609,0.0431629681764607,62.4552603532043,82.88000204674748,82.09901831343105,80.69678093274435,60.63454172807811,6.628501241146501,1.2020740237354801,31.72927874621029,33.55844189671295,37.08862773739991,92.89440170595604,94.04813744067174,32.662560942121246,12.275143696360683,13.141028510587887,14.490131400733834,33.233508912614425,83.89499748125425,87.76673732390523,capture_only,7.044027735745201,0.4217196489966535,9.082624301081784,0.34947006663694696,0.32750100817674554,0.27509616915175894,0.0025821352585048887,0.0002007544151762459,0.12232109529117878,0.11443829547100659,0.014752792426524601,0.002226503401592152,0.00022450621586685512,1.005795920898762,1.3166562675563207,4.645806682720969,4.581310229100874,4.635542502397597,5.8978224815765,5.908498836736649,4.6487211668042026,4.722533161600667,4.64551488051003,4.717054983758399,6.117196566880948,9.474274774197669,11.030964146143418,0.03875520734708786,0.04439229179814531,0.0,0.0,0.013042485872622437,0.2189113442963818,2.5656210340584042,910,TrialState.COMPLETE
capture_only_v6_trial_01138,1.754252613127218,0.6050438148210139,0.6206068873271411,0.5230967202013244,0.08169766467761824,0.06551444682094822,0.08859954173743387,7.438770999268133e-07,614109.6967941294,10679809013586.934,6.131539721609749e+19,1.0,1.0,1.0,4.904701106338617,1.0,0.34833737364651746,7.981442243573618,2.611701003106411,1.248479001584896,99.53033005201105,6.323660034800628e+18,6.450639580342768e+18,5.976807581393627e+18,-0.03313350273910349,3.809779567738457,4.273559387180584,0.0025723709927481845,0.3451461856771224,0.3451461856771224,12.0,22,0,4.2934800659537927e-19,3.382883620855555e-105,5.734625801104489e-88,2.506524443992529e-106,0.07409431493710715,1.1343348484978035e-19,4.370859635705911e-19,0.18537275652628182,3.151596202412128,7.090392292492909e-21,0.25543520608932596,3.9951965417280326,700.0,800.0,1.35,127.29606330905402,166.64228904949795,211.2542976175036,257.39204150714403,27.765733257042967,39.34622574044393,44.61200856800565,90.74975245764608,46.13774388964043,0.75,350.0,2.021995298332504,1.5445781678544428,1.2183990783145027,2.8,0.4475628017186706,0.18242947838822937,58.49165163995439,56.867899615956425,53.683147423031826,1.0578133012528492,0.026565902262726582,58.65726646753669,80.50000871461164,79.69377833629287,78.22445088162641,58.133366492661345,6.362706514878531,0.6781492633281893,35.456197534999724,37.175284549673236,40.355417445878686,91.89223996798445,92.92118364140097,35.362462421085354,13.399156144298123,14.293468533789417,15.680560850150616,33.881719586893446,81.63692242472408,85.47809801503894,capture_only,6.767909152725866,0.5875926184354865,9.943633502531206,0.4103977994619791,0.39164590888564194,0.33835087472274317,0.003301379440163832,0.00025512180944982696,0.14524321377238714,0.13894437441645108,0.0206878065962926,0.002689828636253675,0.0002660325999082082,1.0019573464512113,1.6328106495616208,5.641753025583911,5.565169925484689,5.623084256366765,7.046645351322548,7.05199533452685,5.689852586816816,5.955591927317868,5.873808755501303,5.974511105749845,7.9642261138489125,11.99768123176112,13.843486689032945,0.02249904469899917,0.06631290002079857,0.0,0.0,0.01620029647860789,0.19794250081545045,2.068652548367242,1138,TrialState.COMPLETE
capture_only_v6_trial_01133,1.7544495947558312,0.6076068332509433,0.6203669268430778,0.52254646525768,0.08911637606514852,0.058300357130165584,0.0838973459223758,5.271214528545313e-07,654439.3996801629,10722454479840.29,6.065510379704272e+19,1.0,1.0,1.0,5.002902554936153,1.0,0.35803344609594423,6.608221807147231,2.632080390649416,1.358279191378732,97.61082583785968,6.756419067779689e+18,6.900087427818012e+18,6.382904140749934e+18,-0.033836271326617144,3.825542039161341,4.647482085452019,0.0021739006052425426,0.2974812124038215,0.2974812124038215,12.0,22,0,4.2934800659537927e-19,3.3646195138749414e-105,4.7376545092447984e-88,2.047221279764073e-106,0.06084555092549956,1.1221194202452902e-19,4.3211704774361196e-19,0.15006191547446565,3.276730237753045,7.442776918562804e-21,0.27849423229619164,3.7925572471555156,700.0,800.0,1.35,124.30514065392755,162.68412603663506,207.03406930786133,252.58874215437382,26.694314816067873,38.37898538270751,44.349943271226266,89.90461611773875,45.55467284651249,0.75,350.0,2.0320056019050328,1.5526329968880492,1.220034668684275,2.8,0.3907606910533413,0.18080394715924686,59.30288209227764,57.39657068876077,54.19916387333023,1.2353753144301183,0.03774769491825381,59.10335134281252,80.7205410894089,79.78837507862795,78.33350127345393,59.656709089200305,8.674391055804135,1.4603060057370474,34.57174432557711,36.594411509525685,39.80190584898901,91.75770058667997,92.95500824161182,34.8878188242635,13.12449039863631,14.16841334350145,15.568468736704835,32.56641655568893,79.36065778202618,84.02055816906815,capture_only,8.215803230549017,0.574493652948707,8.769990093719572,0.4032975238659288,0.38385023021326914,0.3401968322932842,0.00391609638610709,0.00030494511936587156,0.14178164589131978,0.13524049153035486,0.023414262952439122,0.0032647619607239237,0.0003494401539093362,1.0025649657440645,1.5629824565607962,5.722076058279332,5.6251675715002705,5.658733445387479,7.003008002503808,7.006939118350584,5.718545832438241,6.013186866063466,5.90797108634024,5.977805455926758,7.753460092158329,11.961686400208947,14.518786385040915,0.0368538616974174,0.06465762362388501,0.0,0.0,0.015706416693157015,0.20411657900767996,2.2223828302033652,1133,TrialState.COMPLETE
capture_only_v6_trial_00892,1.7547582695628738,0.6038868378352489,0.6393613061040081,0.516353118071508,0.13203243672377588,0.02272182844213857,0.10912353901378963,4.094948319270509e-07,845186.9643532236,11917002273014.95,6.42826161712488e+19,1.0,1.0,1.0,7.289061179020724,1.0,0.4325815260997268,6.43871409553826,2.631894930242347,1.6334669986935113,86.74391108704532,9.626378625228999e+18,9.869603917946898e+18,8.965582164341201e+18,-0.041721229164736466,3.8613980977001403,5.678322251312149,0.0023546019120802494,0.3175448757369533,0.3175448757369533,12.0,22,0,4.2934800659537927e-19,3.463770075726024e-105,1.2530659175169626e-88,4.1993241109333024e-107,0.012123564841563862,1.1892283991681029e-19,3.3512395894180535e-19,0.17278908189024855,2.194173224027563,7.987740218128946e-21,0.30319011848048344,3.7827008821736148,700.0,800.0,1.35,111.52168497382664,147.35866966481117,186.3396386975173,224.65416316300224,24.77777388678132,35.836984690984536,38.98096903270613,77.29549349819106,38.314524465484936,0.75,350.0,2.0144437668398485,1.524539843322493,1.2056166081103141,2.8,0.2745954904784874,0.1324037548102858,61.41637461965167,59.304009650702184,55.20072010683193,0.8138709552857417,0.028752752606200794,59.76805832827047,81.80860409800448,80.76406240891777,78.91813937868693,53.79194581126904,5.818915582537463,1.064901000947722,33.320997188039456,35.537068910032936,39.64683228756262,93.19721281444912,93.98971693204685,35.10507568002321,13.075020962159455,14.218770493519507,16.00378293571756,39.66049591618882,84.29427093893776,87.21042335733301,capture_only,8.08399162428426,0.4303225130845584,7.982174405198463,0.4055976677691958,0.37905916571035186,0.315922646835301,0.002598183639488485,0.0001999270368082795,0.14249026360716807,0.13311896353397837,0.01705152102138637,0.002433767894993546,0.00024650041852283144,1.0062036004981172,1.3989303981104397,4.857030524539679,4.779862273554528,4.836524958770156,5.986318046625667,5.981330388310151,4.858457013814881,4.973884676228884,4.884048134028747,4.9669859309210125,6.5305067515207424,9.884379710629819,11.724429141300746,0.03822534902232621,0.05402131078530747,0.0,0.0,0.011600462166253867,0.2154071438873627,2.6227527641072457,892,TrialState.COMPLETE
capture_only_v6_trial_00636,1.7547638575143232,0.6437306282041225,0.641389644318182,0.49309234140971214,0.1423454109857515,0.0,0.07150118855672376,1.5710836668543078e-06,857248.2801409643,13536110775689.271,5.894828748887081e+19,1.0,1.0,1.0,4.027019512034898,1.0,0.6526271850772891,7.993700265045653,2.6493303242899553,1.3133374122908004,83.58413729460861,1.0831183366371834e+19,1.1261250370029672e+19,9.55779577161617e+18,-0.0712288677996394,3.7934697427859314,4.569625515259366,0.002518017882089328,0.36376740565748605,0.36376740565748605,12.0,22,0,4.2934800659537927e-19,3.316942024327593e-105,1.2648237847317691e-86,3.4431823077629077e-105,1.0380592372460613,1.09054331854411e-19,2.7222624600573134e-19,0.21741803589200873,1.640267219613244,8.343057102135332e-21,0.32038959696097147,3.971802003295999,700.0,800.0,1.35,111.33012854583922,151.9055050364262,197.90816285748917,255.1238095170193,27.745991251230606,40.57537649058699,46.00265782106297,103.2183044805931,57.21564665953014,0.75,350.0,2.291597188015231,1.6794902163410197,1.2891020048563147,2.8,0.15825328572225417,0.11608357276915657,65.19236783263412,62.089828555567266,56.26505626945294,0.338424588866957,0.0022673762611086752,60.75114987021071,83.87300065646897,82.42244817035206,79.95022821575687,44.55574090731586,4.754876767344248,0.5919844506087103,30.13870904652426,33.294917832705345,39.106585002922536,94.24176083035873,94.55634712254162,34.65757040994328,11.70037361363377,13.188565852253959,15.566191957350714,49.41925811576043,86.10229928042779,89.00912796163826,capture_only,9.14174654903248,0.27842503516374556,7.639514026049695,0.3761150057729807,0.3527464874298885,0.26492685461266163,0.0015730625632705117,0.0001320875981099923,0.12973289534929347,0.12149830723309911,0.011458566033184738,0.0015782234292453362,0.0001500564691916024,1.0020414879828456,1.3185352444872365,4.292808115068661,4.262507124297499,4.363431873011868,5.418241518211059,5.441253413599179,4.367042964869716,4.2968928345479425,4.267487670160897,4.392540306806184,6.01354241089053,9.141245728798735,10.398737531283832,0.002788182796985635,0.04140379059981899,0.0,0.0,0.029022441589799306,0.21376842189476958,2.188298130201292,636,TrialState.COMPLETE
capture_only_v6_trial_01089,1.754766091108895,0.6268519221742502,0.6158074507105996,0.5132458816701897,0.07806905913992629,0.05423982386904876,0.08984428183670644,4.5304068335437304e-07,635879.8492092264,10159146750274.424,6.1491386585047745e+19,1.0,1.0,1.0,6.501240750201462,1.0,0.4660787166746741,6.547676867502934,2.560461101800355,1.474874014657847,99.75022486670197,6.158684026181657e+18,6.325223191754024e+18,5.694391308940465e+18,-0.04562854680968983,3.7170606735094833,4.959288527906468,0.002202421867398217,0.2906897884445963,0.2906897884445963,12.0,22,0,4.2934800659537927e-19,3.3877349713605066e-105,3.8764146089438117e-88,1.4629432057147526e-106,0.043183519905845465,1.1375906518233833e-19,3.773959581979168e-19,0.1928130503241883,2.5897897360833095,7.693149493122959e-21,0.28534866530664055,3.9955272428125843,700.0,800.0,1.35,129.4517806385746,172.78825883480272,224.85382383114396,286.8109405959152,29.701555771872634,43.336478196228114,52.06556499634124,114.0226817611125,61.95711676477126,0.75,350.0,2.2155812703471613,1.6598983202332394,1.2755439765671877,2.8,0.4234487776084409,0.1810159030688873,61.49239245243786,59.73897388306638,56.101586897242164,0.9707923492316983,0.010954915924776334,60.849826693218134,81.81692283649106,80.98115888970781,79.34502382994968,58.1346121988474,9.731213627874485,1.576028178558631,32.602146092670765,34.46764556593717,38.106503318452525,92.1510672170114,93.06790055813683,33.360928602090134,12.336675391466825,13.275424813232192,14.824589467750322,34.142661708278354,78.3351734349255,84.23697286288375,capture_only,9.017412756154743,0.6030857251083299,9.886330269608154,0.45697869528994084,0.43088568462618543,0.3598879261871881,0.0030665925478835505,0.0002539302295521209,0.1604489620079275,0.15158239365186926,0.019223055541386452,0.0025026217618449483,0.0002618501121255032,1.0031183661458039,1.5664101686182843,5.4484827596014345,5.362494866370273,5.432021858118143,6.875073841209024,6.920890595708875,5.48293194024719,5.6859528100342,5.591833903408137,5.703360359538781,7.703503037332869,11.931110315438177,14.18673710844551,0.030967078911887568,0.05457761345038614,0.0,0.0,0.029270695892489103,0.20134632907473585,2.301777625362651,1089,TrialState.COMPLETE
capture_only_v6_trial_01309,1.7547704997560662,0.6192520708590658,0.6217344568339855,0.5180300722668068,0.10643429522978654,0.0394328964812244,0.09633119798318869,3.531649854641449e-07,754560.2223090425,10606935826579.363,6.2416757306048406e+19,1.0,1.0,1.0,4.426348245217409,1.0,0.4084368981038655,5.669290408000542,2.5437753376081984,1.4512654242198473,92.4835421812075,7.677092575444165e+18,7.858282154354057e+18,7.173886231999376e+18,-0.03957313317069953,3.808965590657415,4.939925964052863,0.0018873564839372212,0.26453618946918406,0.26453618946918406,12.0,22,0,4.2934800659537927e-19,3.413130434806581e-105,5.799741982486667e-88,2.1617155372239022e-106,0.06333527471376595,1.1547100101618955e-19,3.727261563965396e-19,0.17348066492201997,2.5828353102058452,7.587073640499414e-21,0.28463543688877607,3.781219434451227,700.0,800.0,1.35,119.50938086352191,158.38741342995527,201.52248667881196,245.9408344900372,27.025838682314415,38.87803256643336,43.135073248856685,87.55342106008192,44.41834781122523,0.75,350.0,2.0579207482540496,1.5527801683484228,1.2204138532789124,2.8,0.2982839080844676,0.14010375047235926,62.27829182559832,59.624734301473026,55.48613601776646,0.9127760376773241,0.02947095274629638,59.83574596190821,81.45193395910631,80.08465286048249,78.04794725732552,53.53035331164134,9.334480274225484,2.3920000276945403,31.48826259849673,34.277487562147066,38.430111677564014,92.04388491135003,92.9367022337171,34.10068473091276,12.441634594271363,13.931802233977674,15.894252245501377,38.568746940461544,78.55026038939043,82.05368292738342,capture_only,8.362168461298598,0.4853207361958446,5.711885897593614,0.494575883279949,0.4659952415799945,0.3952232487925159,0.0034184720849558263,0.0002691529708415034,0.1736893196525232,0.1640348943779102,0.0226287143945189,0.003129694427132904,0.0003592560571063529,1.0034298250415472,1.5000513802313948,5.73886969262502,5.631782894799916,5.68852905587702,7.039920578887709,7.033557660565744,5.726849827829274,5.932742126969794,5.819510011161924,5.918102613617836,7.878271033502622,12.112129641956946,15.553957788864963,0.03256093317320108,0.055188298710653776,0.0,0.0,0.015418701802840815,0.20398726434997563,2.3076399443731472,1309,TrialState.COMPLETE
